Continente,País,UF,Ano,Mês,Chegadas
91,África,África do Sul,Paraná,2012,8,76
92,África,África do Sul,Paraná,2012,9,81
93,África,África do Sul,Paraná,2012,10,103
94,África,África do Sul,Paraná,2012,11,81
95,África,África do Sul,Paraná,2012,12,104
96,África,África do Sul,Pernambuco,2012,1,0
97,África,África do Sul,Pernambuco,2012,2,1
98,África,África do Sul,Pernambuco,2012,3,0
99,África,África do Sul,Pernambuco,2012,4,4
100,África,África do Sul,Pernambuco,2012,5,0
101,África,África do Sul,Pernambuco,2012,6,0
102,África,África do Sul,Pernambuco,2012,7,0
103,África,África do Sul,Pernambuco,2012,8,1
104,África,África do Sul,Pernambuco,2012,9,1
105,África,África do Sul,Pernambuco,2012,10,4
106,África,África do Sul,Pernambuco,2012,11,0
107,África,África do Sul,Pernambuco,2012,12,1
108,África,África do Sul,Rio de Janeiro,2012,1,133
109,África,África do Sul,Rio de Janeiro,2012,2,203
110,África,África do Sul,Rio de Janeiro,2012,3,179
111,África,África do Sul,Rio de Janeiro,2012,4,208
112,África,África do Sul,Rio de Janeiro,2012,5,134
113,África,África do Sul,Rio de Janeiro,2012,6,169
114,África,África do Sul,Rio de Janeiro,2012,7,177
115,África,África do Sul,Rio de Janeiro,2012,8,139
116,África,África do Sul,Rio de Janeiro,2012,9,125
117,África,África do Sul,Rio de Janeiro,2012,10,147
118,África,África do Sul,Rio de Janeiro,2012,11,109
119,África,África do Sul,Rio de Janeiro,2012,12,454
120,África,África do Sul,Rio Grande do Norte,2012,1,0
121,África,África do Sul,Rio Grande do Norte,2012,2,0
122,África,África do Sul,Rio Grande do Norte,2012,3,0
123,África,África do Sul,Rio Grande do Norte,2012,4,0
124,África,África do Sul,Rio Grande do Norte,2012,5,0
125,África,África do Sul,Rio Grande do Norte,2012,6,1
126,África,África do Sul,Rio Grande do Norte,2012,7,0
127,África,África do Sul,Rio Grande do Norte,2012,8,0
128,África,África do Sul,Rio Grande do Norte,2012,9,0
129,África,África do Sul,Rio Grande do Norte,2012,10,0
130,África,África do Sul,Rio Grande do Norte,2012,11,0
131,África,África do Sul,Rio Grande do Norte,2012,12,4
132,África,África do Sul,Rio Grande do Sul,2012,1,40
133,África,África do Sul,Rio Grande do Sul,2012,2,37
134,África,África do Sul,Rio Grande do Sul,2012,3,7
135,África,África do Sul,Rio Grande do Sul,2012,4,6
136,África,África do Sul,Rio Grande do Sul,2012,5,14
137,África,África do Sul,Rio Grande do Sul,2012,6,35
138,África,África do Sul,Rio Grande do Sul,2012,7,31
139,África,África do Sul,Rio Grande do Sul,2012,8,24
140,África,África do Sul,Rio Grande do Sul,2012,9,24
141,África,África do Sul,Rio Grande do Sul,2012,10,17
142,África,África do Sul,Rio Grande do Sul,2012,11,42
143,África,África do Sul,Rio Grande do Sul,2012,12,44
144,África,África do Sul,Santa Catarina,2012,1,1
145,África,África do Sul,Santa Catarina,2012,2,9
146,África,África do Sul,Santa Catarina,2012,3,3
147,África,África do Sul,Santa Catarina,2012,4,3
148,África,África do Sul,Santa Catarina,2012,5,7
149,África,África do Sul,Santa Catarina,2012,6,0
150,África,África do Sul,Santa Catarina,2012,7,0
151,África,África do Sul,Santa Catarina,2012,8,0
152,África,África do Sul,Santa Catarina,2012,9,1
153,África,África do Sul,Santa Catarina,2012,10,0
154,África,África do Sul,Santa Catarina,2012,11,0
155,África,África do Sul,Santa Catarina,2012,12,6
156,África,África do Sul,São Paulo,2012,1,1122
157,África,África do Sul,São Paulo,2012,2,954
158,África,África do Sul,São Paulo,2012,3,1674
159,África,África do Sul,São Paulo,2012,4,1596
160,África,África do Sul,São Paulo,2012,5,1384
161,África,África do Sul,São Paulo,2012,6,2057
162,África,África do Sul,São Paulo,2012,7,1485
163,África,África do Sul,São Paulo,2012,8,1780
164,África,África do Sul,São Paulo,2012,9,1960
165,África,África do Sul,São Paulo,2012,10,1452
166,África,África do Sul,São Paulo,2012,11,1571
167,África,África do Sul,São Paulo,2012,12,1969
168,África,África do Sul,Outras Unidades da Federação,2012,1,5
169,África,África do Sul,Outras Unidades da Federação,2012,2,2
170,África,África do Sul,Outras Unidades da Federação,2012,3,0
171,África,África do Sul,Outras Unidades da Federação,2012,4,0
172,África,África do Sul,Outras Unidades da Federação,2012,5,0
173,África,África do Sul,Outras Unidades da Federação,2012,6,0
174,África,África do Sul,Outras Unidades da Federação,2012,7,1
175,África,África do Sul,Outras Unidades da Federação,2012,8,3
176,África,África do Sul,Outras Unidades da Federação,2012,9,0
177,África,África do Sul,Outras Unidades da Federação,2012,10,0
178,África,África do Sul,Outras Unidades da Federação,2012,11,3
179,África,África do Sul,Outras Unidades da Federação,2012,12,7
180,África,Angola,Amazonas,2012,1,0
181,África,Angola,Amazonas,2012,2,0
182,África,Angola,Amazonas,2012,3,0
183,África,Angola,Amazonas,2012,4,0
184,África,Angola,Amazonas,2012,5,1
185,África,Angola,Amazonas,2012,6,0
186,África,Angola,Amazonas,2012,7,1
187,África,Angola,Amazonas,2012,8,0
188,África,Angola,Amazonas,2012,9,0
189,África,Angola,Amazonas,2012,10,0
190,África,Angola,Amazonas,2012,11,0
191,África,Angola,Amazonas,2012,12,0
192,África,Angola,Bahia,2012,1,5
193,África,Angola,Bahia,2012,2,4
194,África,Angola,Bahia,2012,3,4
195,África,Angola,Bahia,2012,4,1
196,África,Angola,Bahia,2012,5,1
197,África,Angola,Bahia,2012,6,0
198,África,Angola,Bahia,2012,7,0
199,África,Angola,Bahia,2012,8,1
200,África,Angola,Bahia,2012,9,4
201,África,Angola,Bahia,2012,10,1
202,África,Angola,Bahia,2012,11,6
203,África,Angola,Bahia,2012,12,1
204,África,Angola,Ceará,2012,1,0
205,África,Angola,Ceará,2012,2,2
206,África,Angola,Ceará,2012,3,3
207,África,Angola,Ceará,2012,4,0
208,África,Angola,Ceará,2012,5,2
209,África,Angola,Ceará,2012,6,2
210,África,Angola,Ceará,2012,7,2
211,África,Angola,Ceará,2012,8,3
212,África,Angola,Ceará,2012,9,35
213,África,Angola,Ceará,2012,10,2
214,África,Angola,Ceará,2012,11,0
215,África,Angola,Ceará,2012,12,6
216,África,Angola,Distrito Federal,2012,1,3
217,África,Angola,Distrito Federal,2012,2,1
218,África,Angola,Distrito Federal,2012,3,24
219,África,Angola,Distrito Federal,2012,4,4
220,África,Angola,Distrito Federal,2012,5,1
221,África,Angola,Distrito Federal,2012,6,3
222,África,Angola,Distrito Federal,2012,7,3
223,África,Angola,Distrito Federal,2012,8,1
224,África,Angola,Distrito Federal,2012,9,11
225,África,Angola,Distrito Federal,2012,10,2
226,África,Angola,Distrito Federal,2012,11,10
227,África,Angola,Distrito Federal,2012,12,2
228,África,Angola,Mato Grosso do Sul,2012,1,0
229,África,Angola,Mato Grosso do Sul,2012,2,0
230,África,Angola,Mato Grosso do Sul,2012,3,0
231,África,Angola,Mato Grosso do Sul,2012,4,0
232,África,Angola,Mato Grosso do Sul,2012,5,0
233,África,Angola,Mato Grosso do Sul,2012,6,0
234,África,Angola,Mato Grosso do Sul,2012,7,0
235,África,Angola,Mato Grosso do Sul,2012,8,0
236,África,Angola,Mato Grosso do Sul,2012,9,0
237,África,Angola,Mato Grosso do Sul,2012,10,0
238,África,Angola,Mato Grosso do Sul,2012,11,0
239,África,Angola,Mato Grosso do Sul,2012,12,0
240,África,Angola,Minas Gerais,2012,1,2
241,África,Angola,Minas Gerais,2012,2,2
242,África,Angola,Minas Gerais,2012,3,2
243,África,Angola,Minas Gerais,2012,4,5
244,África,Angola,Minas Gerais,2012,5,2
245,África,Angola,Minas Gerais,2012,6,0
246,África,Angola,Minas Gerais,2012,7,2
247,África,Angola,Minas Gerais,2012,8,5
248,África,Angola,Minas Gerais,2012,9,0
249,África,Angola,Minas Gerais,2012,10,2
250,África,Angola,Minas Gerais,2012,11,0
251,África,Angola,Minas Gerais,2012,12,6
252,África,Angola,Pará,2012,1,0
253,África,Angola,Pará,2012,2,0
254,África,Angola,Pará,2012,3,0
255,África,Angola,Pará,2012,4,0
256,África,Angola,Pará,2012,5,0
257,África,Angola,Pará,2012,6,0
258,África,Angola,Pará,2012,7,0
259,África,Angola,Pará,2012,8,0
260,África,Angola,Pará,2012,9,0
261,África,Angola,Pará,2012,10,0
262,África,Angola,Pará,2012,11,8
263,África,Angola,Pará,2012,12,0
264,África,Angola,Paraná,2012,1,14
265,África,Angola,Paraná,2012,2,9
266,África,Angola,Paraná,2012,3,8
267,África,Angola,Paraná,2012,4,24
268,África,Angola,Paraná,2012,5,6
269,África,Angola,Paraná,2012,6,5
270,África,Angola,Paraná,2012,7,14
271,África,Angola,Paraná,2012,8,13
272,África,Angola,Paraná,2012,9,7
273,África,Angola,Paraná,2012,10,8
274,África,Angola,Paraná,2012,11,8
275,África,Angola,Paraná,2012,12,9
276,África,Angola,Pernambuco,2012,1,0
277,África,Angola,Pernambuco,2012,2,1
278,África,Angola,Pernambuco,2012,3,8
279,África,Angola,Pernambuco,2012,4,1
280,África,Angola,Pernambuco,2012,5,0
281,África,Angola,Pernambuco,2012,6,1
282,África,Angola,Pernambuco,2012,7,8
283,África,Angola,Pernambuco,2012,8,5
284,África,Angola,Pernambuco,2012,9,16
285,África,Angola,Pernambuco,2012,10,17
286,África,Angola,Pernambuco,2012,11,0
287,África,Angola,Pernambuco,2012,12,13
288,África,Angola,Rio de Janeiro,2012,1,1636
289,África,Angola,Rio de Janeiro,2012,2,1282
290,África,Angola,Rio de Janeiro,2012,3,1316
291,África,Angola,Rio de Janeiro,2012,4,1088
292,África,Angola,Rio de Janeiro,2012,5,922
293,África,Angola,Rio de Janeiro,2012,6,721
294,África,Angola,Rio de Janeiro,2012,7,864
295,África,Angola,Rio de Janeiro,2012,8,885
296,África,Angola,Rio de Janeiro,2012,9,952
297,África,Angola,Rio de Janeiro,2012,10,789
298,África,Angola,Rio de Janeiro,2012,11,868
299,África,Angola,Rio de Janeiro,2012,12,1218
300,África,Angola,Rio Grande do Norte,2012,1,3
301,África,Angola,Rio Grande do Norte,2012,2,0
302,África,Angola,Rio Grande do Norte,2012,3,0
303,África,Angola,Rio Grande do Norte,2012,4,0
304,África,Angola,Rio Grande do Norte,2012,5,0
305,África,Angola,Rio Grande do Norte,2012,6,0
306,África,Angola,Rio Grande do Norte,2012,7,1
307,África,Angola,Rio Grande do Norte,2012,8,0
308,África,Angola,Rio Grande do Norte,2012,9,1
309,África,Angola,Rio Grande do Norte,2012,10,0
310,África,Angola,Rio Grande do Norte,2012,11,0
311,África,Angola,Rio Grande do Norte,2012,12,0
312,África,Angola,Rio Grande do Sul,2012,1,9
313,África,Angola,Rio Grande do Sul,2012,2,2
314,África,Angola,Rio Grande do Sul,2012,3,1
315,África,Angola,Rio Grande do Sul,2012,4,1
316,África,Angola,Rio Grande do Sul,2012,5,0
317,África,Angola,Rio Grande do Sul,2012,6,0
318,África,Angola,Rio Grande do Sul,2012,7,0
319,África,Angola,Rio Grande do Sul,2012,8,6
320,África,Angola,Rio Grande do Sul,2012,9,1
321,África,Angola,Rio Grande do Sul,2012,10,0
322,África,Angola,Rio Grande do Sul,2012,11,1
323,África,Angola,Rio Grande do Sul,2012,12,2
324,África,Angola,Santa Catarina,2012,1,7
325,África,Angola,Santa Catarina,2012,2,0
326,África,Angola,Santa Catarina,2012,3,0
327,África,Angola,Santa Catarina,2012,4,0
328,África,Angola,Santa Catarina,2012,5,1
329,África,Angola,Santa Catarina,2012,6,0
330,África,Angola,Santa Catarina,2012,7,0
331,África,Angola,Santa Catarina,2012,8,0
332,África,Angola,Santa Catarina,2012,9,0
333,África,Angola,Santa Catarina,2012,10,0
334,África,Angola,Santa Catarina,2012,11,0
335,África,Angola,Santa Catarina,2012,12,0
336,África,Angola,São Paulo,2012,1,2797
337,África,Angola,São Paulo,2012,2,2094
338,África,Angola,São Paulo,2012,3,2549
339,África,Angola,São Paulo,2012,4,1987
340,África,Angola,São Paulo,2012,5,2102
341,África,Angola,São Paulo,2012,6,1706
342,África,Angola,São Paulo,2012,7,1798
343,África,Angola,São Paulo,2012,8,1836
344,África,Angola,São Paulo,2012,9,2033
345,África,Angola,São Paulo,2012,10,2086
346,África,Angola,São Paulo,2012,11,2217
347,África,Angola,São Paulo,2012,12,1614
348,África,Angola,Outras Unidades da Federação,2012,1,0
349,África,Angola,Outras Unidades da Federação,2012,2,0
350,África,Angola,Outras Unidades da Federação,2012,3,0
351,África,Angola,Outras Unidades da Federação,2012,4,0
352,África,Angola,Outras Unidades da Federação,2012,5,0
353,África,Angola,Outras Unidades da Federação,2012,6,0
354,África,Angola,Outras Unidades da Federação,2012,7,0
355,África,Angola,Outras Unidades da Federação,2012,8,0
356,África,Angola,Outras Unidades da Federação,2012,9,0
357,África,Angola,Outras Unidades da Federação,2012,10,0
358,África,Angola,Outras Unidades da Federação,2012,11,0
359,África,Angola,Outras Unidades da Federação,2012,12,0
360,África,Cabo Verde,Amazonas,2012,1,0
361,África,Cabo Verde,Amazonas,2012,2,1
362,África,Cabo Verde,Amazonas,2012,3,0
363,África,Cabo Verde,Amazonas,2012,4,0
364,África,Cabo Verde,Amazonas,2012,5,0
365,África,Cabo Verde,Amazonas,2012,6,0
366,África,Cabo Verde,Amazonas,2012,7,0
367,África,Cabo Verde,Amazonas,2012,8,1
368,África,Cabo Verde,Amazonas,2012,9,0
369,África,Cabo Verde,Amazonas,2012,10,0
370,África,Cabo Verde,Amazonas,2012,11,1
371,África,Cabo Verde,Amazonas,2012,12,0
372,África,Cabo Verde,Bahia,2012,1,0
373,África,Cabo Verde,Bahia,2012,2,0
374,África,Cabo Verde,Bahia,2012,3,0
375,África,Cabo Verde,Bahia,2012,4,1
376,África,Cabo Verde,Bahia,2012,5,5
377,África,Cabo Verde,Bahia,2012,6,1
378,África,Cabo Verde,Bahia,2012,7,0
379,África,Cabo Verde,Bahia,2012,8,1
380,África,Cabo Verde,Bahia,2012,9,0
381,África,Cabo Verde,Bahia,2012,10,18
382,África,Cabo Verde,Bahia,2012,11,0
383,África,Cabo Verde,Bahia,2012,12,0
384,África,Cabo Verde,Ceará,2012,1,146
385,África,Cabo Verde,Ceará,2012,2,134
386,África,Cabo Verde,Ceará,2012,3,255
387,África,Cabo Verde,Ceará,2012,4,169
388,África,Cabo Verde,Ceará,2012,5,180
389,África,Cabo Verde,Ceará,2012,6,133
390,África,Cabo Verde,Ceará,2012,7,371
391,África,Cabo Verde,Ceará,2012,8,311
392,África,Cabo Verde,Ceará,2012,9,211
393,África,Cabo Verde,Ceará,2012,10,196
394,África,Cabo Verde,Ceará,2012,11,281
395,África,Cabo Verde,Ceará,2012,12,171
396,África,Cabo Verde,Distrito Federal,2012,1,3
397,África,Cabo Verde,Distrito Federal,2012,2,1
398,África,Cabo Verde,Distrito Federal,2012,3,7
399,África,Cabo Verde,Distrito Federal,2012,4,4
400,África,Cabo Verde,Distrito Federal,2012,5,11
401,África,Cabo Verde,Distrito Federal,2012,6,1
402,África,Cabo Verde,Distrito Federal,2012,7,1
403,África,Cabo Verde,Distrito Federal,2012,8,1
404,África,Cabo Verde,Distrito Federal,2012,9,7
405,África,Cabo Verde,Distrito Federal,2012,10,7
406,África,Cabo Verde,Distrito Federal,2012,11,4
407,África,Cabo Verde,Distrito Federal,2012,12,2
408,África,Cabo Verde,Mato Grosso do Sul,2012,1,0
409,África,Cabo Verde,Mato Grosso do Sul,2012,2,0
410,África,Cabo Verde,Mato Grosso do Sul,2012,3,0
411,África,Cabo Verde,Mato Grosso do Sul,2012,4,0
412,África,Cabo Verde,Mato Grosso do Sul,2012,5,0
413,África,Cabo Verde,Mato Grosso do Sul,2012,6,0
414,África,Cabo Verde,Mato Grosso do Sul,2012,7,0
415,África,Cabo Verde,Mato Grosso do Sul,2012,8,0
416,África,Cabo Verde,Mato Grosso do Sul,2012,9,0
417,África,Cabo Verde,Mato Grosso do Sul,2012,10,0
418,África,Cabo Verde,Mato Grosso do Sul,2012,11,0
419,África,Cabo Verde,Mato Grosso do Sul,2012,12,0
420,África,Cabo Verde,Minas Gerais,2012,1,0
421,África,Cabo Verde,Minas Gerais,2012,2,0
422,África,Cabo Verde,Minas Gerais,2012,3,5
423,África,Cabo Verde,Minas Gerais,2012,4,8
424,África,Cabo Verde,Minas Gerais,2012,5,0
425,África,Cabo Verde,Minas Gerais,2012,6,6
426,África,Cabo Verde,Minas Gerais,2012,7,2
427,África,Cabo Verde,Minas Gerais,2012,8,0
428,África,Cabo Verde,Minas Gerais,2012,9,5
429,África,Cabo Verde,Minas Gerais,2012,10,0
430,África,Cabo Verde,Minas Gerais,2012,11,0
431,África,Cabo Verde,Minas Gerais,2012,12,5
432,África,Cabo Verde,Pará,2012,1,0
433,África,Cabo Verde,Pará,2012,2,0
434,África,Cabo Verde,Pará,2012,3,0
435,África,Cabo Verde,Pará,2012,4,0
436,África,Cabo Verde,Pará,2012,5,0
437,África,Cabo Verde,Pará,2012,6,3
438,África,Cabo Verde,Pará,2012,7,0
439,África,Cabo Verde,Pará,2012,8,0
440,África,Cabo Verde,Pará,2012,9,0
441,África,Cabo Verde,Pará,2012,10,0
442,África,Cabo Verde,Pará,2012,11,0
443,África,Cabo Verde,Pará,2012,12,0
444,África,Cabo Verde,Paraná,2012,1,2
445,África,Cabo Verde,Paraná,2012,2,1
446,África,Cabo Verde,Paraná,2012,3,1
447,África,Cabo Verde,Paraná,2012,4,1
448,África,Cabo Verde,Paraná,2012,5,1
449,África,Cabo Verde,Paraná,2012,6,1
450,África,Cabo Verde,Paraná,2012,7,1
451,África,Cabo Verde,Paraná,2012,8,1
452,África,Cabo Verde,Paraná,2012,9,1
453,África,Cabo Verde,Paraná,2012,10,1
454,África,Cabo Verde,Paraná,2012,11,1
455,África,Cabo Verde,Paraná,2012,12,1
456,África,Cabo Verde,Pernambuco,2012,1,1
457,África,Cabo Verde,Pernambuco,2012,2,0
458,África,Cabo Verde,Pernambuco,2012,3,0
459,África,Cabo Verde,Pernambuco,2012,4,0
460,África,Cabo Verde,Pernambuco,2012,5,1
461,África,Cabo Verde,Pernambuco,2012,6,0
462,África,Cabo Verde,Pernambuco,2012,7,0
463,África,Cabo Verde,Pernambuco,2012,8,5
464,África,Cabo Verde,Pernambuco,2012,9,8
465,África,Cabo Verde,Pernambuco,2012,10,0
466,África,Cabo Verde,Pernambuco,2012,11,0
467,África,Cabo Verde,Pernambuco,2012,12,4
468,África,Cabo Verde,Rio de Janeiro,2012,1,5
469,África,Cabo Verde,Rio de Janeiro,2012,2,10
470,África,Cabo Verde,Rio de Janeiro,2012,3,19
471,África,Cabo Verde,Rio de Janeiro,2012,4,10
472,África,Cabo Verde,Rio de Janeiro,2012,5,6
473,África,Cabo Verde,Rio de Janeiro,2012,6,25
474,África,Cabo Verde,Rio de Janeiro,2012,7,6
475,África,Cabo Verde,Rio de Janeiro,2012,8,11
476,África,Cabo Verde,Rio de Janeiro,2012,9,15
477,África,Cabo Verde,Rio de Janeiro,2012,10,10
478,África,Cabo Verde,Rio de Janeiro,2012,11,17
479,África,Cabo Verde,Rio de Janeiro,2012,12,5
480,África,Cabo Verde,Rio Grande do Norte,2012,1,0
481,África,Cabo Verde,Rio Grande do Norte,2012,2,1
482,África,Cabo Verde,Rio Grande do Norte,2012,3,0
483,África,Cabo Verde,Rio Grande do Norte,2012,4,0
484,África,Cabo Verde,Rio Grande do Norte,2012,5,1
485,África,Cabo Verde,Rio Grande do Norte,2012,6,1
486,África,Cabo Verde,Rio Grande do Norte,2012,7,0
487,África,Cabo Verde,Rio Grande do Norte,2012,8,5
488,África,Cabo Verde,Rio Grande do Norte,2012,9,1
489,África,Cabo Verde,Rio Grande do Norte,2012,10,0
490,África,Cabo Verde,Rio Grande do Norte,2012,11,0
491,África,Cabo Verde,Rio Grande do Norte,2012,12,0
492,África,Cabo Verde,Rio Grande do Sul,2012,1,4
493,África,Cabo Verde,Rio Grande do Sul,2012,2,1
494,África,Cabo Verde,Rio Grande do Sul,2012,3,0
495,África,Cabo Verde,Rio Grande do Sul,2012,4,0
496,África,Cabo Verde,Rio Grande do Sul,2012,5,0
497,África,Cabo Verde,Rio Grande do Sul,2012,6,1
498,África,Cabo Verde,Rio Grande do Sul,2012,7,0
499,África,Cabo Verde,Rio Grande do Sul,2012,8,0
500,África,Cabo Verde,Rio Grande do Sul,2012,9,8
501,África,Cabo Verde,Rio Grande do Sul,2012,10,0
502,África,Cabo Verde,Rio Grande do Sul,2012,11,0
503,África,Cabo Verde,Rio Grande do Sul,2012,12,0
504,África,Cabo Verde,Santa Catarina,2012,1,1
505,África,Cabo Verde,Santa Catarina,2012,2,0
506,África,Cabo Verde,Santa Catarina,2012,3,0
507,África,Cabo Verde,Santa Catarina,2012,4,0
508,África,Cabo Verde,Santa Catarina,2012,5,0
509,África,Cabo Verde,Santa Catarina,2012,6,0
510,África,Cabo Verde,Santa Catarina,2012,7,0
511,África,Cabo Verde,Santa Catarina,2012,8,0
512,África,Cabo Verde,Santa Catarina,2012,9,0
513,África,Cabo Verde,Santa Catarina,2012,10,0
514,África,Cabo Verde,Santa Catarina,2012,11,0
515,África,Cabo Verde,Santa Catarina,2012,12,0
516,África,Cabo Verde,São Paulo,2012,1,29
517,África,Cabo Verde,São Paulo,2012,2,28
518,África,Cabo Verde,São Paulo,2012,3,37
519,África,Cabo Verde,São Paulo,2012,4,29
520,África,Cabo Verde,São Paulo,2012,5,37
521,África,Cabo Verde,São Paulo,2012,6,17
522,África,Cabo Verde,São Paulo,2012,7,17
523,África,Cabo Verde,São Paulo,2012,8,35
524,África,Cabo Verde,São Paulo,2012,9,39
525,África,Cabo Verde,São Paulo,2012,10,25
526,África,Cabo Verde,São Paulo,2012,11,28
527,África,Cabo Verde,São Paulo,2012,12,49
528,África,Cabo Verde,Outras Unidades da Federação,2012,1,0
529,África,Cabo Verde,Outras Unidades da Federação,2012,2,0
530,África,Cabo Verde,Outras Unidades da Federação,2012,3,0
531,África,Cabo Verde,Outras Unidades da Federação,2012,4,0
532,África,Cabo Verde,Outras Unidades da Federação,2012,5,0
533,África,Cabo Verde,Outras Unidades da Federação,2012,6,0
534,África,Cabo Verde,Outras Unidades da Federação,2012,7,0
535,África,Cabo Verde,Outras Unidades da Federação,2012,8,0
536,África,Cabo Verde,Outras Unidades da Federação,2012,9,0
537,África,Cabo Verde,Outras Unidades da Federação,2012,10,0
538,África,Cabo Verde,Outras Unidades da Federação,2012,11,0
539,África,Cabo Verde,Outras Unidades da Federação,2012,12,0
540,África,Nigéria,Amazonas,2012,1,0
541,África,Nigéria,Amazonas,2012,2,1
542,África,Nigéria,Amazonas,2012,3,1
543,África,Nigéria,Amazonas,2012,4,0
544,África,Nigéria,Amazonas,2012,5,0
545,África,Nigéria,Amazonas,2012,6,0
546,África,Nigéria,Amazonas,2012,7,0
547,África,Nigéria,Amazonas,2012,8,0
548,África,Nigéria,Amazonas,2012,9,0
549,África,Nigéria,Amazonas,2012,10,0
550,África,Nigéria,Amazonas,2012,11,0
551,África,Nigéria,Amazonas,2012,12,1
552,África,Nigéria,Bahia,2012,1,0
553,África,Nigéria,Bahia,2012,2,4
554,África,Nigéria,Bahia,2012,3,1
555,África,Nigéria,Bahia,2012,4,0
556,África,Nigéria,Bahia,2012,5,0
557,África,Nigéria,Bahia,2012,6,1
558,África,Nigéria,Bahia,2012,7,0
559,África,Nigéria,Bahia,2012,8,1
560,África,Nigéria,Bahia,2012,9,0
561,África,Nigéria,Bahia,2012,10,0
