Continente,País,UF,Ano,Mês,Chegadas
183,África,Angola,Amazonas,2009,4,1
184,África,Angola,Amazonas,2009,5,0
185,África,Angola,Amazonas,2009,6,1
186,África,Angola,Amazonas,2009,7,0
187,África,Angola,Amazonas,2009,8,1
188,África,Angola,Amazonas,2009,9,0
189,África,Angola,Amazonas,2009,10,0
190,África,Angola,Amazonas,2009,11,0
191,África,Angola,Amazonas,2009,12,0
192,África,Angola,Bahia,2009,1,18
193,África,Angola,Bahia,2009,2,32
194,África,Angola,Bahia,2009,3,7
195,África,Angola,Bahia,2009,4,14
196,África,Angola,Bahia,2009,5,12
197,África,Angola,Bahia,2009,6,4
198,África,Angola,Bahia,2009,7,7
199,África,Angola,Bahia,2009,8,4
200,África,Angola,Bahia,2009,9,5
201,África,Angola,Bahia,2009,10,10
202,África,Angola,Bahia,2009,11,4
203,África,Angola,Bahia,2009,12,2
204,África,Angola,Ceará,2009,1,19
205,África,Angola,Ceará,2009,2,5
206,África,Angola,Ceará,2009,3,3
207,África,Angola,Ceará,2009,4,3
208,África,Angola,Ceará,2009,5,5
209,África,Angola,Ceará,2009,6,1
210,África,Angola,Ceará,2009,7,6
211,África,Angola,Ceará,2009,8,5
212,África,Angola,Ceará,2009,9,3
213,África,Angola,Ceará,2009,10,3
214,África,Angola,Ceará,2009,11,0
215,África,Angola,Ceará,2009,12,1
216,África,Angola,Distrito Federal,2009,1,6
217,África,Angola,Distrito Federal,2009,2,9
218,África,Angola,Distrito Federal,2009,3,0
219,África,Angola,Distrito Federal,2009,4,4
220,África,Angola,Distrito Federal,2009,5,2
221,África,Angola,Distrito Federal,2009,6,2
222,África,Angola,Distrito Federal,2009,7,12
223,África,Angola,Distrito Federal,2009,8,1
224,África,Angola,Distrito Federal,2009,9,1
225,África,Angola,Distrito Federal,2009,10,2
226,África,Angola,Distrito Federal,2009,11,4
227,África,Angola,Distrito Federal,2009,12,10
228,África,Angola,Mato Grosso do Sul,2009,1,0
229,África,Angola,Mato Grosso do Sul,2009,2,0
230,África,Angola,Mato Grosso do Sul,2009,3,0
231,África,Angola,Mato Grosso do Sul,2009,4,0
232,África,Angola,Mato Grosso do Sul,2009,5,0
233,África,Angola,Mato Grosso do Sul,2009,6,0
234,África,Angola,Mato Grosso do Sul,2009,7,0
235,África,Angola,Mato Grosso do Sul,2009,8,0
236,África,Angola,Mato Grosso do Sul,2009,9,0
237,África,Angola,Mato Grosso do Sul,2009,10,0
238,África,Angola,Mato Grosso do Sul,2009,11,0
239,África,Angola,Mato Grosso do Sul,2009,12,0
240,África,Angola,Minas Gerais,2009,1,2
241,África,Angola,Minas Gerais,2009,2,3
242,África,Angola,Minas Gerais,2009,3,5
243,África,Angola,Minas Gerais,2009,4,2
244,África,Angola,Minas Gerais,2009,5,0
245,África,Angola,Minas Gerais,2009,6,3
246,África,Angola,Minas Gerais,2009,7,2
247,África,Angola,Minas Gerais,2009,8,0
248,África,Angola,Minas Gerais,2009,9,1
249,África,Angola,Minas Gerais,2009,10,0
250,África,Angola,Minas Gerais,2009,11,5
251,África,Angola,Minas Gerais,2009,12,3
252,África,Angola,Pará,2009,1,0
253,África,Angola,Pará,2009,2,0
254,África,Angola,Pará,2009,3,0
255,África,Angola,Pará,2009,4,0
256,África,Angola,Pará,2009,5,0
257,África,Angola,Pará,2009,6,0
258,África,Angola,Pará,2009,7,0
259,África,Angola,Pará,2009,8,0
260,África,Angola,Pará,2009,9,0
261,África,Angola,Pará,2009,10,0
262,África,Angola,Pará,2009,11,0
263,África,Angola,Pará,2009,12,0
264,África,Angola,Paraná,2009,1,0
265,África,Angola,Paraná,2009,2,6
266,África,Angola,Paraná,2009,3,1
267,África,Angola,Paraná,2009,4,9
268,África,Angola,Paraná,2009,5,14
269,África,Angola,Paraná,2009,6,12
270,África,Angola,Paraná,2009,7,5
271,África,Angola,Paraná,2009,8,1
272,África,Angola,Paraná,2009,9,5
273,África,Angola,Paraná,2009,10,1
274,África,Angola,Paraná,2009,11,4
275,África,Angola,Paraná,2009,12,2
276,África,Angola,Pernambuco,2009,1,27
277,África,Angola,Pernambuco,2009,2,6
278,África,Angola,Pernambuco,2009,3,11
279,África,Angola,Pernambuco,2009,4,6
280,África,Angola,Pernambuco,2009,5,11
281,África,Angola,Pernambuco,2009,6,3
282,África,Angola,Pernambuco,2009,7,17
283,África,Angola,Pernambuco,2009,8,13
284,África,Angola,Pernambuco,2009,9,6
285,África,Angola,Pernambuco,2009,10,41
286,África,Angola,Pernambuco,2009,11,14
287,África,Angola,Pernambuco,2009,12,3
288,África,Angola,Rio de Janeiro,2009,1,2423
289,África,Angola,Rio de Janeiro,2009,2,2434
290,África,Angola,Rio de Janeiro,2009,3,2306
291,África,Angola,Rio de Janeiro,2009,4,1716
292,África,Angola,Rio de Janeiro,2009,5,1545
293,África,Angola,Rio de Janeiro,2009,6,1080
294,África,Angola,Rio de Janeiro,2009,7,1092
295,África,Angola,Rio de Janeiro,2009,8,1162
296,África,Angola,Rio de Janeiro,2009,9,1280
297,África,Angola,Rio de Janeiro,2009,10,1239
298,África,Angola,Rio de Janeiro,2009,11,1151
299,África,Angola,Rio de Janeiro,2009,12,1073
300,África,Angola,Rio Grande do Norte,2009,1,0
301,África,Angola,Rio Grande do Norte,2009,2,0
302,África,Angola,Rio Grande do Norte,2009,3,1
303,África,Angola,Rio Grande do Norte,2009,4,3
304,África,Angola,Rio Grande do Norte,2009,5,1
305,África,Angola,Rio Grande do Norte,2009,6,0
306,África,Angola,Rio Grande do Norte,2009,7,0
307,África,Angola,Rio Grande do Norte,2009,8,1
308,África,Angola,Rio Grande do Norte,2009,9,0
309,África,Angola,Rio Grande do Norte,2009,10,0
310,África,Angola,Rio Grande do Norte,2009,11,0
311,África,Angola,Rio Grande do Norte,2009,12,6
312,África,Angola,Rio Grande do Sul,2009,1,4
313,África,Angola,Rio Grande do Sul,2009,2,4
314,África,Angola,Rio Grande do Sul,2009,3,0
315,África,Angola,Rio Grande do Sul,2009,4,2
316,África,Angola,Rio Grande do Sul,2009,5,1
317,África,Angola,Rio Grande do Sul,2009,6,0
318,África,Angola,Rio Grande do Sul,2009,7,0
319,África,Angola,Rio Grande do Sul,2009,8,0
320,África,Angola,Rio Grande do Sul,2009,9,0
321,África,Angola,Rio Grande do Sul,2009,10,1
322,África,Angola,Rio Grande do Sul,2009,11,0
323,África,Angola,Rio Grande do Sul,2009,12,0
324,África,Angola,Santa Catarina,2009,1,0
325,África,Angola,Santa Catarina,2009,2,0
326,África,Angola,Santa Catarina,2009,3,12
327,África,Angola,Santa Catarina,2009,4,0
328,África,Angola,Santa Catarina,2009,5,0
329,África,Angola,Santa Catarina,2009,6,0
330,África,Angola,Santa Catarina,2009,7,0
331,África,Angola,Santa Catarina,2009,8,0
332,África,Angola,Santa Catarina,2009,9,0
333,África,Angola,Santa Catarina,2009,10,0
334,África,Angola,Santa Catarina,2009,11,0
335,África,Angola,Santa Catarina,2009,12,0
336,África,Angola,São Paulo,2009,1,887
337,África,Angola,São Paulo,2009,2,850
338,África,Angola,São Paulo,2009,3,1015
339,África,Angola,São Paulo,2009,4,1161
340,África,Angola,São Paulo,2009,5,1388
341,África,Angola,São Paulo,2009,6,1436
342,África,Angola,São Paulo,2009,7,1509
343,África,Angola,São Paulo,2009,8,1576
344,África,Angola,São Paulo,2009,9,1748
345,África,Angola,São Paulo,2009,10,1584
346,África,Angola,São Paulo,2009,11,2078
347,África,Angola,São Paulo,2009,12,1873
348,África,Angola,Outras UFs,2009,1,0
349,África,Angola,Outras UFs,2009,2,0
350,África,Angola,Outras UFs,2009,3,0
351,África,Angola,Outras UFs,2009,4,2
352,África,Angola,Outras UFs,2009,5,0
353,África,Angola,Outras UFs,2009,6,0
354,África,Angola,Outras UFs,2009,7,0
355,África,Angola,Outras UFs,2009,8,0
356,África,Angola,Outras UFs,2009,9,0
357,África,Angola,Outras UFs,2009,10,0
358,África,Angola,Outras UFs,2009,11,5
359,África,Angola,Outras UFs,2009,12,0
360,África,Cabo Verde,Amazonas,2009,1,0
361,África,Cabo Verde,Amazonas,2009,2,0
362,África,Cabo Verde,Amazonas,2009,3,0
363,África,Cabo Verde,Amazonas,2009,4,0
364,África,Cabo Verde,Amazonas,2009,5,0
365,África,Cabo Verde,Amazonas,2009,6,0
366,África,Cabo Verde,Amazonas,2009,7,1
367,África,Cabo Verde,Amazonas,2009,8,0
368,África,Cabo Verde,Amazonas,2009,9,0
369,África,Cabo Verde,Amazonas,2009,10,1
370,África,Cabo Verde,Amazonas,2009,11,0
371,África,Cabo Verde,Amazonas,2009,12,0
372,África,Cabo Verde,Bahia,2009,1,0
373,África,Cabo Verde,Bahia,2009,2,0
374,África,Cabo Verde,Bahia,2009,3,0
375,África,Cabo Verde,Bahia,2009,4,0
376,África,Cabo Verde,Bahia,2009,5,1
377,África,Cabo Verde,Bahia,2009,6,0
378,África,Cabo Verde,Bahia,2009,7,1
379,África,Cabo Verde,Bahia,2009,8,0
380,África,Cabo Verde,Bahia,2009,9,1
381,África,Cabo Verde,Bahia,2009,10,2
382,África,Cabo Verde,Bahia,2009,11,2
383,África,Cabo Verde,Bahia,2009,12,2
384,África,Cabo Verde,Ceará,2009,1,178
385,África,Cabo Verde,Ceará,2009,2,119
386,África,Cabo Verde,Ceará,2009,3,207
387,África,Cabo Verde,Ceará,2009,4,362
388,África,Cabo Verde,Ceará,2009,5,216
389,África,Cabo Verde,Ceará,2009,6,229
390,África,Cabo Verde,Ceará,2009,7,160
391,África,Cabo Verde,Ceará,2009,8,346
392,África,Cabo Verde,Ceará,2009,9,390
393,África,Cabo Verde,Ceará,2009,10,218
394,África,Cabo Verde,Ceará,2009,11,287
395,África,Cabo Verde,Ceará,2009,12,357
396,África,Cabo Verde,Distrito Federal,2009,1,0
397,África,Cabo Verde,Distrito Federal,2009,2,1
398,África,Cabo Verde,Distrito Federal,2009,3,4
399,África,Cabo Verde,Distrito Federal,2009,4,2
400,África,Cabo Verde,Distrito Federal,2009,5,2
401,África,Cabo Verde,Distrito Federal,2009,6,9
402,África,Cabo Verde,Distrito Federal,2009,7,2
403,África,Cabo Verde,Distrito Federal,2009,8,2
404,África,Cabo Verde,Distrito Federal,2009,9,4
405,África,Cabo Verde,Distrito Federal,2009,10,1
406,África,Cabo Verde,Distrito Federal,2009,11,6
407,África,Cabo Verde,Distrito Federal,2009,12,5
408,África,Cabo Verde,Mato Grosso do Sul,2009,1,0
409,África,Cabo Verde,Mato Grosso do Sul,2009,2,0
410,África,Cabo Verde,Mato Grosso do Sul,2009,3,0
411,África,Cabo Verde,Mato Grosso do Sul,2009,4,0
412,África,Cabo Verde,Mato Grosso do Sul,2009,5,0
413,África,Cabo Verde,Mato Grosso do Sul,2009,6,0
414,África,Cabo Verde,Mato Grosso do Sul,2009,7,0
415,África,Cabo Verde,Mato Grosso do Sul,2009,8,0
416,África,Cabo Verde,Mato Grosso do Sul,2009,9,0
417,África,Cabo Verde,Mato Grosso do Sul,2009,10,0
418,África,Cabo Verde,Mato Grosso do Sul,2009,11,0
419,África,Cabo Verde,Mato Grosso do Sul,2009,12,0
420,África,Cabo Verde,Minas Gerais,2009,1,0
421,África,Cabo Verde,Minas Gerais,2009,2,0
422,África,Cabo Verde,Minas Gerais,2009,3,1
423,África,Cabo Verde,Minas Gerais,2009,4,0
424,África,Cabo Verde,Minas Gerais,2009,5,0
425,África,Cabo Verde,Minas Gerais,2009,6,3
426,África,Cabo Verde,Minas Gerais,2009,7,0
427,África,Cabo Verde,Minas Gerais,2009,8,2
428,África,Cabo Verde,Minas Gerais,2009,9,0
429,África,Cabo Verde,Minas Gerais,2009,10,2
430,África,Cabo Verde,Minas Gerais,2009,11,0
431,África,Cabo Verde,Minas Gerais,2009,12,2
432,África,Cabo Verde,Pará,2009,1,5
433,África,Cabo Verde,Pará,2009,2,0
434,África,Cabo Verde,Pará,2009,3,0
435,África,Cabo Verde,Pará,2009,4,0
436,África,Cabo Verde,Pará,2009,5,0
437,África,Cabo Verde,Pará,2009,6,0
438,África,Cabo Verde,Pará,2009,7,0
439,África,Cabo Verde,Pará,2009,8,0
440,África,Cabo Verde,Pará,2009,9,0
441,África,Cabo Verde,Pará,2009,10,0
442,África,Cabo Verde,Pará,2009,11,0
443,África,Cabo Verde,Pará,2009,12,0
444,África,Cabo Verde,Paraná,2009,1,1
445,África,Cabo Verde,Paraná,2009,2,0
446,África,Cabo Verde,Paraná,2009,3,1
447,África,Cabo Verde,Paraná,2009,4,0
448,África,Cabo Verde,Paraná,2009,5,0
449,África,Cabo Verde,Paraná,2009,6,0
450,África,Cabo Verde,Paraná,2009,7,0
451,África,Cabo Verde,Paraná,2009,8,4
452,África,Cabo Verde,Paraná,2009,9,1
453,África,Cabo Verde,Paraná,2009,10,0
454,África,Cabo Verde,Paraná,2009,11,1
455,África,Cabo Verde,Paraná,2009,12,0
456,África,Cabo Verde,Pernambuco,2009,1,0
457,África,Cabo Verde,Pernambuco,2009,2,0
458,África,Cabo Verde,Pernambuco,2009,3,1
459,África,Cabo Verde,Pernambuco,2009,4,1
460,África,Cabo Verde,Pernambuco,2009,5,0
461,África,Cabo Verde,Pernambuco,2009,6,4
462,África,Cabo Verde,Pernambuco,2009,7,0
463,África,Cabo Verde,Pernambuco,2009,8,1
464,África,Cabo Verde,Pernambuco,2009,9,4
465,África,Cabo Verde,Pernambuco,2009,10,0
466,África,Cabo Verde,Pernambuco,2009,11,0
467,África,Cabo Verde,Pernambuco,2009,12,1
468,África,Cabo Verde,Rio de Janeiro,2009,1,11
469,África,Cabo Verde,Rio de Janeiro,2009,2,14
470,África,Cabo Verde,Rio de Janeiro,2009,3,8
471,África,Cabo Verde,Rio de Janeiro,2009,4,19
472,África,Cabo Verde,Rio de Janeiro,2009,5,16
473,África,Cabo Verde,Rio de Janeiro,2009,6,6
474,África,Cabo Verde,Rio de Janeiro,2009,7,19
475,África,Cabo Verde,Rio de Janeiro,2009,8,13
476,África,Cabo Verde,Rio de Janeiro,2009,9,7
477,África,Cabo Verde,Rio de Janeiro,2009,10,6
478,África,Cabo Verde,Rio de Janeiro,2009,11,8
479,África,Cabo Verde,Rio de Janeiro,2009,12,6
480,África,Cabo Verde,Rio Grande do Norte,2009,1,0
481,África,Cabo Verde,Rio Grande do Norte,2009,2,0
482,África,Cabo Verde,Rio Grande do Norte,2009,3,0
483,África,Cabo Verde,Rio Grande do Norte,2009,4,0
484,África,Cabo Verde,Rio Grande do Norte,2009,5,0
485,África,Cabo Verde,Rio Grande do Norte,2009,6,1
486,África,Cabo Verde,Rio Grande do Norte,2009,7,0
487,África,Cabo Verde,Rio Grande do Norte,2009,8,1
488,África,Cabo Verde,Rio Grande do Norte,2009,9,0
489,África,Cabo Verde,Rio Grande do Norte,2009,10,1
490,África,Cabo Verde,Rio Grande do Norte,2009,11,3
491,África,Cabo Verde,Rio Grande do Norte,2009,12,0
492,África,Cabo Verde,Rio Grande do Sul,2009,1,0
493,África,Cabo Verde,Rio Grande do Sul,2009,2,0
494,África,Cabo Verde,Rio Grande do Sul,2009,3,0
495,África,Cabo Verde,Rio Grande do Sul,2009,4,0
496,África,Cabo Verde,Rio Grande do Sul,2009,5,0
497,África,Cabo Verde,Rio Grande do Sul,2009,6,0
498,África,Cabo Verde,Rio Grande do Sul,2009,7,0
499,África,Cabo Verde,Rio Grande do Sul,2009,8,0
500,África,Cabo Verde,Rio Grande do Sul,2009,9,0
501,África,Cabo Verde,Rio Grande do Sul,2009,10,0
502,África,Cabo Verde,Rio Grande do Sul,2009,11,0
503,África,Cabo Verde,Rio Grande do Sul,2009,12,0
504,África,Cabo Verde,Santa Catarina,2009,1,0
505,África,Cabo Verde,Santa Catarina,2009,2,0
506,África,Cabo Verde,Santa Catarina,2009,3,0
507,África,Cabo Verde,Santa Catarina,2009,4,0
508,África,Cabo Verde,Santa Catarina,2009,5,0
509,África,Cabo Verde,Santa Catarina,2009,6,0
510,África,Cabo Verde,Santa Catarina,2009,7,0
511,África,Cabo Verde,Santa Catarina,2009,8,0
512,África,Cabo Verde,Santa Catarina,2009,9,0
513,África,Cabo Verde,Santa Catarina,2009,10,0
514,África,Cabo Verde,Santa Catarina,2009,11,0
515,África,Cabo Verde,Santa Catarina,2009,12,0
516,África,Cabo Verde,São Paulo,2009,1,62
517,África,Cabo Verde,São Paulo,2009,2,80
518,África,Cabo Verde,São Paulo,2009,3,103
519,África,Cabo Verde,São Paulo,2009,4,47
520,África,Cabo Verde,São Paulo,2009,5,77
521,África,Cabo Verde,São Paulo,2009,6,55
522,África,Cabo Verde,São Paulo,2009,7,66
523,África,Cabo Verde,São Paulo,2009,8,85
524,África,Cabo Verde,São Paulo,2009,9,58
525,África,Cabo Verde,São Paulo,2009,10,77
526,África,Cabo Verde,São Paulo,2009,11,154
527,África,Cabo Verde,São Paulo,2009,12,77
528,África,Cabo Verde,Outras UFs,2009,1,0
529,África,Cabo Verde,Outras UFs,2009,2,0
530,África,Cabo Verde,Outras UFs,2009,3,0
531,África,Cabo Verde,Outras UFs,2009,4,0
532,África,Cabo Verde,Outras UFs,2009,5,0
533,África,Cabo Verde,Outras UFs,2009,6,0
534,África,Cabo Verde,Outras UFs,2009,7,0
535,África,Cabo Verde,Outras UFs,2009,8,0
536,África,Cabo Verde,Outras UFs,2009,9,0
537,África,Cabo Verde,Outras UFs,2009,10,0
538,África,Cabo Verde,Outras UFs,2009,11,0
539,África,Cabo Verde,Outras UFs,2009,12,0
540,África,Nigéria,Amazonas,2009,1,1
541,África,Nigéria,Amazonas,2009,2,0
542,África,Nigéria,Amazonas,2009,3,0
543,África,Nigéria,Amazonas,2009,4,0
544,África,Nigéria,Amazonas,2009,5,1
545,África,Nigéria,Amazonas,2009,6,0
546,África,Nigéria,Amazonas,2009,7,0
547,África,Nigéria,Amazonas,2009,8,0
548,África,Nigéria,Amazonas,2009,9,0
549,África,Nigéria,Amazonas,2009,10,1
550,África,Nigéria,Amazonas,2009,11,0
551,África,Nigéria,Amazonas,2009,12,0
552,África,Nigéria,Bahia,2009,1,1
553,África,Nigéria,Bahia,2009,2,2
554,África,Nigéria,Bahia,2009,3,0
555,África,Nigéria,Bahia,2009,4,1
556,África,Nigéria,Bahia,2009,5,4
557,África,Nigéria,Bahia,2009,6,0
558,África,Nigéria,Bahia,2009,7,1
559,África,Nigéria,Bahia,2009,8,1
560,África,Nigéria,Bahia,2009,9,0
561,África,Nigéria,Bahia,2009,10,0
562,África,Nigéria,Bahia,2009,11,0
563,África,Nigéria,Bahia,2009,12,0
564,África,Nigéria,Ceará,2009,1,0
565,África,Nigéria,Ceará,2009,2,3
566,África,Nigéria,Ceará,2009,3,0
567,África,Nigéria,Ceará,2009,4,3
568,África,Nigéria,Ceará,2009,5,5
