Continente,País,UF,Ano,Mês,Chegadas
130,África,África do Sul,Rio Grande do Norte,2011,11,0
131,África,África do Sul,Rio Grande do Norte,2011,12,2
132,África,África do Sul,Rio Grande do Sul,2011,1,13
133,África,África do Sul,Rio Grande do Sul,2011,2,13
134,África,África do Sul,Rio Grande do Sul,2011,3,35
135,África,África do Sul,Rio Grande do Sul,2011,4,7
136,África,África do Sul,Rio Grande do Sul,2011,5,15
137,África,África do Sul,Rio Grande do Sul,2011,6,33
138,África,África do Sul,Rio Grande do Sul,2011,7,21
139,África,África do Sul,Rio Grande do Sul,2011,8,22
140,África,África do Sul,Rio Grande do Sul,2011,9,6
141,África,África do Sul,Rio Grande do Sul,2011,10,52
142,África,África do Sul,Rio Grande do Sul,2011,11,32
143,África,África do Sul,Rio Grande do Sul,2011,12,25
144,África,África do Sul,Santa Catarina,2011,1,3
145,África,África do Sul,Santa Catarina,2011,2,14
146,África,África do Sul,Santa Catarina,2011,3,2
147,África,África do Sul,Santa Catarina,2011,4,3
148,África,África do Sul,Santa Catarina,2011,5,3
149,África,África do Sul,Santa Catarina,2011,6,2
150,África,África do Sul,Santa Catarina,2011,7,0
151,África,África do Sul,Santa Catarina,2011,8,3
152,África,África do Sul,Santa Catarina,2011,9,0
153,África,África do Sul,Santa Catarina,2011,10,0
154,África,África do Sul,Santa Catarina,2011,11,6
155,África,África do Sul,Santa Catarina,2011,12,4
156,África,África do Sul,São Paulo,2011,1,951
157,África,África do Sul,São Paulo,2011,2,1179
158,África,África do Sul,São Paulo,2011,3,1749
159,África,África do Sul,São Paulo,2011,4,1973
160,África,África do Sul,São Paulo,2011,5,1466
161,África,África do Sul,São Paulo,2011,6,1324
162,África,África do Sul,São Paulo,2011,7,1440
163,África,África do Sul,São Paulo,2011,8,1412
164,África,África do Sul,São Paulo,2011,9,1471
165,África,África do Sul,São Paulo,2011,10,1739
166,África,África do Sul,São Paulo,2011,11,2034
167,África,África do Sul,São Paulo,2011,12,2512
168,África,África do Sul,Outras Unidades da Federação,2011,1,9
169,África,África do Sul,Outras Unidades da Federação,2011,2,2
170,África,África do Sul,Outras Unidades da Federação,2011,3,2
171,África,África do Sul,Outras Unidades da Federação,2011,4,0
172,África,África do Sul,Outras Unidades da Federação,2011,5,0
173,África,África do Sul,Outras Unidades da Federação,2011,6,0
174,África,África do Sul,Outras Unidades da Federação,2011,7,3
175,África,África do Sul,Outras Unidades da Federação,2011,8,1
176,África,África do Sul,Outras Unidades da Federação,2011,9,1
177,África,África do Sul,Outras Unidades da Federação,2011,10,0
178,África,África do Sul,Outras Unidades da Federação,2011,11,2
179,África,África do Sul,Outras Unidades da Federação,2011,12,2
180,África,Angola,Amazonas,2011,1,2
181,África,Angola,Amazonas,2011,2,6
182,África,Angola,Amazonas,2011,3,6
183,África,Angola,Amazonas,2011,4,0
184,África,Angola,Amazonas,2011,5,0
185,África,Angola,Amazonas,2011,6,0
186,África,Angola,Amazonas,2011,7,0
187,África,Angola,Amazonas,2011,8,0
188,África,Angola,Amazonas,2011,9,0
189,África,Angola,Amazonas,2011,10,2
190,África,Angola,Amazonas,2011,11,0
191,África,Angola,Amazonas,2011,12,1
192,África,Angola,Bahia,2011,1,5
193,África,Angola,Bahia,2011,2,2
194,África,Angola,Bahia,2011,3,0
195,África,Angola,Bahia,2011,4,1
196,África,Angola,Bahia,2011,5,1
197,África,Angola,Bahia,2011,6,7
198,África,Angola,Bahia,2011,7,5
199,África,Angola,Bahia,2011,8,5
200,África,Angola,Bahia,2011,9,10
201,África,Angola,Bahia,2011,10,1
202,África,Angola,Bahia,2011,11,2
203,África,Angola,Bahia,2011,12,35
204,África,Angola,Ceará,2011,1,5
205,África,Angola,Ceará,2011,2,5
206,África,Angola,Ceará,2011,3,6
207,África,Angola,Ceará,2011,4,1
208,África,Angola,Ceará,2011,5,0
209,África,Angola,Ceará,2011,6,0
210,África,Angola,Ceará,2011,7,0
211,África,Angola,Ceará,2011,8,1
212,África,Angola,Ceará,2011,9,1
213,África,Angola,Ceará,2011,10,3
214,África,Angola,Ceará,2011,11,3
215,África,Angola,Ceará,2011,12,1
216,África,Angola,Distrito Federal,2011,1,1
217,África,Angola,Distrito Federal,2011,2,1
218,África,Angola,Distrito Federal,2011,3,1
219,África,Angola,Distrito Federal,2011,4,0
220,África,Angola,Distrito Federal,2011,5,0
221,África,Angola,Distrito Federal,2011,6,6
222,África,Angola,Distrito Federal,2011,7,2
223,África,Angola,Distrito Federal,2011,8,4
224,África,Angola,Distrito Federal,2011,9,12
225,África,Angola,Distrito Federal,2011,10,2
226,África,Angola,Distrito Federal,2011,11,7
227,África,Angola,Distrito Federal,2011,12,6
228,África,Angola,Mato Grosso do Sul,2011,1,0
229,África,Angola,Mato Grosso do Sul,2011,2,0
230,África,Angola,Mato Grosso do Sul,2011,3,0
231,África,Angola,Mato Grosso do Sul,2011,4,0
232,África,Angola,Mato Grosso do Sul,2011,5,0
233,África,Angola,Mato Grosso do Sul,2011,6,0
234,África,Angola,Mato Grosso do Sul,2011,7,0
235,África,Angola,Mato Grosso do Sul,2011,8,0
236,África,Angola,Mato Grosso do Sul,2011,9,0
237,África,Angola,Mato Grosso do Sul,2011,10,0
238,África,Angola,Mato Grosso do Sul,2011,11,0
239,África,Angola,Mato Grosso do Sul,2011,12,0
240,África,Angola,Minas Gerais,2011,1,0
241,África,Angola,Minas Gerais,2011,2,1
242,África,Angola,Minas Gerais,2011,3,1
243,África,Angola,Minas Gerais,2011,4,26
244,África,Angola,Minas Gerais,2011,5,0
245,África,Angola,Minas Gerais,2011,6,4
246,África,Angola,Minas Gerais,2011,7,1
247,África,Angola,Minas Gerais,2011,8,0
248,África,Angola,Minas Gerais,2011,9,1
249,África,Angola,Minas Gerais,2011,10,4
250,África,Angola,Minas Gerais,2011,11,0
251,África,Angola,Minas Gerais,2011,12,1
252,África,Angola,Pará,2011,1,0
253,África,Angola,Pará,2011,2,0
254,África,Angola,Pará,2011,3,0
255,África,Angola,Pará,2011,4,0
256,África,Angola,Pará,2011,5,0
257,África,Angola,Pará,2011,6,0
258,África,Angola,Pará,2011,7,3
259,África,Angola,Pará,2011,8,0
260,África,Angola,Pará,2011,9,0
261,África,Angola,Pará,2011,10,0
262,África,Angola,Pará,2011,11,0
263,África,Angola,Pará,2011,12,0
264,África,Angola,Paraná,2011,1,2
265,África,Angola,Paraná,2011,2,3
266,África,Angola,Paraná,2011,3,1
267,África,Angola,Paraná,2011,4,1
268,África,Angola,Paraná,2011,5,1
269,África,Angola,Paraná,2011,6,0
270,África,Angola,Paraná,2011,7,13
271,África,Angola,Paraná,2011,8,8
272,África,Angola,Paraná,2011,9,1
273,África,Angola,Paraná,2011,10,2
274,África,Angola,Paraná,2011,11,0
275,África,Angola,Paraná,2011,12,1
276,África,Angola,Pernambuco,2011,1,0
277,África,Angola,Pernambuco,2011,2,0
278,África,Angola,Pernambuco,2011,3,1
279,África,Angola,Pernambuco,2011,4,5
280,África,Angola,Pernambuco,2011,5,1
281,África,Angola,Pernambuco,2011,6,1
282,África,Angola,Pernambuco,2011,7,1
283,África,Angola,Pernambuco,2011,8,4
284,África,Angola,Pernambuco,2011,9,7
285,África,Angola,Pernambuco,2011,10,0
286,África,Angola,Pernambuco,2011,11,4
287,África,Angola,Pernambuco,2011,12,9
288,África,Angola,Rio de Janeiro,2011,1,1452
289,África,Angola,Rio de Janeiro,2011,2,893
290,África,Angola,Rio de Janeiro,2011,3,974
291,África,Angola,Rio de Janeiro,2011,4,898
292,África,Angola,Rio de Janeiro,2011,5,1097
293,África,Angola,Rio de Janeiro,2011,6,827
294,África,Angola,Rio de Janeiro,2011,7,882
295,África,Angola,Rio de Janeiro,2011,8,992
296,África,Angola,Rio de Janeiro,2011,9,1146
297,África,Angola,Rio de Janeiro,2011,10,1155
298,África,Angola,Rio de Janeiro,2011,11,995
299,África,Angola,Rio de Janeiro,2011,12,1370
300,África,Angola,Rio Grande do Norte,2011,1,0
301,África,Angola,Rio Grande do Norte,2011,2,0
302,África,Angola,Rio Grande do Norte,2011,3,1
303,África,Angola,Rio Grande do Norte,2011,4,0
304,África,Angola,Rio Grande do Norte,2011,5,0
305,África,Angola,Rio Grande do Norte,2011,6,0
306,África,Angola,Rio Grande do Norte,2011,7,1
307,África,Angola,Rio Grande do Norte,2011,8,0
308,África,Angola,Rio Grande do Norte,2011,9,0
309,África,Angola,Rio Grande do Norte,2011,10,0
310,África,Angola,Rio Grande do Norte,2011,11,4
311,África,Angola,Rio Grande do Norte,2011,12,2
312,África,Angola,Rio Grande do Sul,2011,1,0
313,África,Angola,Rio Grande do Sul,2011,2,0
314,África,Angola,Rio Grande do Sul,2011,3,0
315,África,Angola,Rio Grande do Sul,2011,4,0
316,África,Angola,Rio Grande do Sul,2011,5,1
317,África,Angola,Rio Grande do Sul,2011,6,0
318,África,Angola,Rio Grande do Sul,2011,7,0
319,África,Angola,Rio Grande do Sul,2011,8,5
320,África,Angola,Rio Grande do Sul,2011,9,1
321,África,Angola,Rio Grande do Sul,2011,10,2
322,África,Angola,Rio Grande do Sul,2011,11,0
323,África,Angola,Rio Grande do Sul,2011,12,0
324,África,Angola,Santa Catarina,2011,1,4
325,África,Angola,Santa Catarina,2011,2,1
326,África,Angola,Santa Catarina,2011,3,0
327,África,Angola,Santa Catarina,2011,4,0
328,África,Angola,Santa Catarina,2011,5,0
329,África,Angola,Santa Catarina,2011,6,0
330,África,Angola,Santa Catarina,2011,7,0
331,África,Angola,Santa Catarina,2011,8,0
332,África,Angola,Santa Catarina,2011,9,0
333,África,Angola,Santa Catarina,2011,10,0
334,África,Angola,Santa Catarina,2011,11,0
335,África,Angola,Santa Catarina,2011,12,0
336,África,Angola,São Paulo,2011,1,2420
337,África,Angola,São Paulo,2011,2,1797
338,África,Angola,São Paulo,2011,3,1804
339,África,Angola,São Paulo,2011,4,1923
340,África,Angola,São Paulo,2011,5,2092
341,África,Angola,São Paulo,2011,6,1716
342,África,Angola,São Paulo,2011,7,1668
343,África,Angola,São Paulo,2011,8,2096
344,África,Angola,São Paulo,2011,9,1605
345,África,Angola,São Paulo,2011,10,2267
346,África,Angola,São Paulo,2011,11,2710
347,África,Angola,São Paulo,2011,12,2152
348,África,Angola,Outras Unidades da Federação,2011,1,0
349,África,Angola,Outras Unidades da Federação,2011,2,0
350,África,Angola,Outras Unidades da Federação,2011,3,0
351,África,Angola,Outras Unidades da Federação,2011,4,0
352,África,Angola,Outras Unidades da Federação,2011,5,0
353,África,Angola,Outras Unidades da Federação,2011,6,1
354,África,Angola,Outras Unidades da Federação,2011,7,0
355,África,Angola,Outras Unidades da Federação,2011,8,0
356,África,Angola,Outras Unidades da Federação,2011,9,0
357,África,Angola,Outras Unidades da Federação,2011,10,0
358,África,Angola,Outras Unidades da Federação,2011,11,0
359,África,Angola,Outras Unidades da Federação,2011,12,0
360,África,Cabo Verde,Amazonas,2011,1,0
361,África,Cabo Verde,Amazonas,2011,2,0
362,África,Cabo Verde,Amazonas,2011,3,0
363,África,Cabo Verde,Amazonas,2011,4,0
364,África,Cabo Verde,Amazonas,2011,5,0
365,África,Cabo Verde,Amazonas,2011,6,0
366,África,Cabo Verde,Amazonas,2011,7,0
367,África,Cabo Verde,Amazonas,2011,8,0
368,África,Cabo Verde,Amazonas,2011,9,0
369,África,Cabo Verde,Amazonas,2011,10,0
370,África,Cabo Verde,Amazonas,2011,11,0
371,África,Cabo Verde,Amazonas,2011,12,0
372,África,Cabo Verde,Bahia,2011,1,1
373,África,Cabo Verde,Bahia,2011,2,1
374,África,Cabo Verde,Bahia,2011,3,0
375,África,Cabo Verde,Bahia,2011,4,1
376,África,Cabo Verde,Bahia,2011,5,0
377,África,Cabo Verde,Bahia,2011,6,5
378,África,Cabo Verde,Bahia,2011,7,0
379,África,Cabo Verde,Bahia,2011,8,1
380,África,Cabo Verde,Bahia,2011,9,2
381,África,Cabo Verde,Bahia,2011,10,1
382,África,Cabo Verde,Bahia,2011,11,10
383,África,Cabo Verde,Bahia,2011,12,1
384,África,Cabo Verde,Ceará,2011,1,91
385,África,Cabo Verde,Ceará,2011,2,167
386,África,Cabo Verde,Ceará,2011,3,175
387,África,Cabo Verde,Ceará,2011,4,148
388,África,Cabo Verde,Ceará,2011,5,154
389,África,Cabo Verde,Ceará,2011,6,117
390,África,Cabo Verde,Ceará,2011,7,311
391,África,Cabo Verde,Ceará,2011,8,286
392,África,Cabo Verde,Ceará,2011,9,160
393,África,Cabo Verde,Ceará,2011,10,140
394,África,Cabo Verde,Ceará,2011,11,223
395,África,Cabo Verde,Ceará,2011,12,145
396,África,Cabo Verde,Distrito Federal,2011,1,1
397,África,Cabo Verde,Distrito Federal,2011,2,1
398,África,Cabo Verde,Distrito Federal,2011,3,0
399,África,Cabo Verde,Distrito Federal,2011,4,11
400,África,Cabo Verde,Distrito Federal,2011,5,0
401,África,Cabo Verde,Distrito Federal,2011,6,7
402,África,Cabo Verde,Distrito Federal,2011,7,1
403,África,Cabo Verde,Distrito Federal,2011,8,0
404,África,Cabo Verde,Distrito Federal,2011,9,2
405,África,Cabo Verde,Distrito Federal,2011,10,7
406,África,Cabo Verde,Distrito Federal,2011,11,6
407,África,Cabo Verde,Distrito Federal,2011,12,1
408,África,Cabo Verde,Mato Grosso do Sul,2011,1,0
409,África,Cabo Verde,Mato Grosso do Sul,2011,2,0
410,África,Cabo Verde,Mato Grosso do Sul,2011,3,0
411,África,Cabo Verde,Mato Grosso do Sul,2011,4,0
412,África,Cabo Verde,Mato Grosso do Sul,2011,5,0
413,África,Cabo Verde,Mato Grosso do Sul,2011,6,0
414,África,Cabo Verde,Mato Grosso do Sul,2011,7,0
415,África,Cabo Verde,Mato Grosso do Sul,2011,8,0
416,África,Cabo Verde,Mato Grosso do Sul,2011,9,0
417,África,Cabo Verde,Mato Grosso do Sul,2011,10,0
418,África,Cabo Verde,Mato Grosso do Sul,2011,11,1
419,África,Cabo Verde,Mato Grosso do Sul,2011,12,0
420,África,Cabo Verde,Minas Gerais,2011,1,0
421,África,Cabo Verde,Minas Gerais,2011,2,1
422,África,Cabo Verde,Minas Gerais,2011,3,1
423,África,Cabo Verde,Minas Gerais,2011,4,0
424,África,Cabo Verde,Minas Gerais,2011,5,4
425,África,Cabo Verde,Minas Gerais,2011,6,0
426,África,Cabo Verde,Minas Gerais,2011,7,0
427,África,Cabo Verde,Minas Gerais,2011,8,6
428,África,Cabo Verde,Minas Gerais,2011,9,4
429,África,Cabo Verde,Minas Gerais,2011,10,0
430,África,Cabo Verde,Minas Gerais,2011,11,0
431,África,Cabo Verde,Minas Gerais,2011,12,0
432,África,Cabo Verde,Pará,2011,1,0
433,África,Cabo Verde,Pará,2011,2,0
434,África,Cabo Verde,Pará,2011,3,3
435,África,Cabo Verde,Pará,2011,4,3
436,África,Cabo Verde,Pará,2011,5,0
437,África,Cabo Verde,Pará,2011,6,0
438,África,Cabo Verde,Pará,2011,7,0
439,África,Cabo Verde,Pará,2011,8,0
440,África,Cabo Verde,Pará,2011,9,3
441,África,Cabo Verde,Pará,2011,10,0
442,África,Cabo Verde,Pará,2011,11,0
443,África,Cabo Verde,Pará,2011,12,0
444,África,Cabo Verde,Paraná,2011,1,0
445,África,Cabo Verde,Paraná,2011,2,0
446,África,Cabo Verde,Paraná,2011,3,0
447,África,Cabo Verde,Paraná,2011,4,0
448,África,Cabo Verde,Paraná,2011,5,1
449,África,Cabo Verde,Paraná,2011,6,0
450,África,Cabo Verde,Paraná,2011,7,1
451,África,Cabo Verde,Paraná,2011,8,1
452,África,Cabo Verde,Paraná,2011,9,1
453,África,Cabo Verde,Paraná,2011,10,1
454,África,Cabo Verde,Paraná,2011,11,1
455,África,Cabo Verde,Paraná,2011,12,0
456,África,Cabo Verde,Pernambuco,2011,1,0
457,África,Cabo Verde,Pernambuco,2011,2,0
458,África,Cabo Verde,Pernambuco,2011,3,4
459,África,Cabo Verde,Pernambuco,2011,4,4
460,África,Cabo Verde,Pernambuco,2011,5,1
461,África,Cabo Verde,Pernambuco,2011,6,1
462,África,Cabo Verde,Pernambuco,2011,7,0
463,África,Cabo Verde,Pernambuco,2011,8,1
464,África,Cabo Verde,Pernambuco,2011,9,12
465,África,Cabo Verde,Pernambuco,2011,10,15
466,África,Cabo Verde,Pernambuco,2011,11,0
467,África,Cabo Verde,Pernambuco,2011,12,0
468,África,Cabo Verde,Rio de Janeiro,2011,1,5
469,África,Cabo Verde,Rio de Janeiro,2011,2,14
470,África,Cabo Verde,Rio de Janeiro,2011,3,9
471,África,Cabo Verde,Rio de Janeiro,2011,4,7
472,África,Cabo Verde,Rio de Janeiro,2011,5,15
473,África,Cabo Verde,Rio de Janeiro,2011,6,9
474,África,Cabo Verde,Rio de Janeiro,2011,7,10
475,África,Cabo Verde,Rio de Janeiro,2011,8,10
476,África,Cabo Verde,Rio de Janeiro,2011,9,5
477,África,Cabo Verde,Rio de Janeiro,2011,10,5
478,África,Cabo Verde,Rio de Janeiro,2011,11,11
479,África,Cabo Verde,Rio de Janeiro,2011,12,5
480,África,Cabo Verde,Rio Grande do Norte,2011,1,6
481,África,Cabo Verde,Rio Grande do Norte,2011,2,1
482,África,Cabo Verde,Rio Grande do Norte,2011,3,0
483,África,Cabo Verde,Rio Grande do Norte,2011,4,1
484,África,Cabo Verde,Rio Grande do Norte,2011,5,0
485,África,Cabo Verde,Rio Grande do Norte,2011,6,1
486,África,Cabo Verde,Rio Grande do Norte,2011,7,0
487,África,Cabo Verde,Rio Grande do Norte,2011,8,0
488,África,Cabo Verde,Rio Grande do Norte,2011,9,1
489,África,Cabo Verde,Rio Grande do Norte,2011,10,1
490,África,Cabo Verde,Rio Grande do Norte,2011,11,0
491,África,Cabo Verde,Rio Grande do Norte,2011,12,1
492,África,Cabo Verde,Rio Grande do Sul,2011,1,0
493,África,Cabo Verde,Rio Grande do Sul,2011,2,0
494,África,Cabo Verde,Rio Grande do Sul,2011,3,0
495,África,Cabo Verde,Rio Grande do Sul,2011,4,1
496,África,Cabo Verde,Rio Grande do Sul,2011,5,0
497,África,Cabo Verde,Rio Grande do Sul,2011,6,0
498,África,Cabo Verde,Rio Grande do Sul,2011,7,0
499,África,Cabo Verde,Rio Grande do Sul,2011,8,0
500,África,Cabo Verde,Rio Grande do Sul,2011,9,0
501,África,Cabo Verde,Rio Grande do Sul,2011,10,0
502,África,Cabo Verde,Rio Grande do Sul,2011,11,0
503,África,Cabo Verde,Rio Grande do Sul,2011,12,0
504,África,Cabo Verde,Santa Catarina,2011,1,0
505,África,Cabo Verde,Santa Catarina,2011,2,0
506,África,Cabo Verde,Santa Catarina,2011,3,0
507,África,Cabo Verde,Santa Catarina,2011,4,0
508,África,Cabo Verde,Santa Catarina,2011,5,0
509,África,Cabo Verde,Santa Catarina,2011,6,0
510,África,Cabo Verde,Santa Catarina,2011,7,0
511,África,Cabo Verde,Santa Catarina,2011,8,0
512,África,Cabo Verde,Santa Catarina,2011,9,0
513,África,Cabo Verde,Santa Catarina,2011,10,0
514,África,Cabo Verde,Santa Catarina,2011,11,0
515,África,Cabo Verde,Santa Catarina,2011,12,0
516,África,Cabo Verde,São Paulo,2011,1,16
517,África,Cabo Verde,São Paulo,2011,2,47
518,África,Cabo Verde,São Paulo,2011,3,24
519,África,Cabo Verde,São Paulo,2011,4,25
520,África,Cabo Verde,São Paulo,2011,5,29
521,África,Cabo Verde,São Paulo,2011,6,30
522,África,Cabo Verde,São Paulo,2011,7,30
523,África,Cabo Verde,São Paulo,2011,8,17
524,África,Cabo Verde,São Paulo,2011,9,20
525,África,Cabo Verde,São Paulo,2011,10,25
526,África,Cabo Verde,São Paulo,2011,11,42
527,África,Cabo Verde,São Paulo,2011,12,66
528,África,Cabo Verde,Outras Unidades da Federação,2011,1,0
529,África,Cabo Verde,Outras Unidades da Federação,2011,2,0
530,África,Cabo Verde,Outras Unidades da Federação,2011,3,0
531,África,Cabo Verde,Outras Unidades da Federação,2011,4,0
532,África,Cabo Verde,Outras Unidades da Federação,2011,5,0
533,África,Cabo Verde,Outras Unidades da Federação,2011,6,0
534,África,Cabo Verde,Outras Unidades da Federação,2011,7,0
535,África,Cabo Verde,Outras Unidades da Federação,2011,8,0
536,África,Cabo Verde,Outras Unidades da Federação,2011,9,0
537,África,Cabo Verde,Outras Unidades da Federação,2011,10,0
538,África,Cabo Verde,Outras Unidades da Federação,2011,11,0
539,África,Cabo Verde,Outras Unidades da Federação,2011,12,0
540,África,Nigéria,Amazonas,2011,1,0
541,África,Nigéria,Amazonas,2011,2,0
542,África,Nigéria,Amazonas,2011,3,0
543,África,Nigéria,Amazonas,2011,4,0
544,África,Nigéria,Amazonas,2011,5,0
545,África,Nigéria,Amazonas,2011,6,0
546,África,Nigéria,Amazonas,2011,7,2
547,África,Nigéria,Amazonas,2011,8,4
548,África,Nigéria,Amazonas,2011,9,0
549,África,Nigéria,Amazonas,2011,10,0
550,África,Nigéria,Amazonas,2011,11,0
551,África,Nigéria,Amazonas,2011,12,0
552,África,Nigéria,Bahia,2011,1,0
553,África,Nigéria,Bahia,2011,2,1
554,África,Nigéria,Bahia,2011,3,1
555,África,Nigéria,Bahia,2011,4,0
556,África,Nigéria,Bahia,2011,5,0
557,África,Nigéria,Bahia,2011,6,0
558,África,Nigéria,Bahia,2011,7,0
559,África,Nigéria,Bahia,2011,8,0
560,África,Nigéria,Bahia,2011,9,1
561,África,Nigéria,Bahia,2011,10,0
