Continente,País,UF,Ano,Mês,Chegadas
55,África,África do Sul,Mato Grosso do Sul,2010,8,0
56,África,África do Sul,Mato Grosso do Sul,2010,9,0
57,África,África do Sul,Mato Grosso do Sul,2010,10,0
58,África,África do Sul,Mato Grosso do Sul,2010,11,7
59,África,África do Sul,Mato Grosso do Sul,2010,12,0
60,África,África do Sul,Minas Gerais,2010,1,6
61,África,África do Sul,Minas Gerais,2010,2,6
62,África,África do Sul,Minas Gerais,2010,3,2
63,África,África do Sul,Minas Gerais,2010,4,4
64,África,África do Sul,Minas Gerais,2010,5,4
65,África,África do Sul,Minas Gerais,2010,6,6
66,África,África do Sul,Minas Gerais,2010,7,15
67,África,África do Sul,Minas Gerais,2010,8,0
68,África,África do Sul,Minas Gerais,2010,9,6
69,África,África do Sul,Minas Gerais,2010,10,0
70,África,África do Sul,Minas Gerais,2010,11,4
71,África,África do Sul,Minas Gerais,2010,12,11
72,África,África do Sul,Pará,2010,1,0
73,África,África do Sul,Pará,2010,2,8
74,África,África do Sul,Pará,2010,3,0
75,África,África do Sul,Pará,2010,4,0
76,África,África do Sul,Pará,2010,5,0
77,África,África do Sul,Pará,2010,6,0
78,África,África do Sul,Pará,2010,7,0
79,África,África do Sul,Pará,2010,8,13
80,África,África do Sul,Pará,2010,9,2
81,África,África do Sul,Pará,2010,10,0
82,África,África do Sul,Pará,2010,11,0
83,África,África do Sul,Pará,2010,12,0
84,África,África do Sul,Paraná,2010,1,108
85,África,África do Sul,Paraná,2010,2,67
86,África,África do Sul,Paraná,2010,3,86
87,África,África do Sul,Paraná,2010,4,76
88,África,África do Sul,Paraná,2010,5,54
89,África,África do Sul,Paraná,2010,6,47
90,África,África do Sul,Paraná,2010,7,38
91,África,África do Sul,Paraná,2010,8,57
92,África,África do Sul,Paraná,2010,9,52
93,África,África do Sul,Paraná,2010,10,79
94,África,África do Sul,Paraná,2010,11,64
95,África,África do Sul,Paraná,2010,12,226
96,África,África do Sul,Pernambuco,2010,1,17
97,África,África do Sul,Pernambuco,2010,2,0
98,África,África do Sul,Pernambuco,2010,3,23
99,África,África do Sul,Pernambuco,2010,4,2
100,África,África do Sul,Pernambuco,2010,5,0
101,África,África do Sul,Pernambuco,2010,6,0
102,África,África do Sul,Pernambuco,2010,7,2
103,África,África do Sul,Pernambuco,2010,8,0
104,África,África do Sul,Pernambuco,2010,9,15
105,África,África do Sul,Pernambuco,2010,10,3
106,África,África do Sul,Pernambuco,2010,11,10
107,África,África do Sul,Pernambuco,2010,12,10
108,África,África do Sul,Rio de Janeiro,2010,1,87
109,África,África do Sul,Rio de Janeiro,2010,2,135
110,África,África do Sul,Rio de Janeiro,2010,3,150
111,África,África do Sul,Rio de Janeiro,2010,4,426
112,África,África do Sul,Rio de Janeiro,2010,5,99
113,África,África do Sul,Rio de Janeiro,2010,6,56
114,África,África do Sul,Rio de Janeiro,2010,7,42
115,África,África do Sul,Rio de Janeiro,2010,8,107
116,África,África do Sul,Rio de Janeiro,2010,9,133
117,África,África do Sul,Rio de Janeiro,2010,10,126
118,África,África do Sul,Rio de Janeiro,2010,11,138
119,África,África do Sul,Rio de Janeiro,2010,12,402
120,África,África do Sul,Rio Grande do Norte,2010,1,0
121,África,África do Sul,Rio Grande do Norte,2010,2,0
122,África,África do Sul,Rio Grande do Norte,2010,3,0
123,África,África do Sul,Rio Grande do Norte,2010,4,0
124,África,África do Sul,Rio Grande do Norte,2010,5,0
125,África,África do Sul,Rio Grande do Norte,2010,6,0
126,África,África do Sul,Rio Grande do Norte,2010,7,1
127,África,África do Sul,Rio Grande do Norte,2010,8,0
128,África,África do Sul,Rio Grande do Norte,2010,9,1
129,África,África do Sul,Rio Grande do Norte,2010,10,0
130,África,África do Sul,Rio Grande do Norte,2010,11,0
131,África,África do Sul,Rio Grande do Norte,2010,12,1
132,África,África do Sul,Rio Grande do Sul,2010,1,6
133,África,África do Sul,Rio Grande do Sul,2010,2,71
134,África,África do Sul,Rio Grande do Sul,2010,3,10
135,África,África do Sul,Rio Grande do Sul,2010,4,9
136,África,África do Sul,Rio Grande do Sul,2010,5,4
137,África,África do Sul,Rio Grande do Sul,2010,6,11
138,África,África do Sul,Rio Grande do Sul,2010,7,0
139,África,África do Sul,Rio Grande do Sul,2010,8,7
140,África,África do Sul,Rio Grande do Sul,2010,9,3
141,África,África do Sul,Rio Grande do Sul,2010,10,73
142,África,África do Sul,Rio Grande do Sul,2010,11,10
143,África,África do Sul,Rio Grande do Sul,2010,12,72
144,África,África do Sul,Santa Catarina,2010,1,1
145,África,África do Sul,Santa Catarina,2010,2,2
146,África,África do Sul,Santa Catarina,2010,3,1
147,África,África do Sul,Santa Catarina,2010,4,0
148,África,África do Sul,Santa Catarina,2010,5,2
149,África,África do Sul,Santa Catarina,2010,6,0
150,África,África do Sul,Santa Catarina,2010,7,0
151,África,África do Sul,Santa Catarina,2010,8,0
152,África,África do Sul,Santa Catarina,2010,9,0
153,África,África do Sul,Santa Catarina,2010,10,2
154,África,África do Sul,Santa Catarina,2010,11,1
155,África,África do Sul,Santa Catarina,2010,12,7
156,África,África do Sul,São Paulo,2010,1,933
157,África,África do Sul,São Paulo,2010,2,1089
158,África,África do Sul,São Paulo,2010,3,1936
159,África,África do Sul,São Paulo,2010,4,1630
160,África,África do Sul,São Paulo,2010,5,1301
161,África,África do Sul,São Paulo,2010,6,663
162,África,África do Sul,São Paulo,2010,7,914
163,África,África do Sul,São Paulo,2010,8,1530
164,África,África do Sul,São Paulo,2010,9,1525
165,África,África do Sul,São Paulo,2010,10,1873
166,África,África do Sul,São Paulo,2010,11,1789
167,África,África do Sul,São Paulo,2010,12,2486
168,África,África do Sul,Outras Unidades da Federação,2010,1,4
169,África,África do Sul,Outras Unidades da Federação,2010,2,1
170,África,África do Sul,Outras Unidades da Federação,2010,3,3
171,África,África do Sul,Outras Unidades da Federação,2010,4,4
172,África,África do Sul,Outras Unidades da Federação,2010,5,0
173,África,África do Sul,Outras Unidades da Federação,2010,6,59
174,África,África do Sul,Outras Unidades da Federação,2010,7,42
175,África,África do Sul,Outras Unidades da Federação,2010,8,0
176,África,África do Sul,Outras Unidades da Federação,2010,9,0
177,África,África do Sul,Outras Unidades da Federação,2010,10,0
178,África,África do Sul,Outras Unidades da Federação,2010,11,0
179,África,África do Sul,Outras Unidades da Federação,2010,12,3
180,África,Angola,Amazonas,2010,1,1
181,África,Angola,Amazonas,2010,2,0
182,África,Angola,Amazonas,2010,3,1
183,África,Angola,Amazonas,2010,4,0
184,África,Angola,Amazonas,2010,5,0
185,África,Angola,Amazonas,2010,6,0
186,África,Angola,Amazonas,2010,7,0
187,África,Angola,Amazonas,2010,8,0
188,África,Angola,Amazonas,2010,9,0
189,África,Angola,Amazonas,2010,10,0
190,África,Angola,Amazonas,2010,11,0
191,África,Angola,Amazonas,2010,12,4
192,África,Angola,Bahia,2010,1,4
193,África,Angola,Bahia,2010,2,6
194,África,Angola,Bahia,2010,3,0
195,África,Angola,Bahia,2010,4,3
196,África,Angola,Bahia,2010,5,0
197,África,Angola,Bahia,2010,6,1
198,África,Angola,Bahia,2010,7,0
199,África,Angola,Bahia,2010,8,1
200,África,Angola,Bahia,2010,9,4
201,África,Angola,Bahia,2010,10,3
202,África,Angola,Bahia,2010,11,10
203,África,Angola,Bahia,2010,12,6
204,África,Angola,Ceará,2010,1,5
205,África,Angola,Ceará,2010,2,3
206,África,Angola,Ceará,2010,3,10
207,África,Angola,Ceará,2010,4,8
208,África,Angola,Ceará,2010,5,0
209,África,Angola,Ceará,2010,6,2
210,África,Angola,Ceará,2010,7,1
211,África,Angola,Ceará,2010,8,2
212,África,Angola,Ceará,2010,9,3
213,África,Angola,Ceará,2010,10,6
214,África,Angola,Ceará,2010,11,0
215,África,Angola,Ceará,2010,12,15
216,África,Angola,Distrito Federal,2010,1,0
217,África,Angola,Distrito Federal,2010,2,0
218,África,Angola,Distrito Federal,2010,3,4
219,África,Angola,Distrito Federal,2010,4,58
220,África,Angola,Distrito Federal,2010,5,3
221,África,Angola,Distrito Federal,2010,6,55
222,África,Angola,Distrito Federal,2010,7,1
223,África,Angola,Distrito Federal,2010,8,3
224,África,Angola,Distrito Federal,2010,9,4
225,África,Angola,Distrito Federal,2010,10,4
226,África,Angola,Distrito Federal,2010,11,1
227,África,Angola,Distrito Federal,2010,12,7
228,África,Angola,Mato Grosso do Sul,2010,1,0
229,África,Angola,Mato Grosso do Sul,2010,2,0
230,África,Angola,Mato Grosso do Sul,2010,3,0
231,África,Angola,Mato Grosso do Sul,2010,4,0
232,África,Angola,Mato Grosso do Sul,2010,5,0
233,África,Angola,Mato Grosso do Sul,2010,6,0
234,África,Angola,Mato Grosso do Sul,2010,7,0
235,África,Angola,Mato Grosso do Sul,2010,8,0
236,África,Angola,Mato Grosso do Sul,2010,9,0
237,África,Angola,Mato Grosso do Sul,2010,10,0
238,África,Angola,Mato Grosso do Sul,2010,11,0
239,África,Angola,Mato Grosso do Sul,2010,12,0
240,África,Angola,Minas Gerais,2010,1,0
241,África,Angola,Minas Gerais,2010,2,2
242,África,Angola,Minas Gerais,2010,3,4
243,África,Angola,Minas Gerais,2010,4,17
244,África,Angola,Minas Gerais,2010,5,4
245,África,Angola,Minas Gerais,2010,6,0
246,África,Angola,Minas Gerais,2010,7,4
247,África,Angola,Minas Gerais,2010,8,2
248,África,Angola,Minas Gerais,2010,9,0
249,África,Angola,Minas Gerais,2010,10,2
250,África,Angola,Minas Gerais,2010,11,4
251,África,Angola,Minas Gerais,2010,12,4
252,África,Angola,Pará,2010,1,0
253,África,Angola,Pará,2010,2,0
254,África,Angola,Pará,2010,3,0
255,África,Angola,Pará,2010,4,0
256,África,Angola,Pará,2010,5,0
257,África,Angola,Pará,2010,6,0
258,África,Angola,Pará,2010,7,0
259,África,Angola,Pará,2010,8,0
260,África,Angola,Pará,2010,9,0
261,África,Angola,Pará,2010,10,0
262,África,Angola,Pará,2010,11,0
263,África,Angola,Pará,2010,12,0
264,África,Angola,Paraná,2010,1,3
265,África,Angola,Paraná,2010,2,2
266,África,Angola,Paraná,2010,3,2
267,África,Angola,Paraná,2010,4,0
268,África,Angola,Paraná,2010,5,3
269,África,Angola,Paraná,2010,6,0
270,África,Angola,Paraná,2010,7,0
271,África,Angola,Paraná,2010,8,1
272,África,Angola,Paraná,2010,9,1
273,África,Angola,Paraná,2010,10,0
274,África,Angola,Paraná,2010,11,3
275,África,Angola,Paraná,2010,12,1
276,África,Angola,Pernambuco,2010,1,2
277,África,Angola,Pernambuco,2010,2,3
278,África,Angola,Pernambuco,2010,3,3
279,África,Angola,Pernambuco,2010,4,0
280,África,Angola,Pernambuco,2010,5,5
281,África,Angola,Pernambuco,2010,6,0
282,África,Angola,Pernambuco,2010,7,30
283,África,Angola,Pernambuco,2010,8,6
284,África,Angola,Pernambuco,2010,9,6
285,África,Angola,Pernambuco,2010,10,25
286,África,Angola,Pernambuco,2010,11,11
287,África,Angola,Pernambuco,2010,12,8
288,África,Angola,Rio de Janeiro,2010,1,2203
289,África,Angola,Rio de Janeiro,2010,2,1653
290,África,Angola,Rio de Janeiro,2010,3,1698
291,África,Angola,Rio de Janeiro,2010,4,1092
292,África,Angola,Rio de Janeiro,2010,5,1283
293,África,Angola,Rio de Janeiro,2010,6,832
294,África,Angola,Rio de Janeiro,2010,7,1258
295,África,Angola,Rio de Janeiro,2010,8,1595
296,África,Angola,Rio de Janeiro,2010,9,1028
297,África,Angola,Rio de Janeiro,2010,10,1121
298,África,Angola,Rio de Janeiro,2010,11,837
299,África,Angola,Rio de Janeiro,2010,12,1300
300,África,Angola,Rio Grande do Norte,2010,1,0
301,África,Angola,Rio Grande do Norte,2010,2,1
302,África,Angola,Rio Grande do Norte,2010,3,0
303,África,Angola,Rio Grande do Norte,2010,4,0
304,África,Angola,Rio Grande do Norte,2010,5,0
305,África,Angola,Rio Grande do Norte,2010,6,0
306,África,Angola,Rio Grande do Norte,2010,7,0
307,África,Angola,Rio Grande do Norte,2010,8,0
308,África,Angola,Rio Grande do Norte,2010,9,0
309,África,Angola,Rio Grande do Norte,2010,10,1
310,África,Angola,Rio Grande do Norte,2010,11,0
311,África,Angola,Rio Grande do Norte,2010,12,0
312,África,Angola,Rio Grande do Sul,2010,1,1
313,África,Angola,Rio Grande do Sul,2010,2,0
314,África,Angola,Rio Grande do Sul,2010,3,0
315,África,Angola,Rio Grande do Sul,2010,4,0
316,África,Angola,Rio Grande do Sul,2010,5,0
317,África,Angola,Rio Grande do Sul,2010,6,0
318,África,Angola,Rio Grande do Sul,2010,7,0
319,África,Angola,Rio Grande do Sul,2010,8,0
320,África,Angola,Rio Grande do Sul,2010,9,0
321,África,Angola,Rio Grande do Sul,2010,10,1
322,África,Angola,Rio Grande do Sul,2010,11,3
323,África,Angola,Rio Grande do Sul,2010,12,0
324,África,Angola,Santa Catarina,2010,1,2
325,África,Angola,Santa Catarina,2010,2,0
326,África,Angola,Santa Catarina,2010,3,0
327,África,Angola,Santa Catarina,2010,4,0
328,África,Angola,Santa Catarina,2010,5,0
329,África,Angola,Santa Catarina,2010,6,0
330,África,Angola,Santa Catarina,2010,7,0
331,África,Angola,Santa Catarina,2010,8,1
332,África,Angola,Santa Catarina,2010,9,0
333,África,Angola,Santa Catarina,2010,10,0
334,África,Angola,Santa Catarina,2010,11,0
335,África,Angola,Santa Catarina,2010,12,0
336,África,Angola,São Paulo,2010,1,2208
337,África,Angola,São Paulo,2010,2,1366
338,África,Angola,São Paulo,2010,3,2069
339,África,Angola,São Paulo,2010,4,1616
340,África,Angola,São Paulo,2010,5,2121
341,África,Angola,São Paulo,2010,6,1163
342,África,Angola,São Paulo,2010,7,1641
343,África,Angola,São Paulo,2010,8,2011
344,África,Angola,São Paulo,2010,9,1580
345,África,Angola,São Paulo,2010,10,1745
346,África,Angola,São Paulo,2010,11,2453
347,África,Angola,São Paulo,2010,12,1769
348,África,Angola,Outras Unidades da Federação,2010,1,0
349,África,Angola,Outras Unidades da Federação,2010,2,2
350,África,Angola,Outras Unidades da Federação,2010,3,0
351,África,Angola,Outras Unidades da Federação,2010,4,0
352,África,Angola,Outras Unidades da Federação,2010,5,0
353,África,Angola,Outras Unidades da Federação,2010,6,0
354,África,Angola,Outras Unidades da Federação,2010,7,0
355,África,Angola,Outras Unidades da Federação,2010,8,0
356,África,Angola,Outras Unidades da Federação,2010,9,0
357,África,Angola,Outras Unidades da Federação,2010,10,0
358,África,Angola,Outras Unidades da Federação,2010,11,0
359,África,Angola,Outras Unidades da Federação,2010,12,0
360,África,Cabo Verde,Amazonas,2010,1,0
361,África,Cabo Verde,Amazonas,2010,2,0
362,África,Cabo Verde,Amazonas,2010,3,0
363,África,Cabo Verde,Amazonas,2010,4,0
364,África,Cabo Verde,Amazonas,2010,5,0
365,África,Cabo Verde,Amazonas,2010,6,0
366,África,Cabo Verde,Amazonas,2010,7,0
367,África,Cabo Verde,Amazonas,2010,8,0
368,África,Cabo Verde,Amazonas,2010,9,0
369,África,Cabo Verde,Amazonas,2010,10,0
370,África,Cabo Verde,Amazonas,2010,11,0
371,África,Cabo Verde,Amazonas,2010,12,0
372,África,Cabo Verde,Bahia,2010,1,0
373,África,Cabo Verde,Bahia,2010,2,1
374,África,Cabo Verde,Bahia,2010,3,0
375,África,Cabo Verde,Bahia,2010,4,1
376,África,Cabo Verde,Bahia,2010,5,23
377,África,Cabo Verde,Bahia,2010,6,0
378,África,Cabo Verde,Bahia,2010,7,0
379,África,Cabo Verde,Bahia,2010,8,0
380,África,Cabo Verde,Bahia,2010,9,1
381,África,Cabo Verde,Bahia,2010,10,0
382,África,Cabo Verde,Bahia,2010,11,1
383,África,Cabo Verde,Bahia,2010,12,0
384,África,Cabo Verde,Ceará,2010,1,69
385,África,Cabo Verde,Ceará,2010,2,93
386,África,Cabo Verde,Ceará,2010,3,177
387,África,Cabo Verde,Ceará,2010,4,172
388,África,Cabo Verde,Ceará,2010,5,129
389,África,Cabo Verde,Ceará,2010,6,148
390,África,Cabo Verde,Ceará,2010,7,231
391,África,Cabo Verde,Ceará,2010,8,262
392,África,Cabo Verde,Ceará,2010,9,221
393,África,Cabo Verde,Ceará,2010,10,152
394,África,Cabo Verde,Ceará,2010,11,168
395,África,Cabo Verde,Ceará,2010,12,174
396,África,Cabo Verde,Distrito Federal,2010,1,1
397,África,Cabo Verde,Distrito Federal,2010,2,3
398,África,Cabo Verde,Distrito Federal,2010,3,4
399,África,Cabo Verde,Distrito Federal,2010,4,1
400,África,Cabo Verde,Distrito Federal,2010,5,8
401,África,Cabo Verde,Distrito Federal,2010,6,7
402,África,Cabo Verde,Distrito Federal,2010,7,1
403,África,Cabo Verde,Distrito Federal,2010,8,1
404,África,Cabo Verde,Distrito Federal,2010,9,11
405,África,Cabo Verde,Distrito Federal,2010,10,1
406,África,Cabo Verde,Distrito Federal,2010,11,7
407,África,Cabo Verde,Distrito Federal,2010,12,4
408,África,Cabo Verde,Mato Grosso do Sul,2010,1,0
409,África,Cabo Verde,Mato Grosso do Sul,2010,2,0
410,África,Cabo Verde,Mato Grosso do Sul,2010,3,0
411,África,Cabo Verde,Mato Grosso do Sul,2010,4,0
412,África,Cabo Verde,Mato Grosso do Sul,2010,5,0
413,África,Cabo Verde,Mato Grosso do Sul,2010,6,3
414,África,Cabo Verde,Mato Grosso do Sul,2010,7,3
415,África,Cabo Verde,Mato Grosso do Sul,2010,8,0
416,África,Cabo Verde,Mato Grosso do Sul,2010,9,0
417,África,Cabo Verde,Mato Grosso do Sul,2010,10,0
418,África,Cabo Verde,Mato Grosso do Sul,2010,11,0
419,África,Cabo Verde,Mato Grosso do Sul,2010,12,0
420,África,Cabo Verde,Minas Gerais,2010,1,0
421,África,Cabo Verde,Minas Gerais,2010,2,0
422,África,Cabo Verde,Minas Gerais,2010,3,0
423,África,Cabo Verde,Minas Gerais,2010,4,0
424,África,Cabo Verde,Minas Gerais,2010,5,2
425,África,Cabo Verde,Minas Gerais,2010,6,0
426,África,Cabo Verde,Minas Gerais,2010,7,2
427,África,Cabo Verde,Minas Gerais,2010,8,0
428,África,Cabo Verde,Minas Gerais,2010,9,0
429,África,Cabo Verde,Minas Gerais,2010,10,0
430,África,Cabo Verde,Minas Gerais,2010,11,6
431,África,Cabo Verde,Minas Gerais,2010,12,2
432,África,Cabo Verde,Pará,2010,1,0
433,África,Cabo Verde,Pará,2010,2,0
434,África,Cabo Verde,Pará,2010,3,0
435,África,Cabo Verde,Pará,2010,4,0
436,África,Cabo Verde,Pará,2010,5,0
437,África,Cabo Verde,Pará,2010,6,0
438,África,Cabo Verde,Pará,2010,7,0
439,África,Cabo Verde,Pará,2010,8,0
440,África,Cabo Verde,Pará,2010,9,0
441,África,Cabo Verde,Pará,2010,10,0
442,África,Cabo Verde,Pará,2010,11,2
443,África,Cabo Verde,Pará,2010,12,0
444,África,Cabo Verde,Paraná,2010,1,1
445,África,Cabo Verde,Paraná,2010,2,0
446,África,Cabo Verde,Paraná,2010,3,0
447,África,Cabo Verde,Paraná,2010,4,0
448,África,Cabo Verde,Paraná,2010,5,0
449,África,Cabo Verde,Paraná,2010,6,1
450,África,Cabo Verde,Paraná,2010,7,0
451,África,Cabo Verde,Paraná,2010,8,1
452,África,Cabo Verde,Paraná,2010,9,0
453,África,Cabo Verde,Paraná,2010,10,0
454,África,Cabo Verde,Paraná,2010,11,0
455,África,Cabo Verde,Paraná,2010,12,0
456,África,Cabo Verde,Pernambuco,2010,1,0
457,África,Cabo Verde,Pernambuco,2010,2,2
458,África,Cabo Verde,Pernambuco,2010,3,3
459,África,Cabo Verde,Pernambuco,2010,4,3
460,África,Cabo Verde,Pernambuco,2010,5,5
461,África,Cabo Verde,Pernambuco,2010,6,0
462,África,Cabo Verde,Pernambuco,2010,7,0
463,África,Cabo Verde,Pernambuco,2010,8,9
464,África,Cabo Verde,Pernambuco,2010,9,0
465,África,Cabo Verde,Pernambuco,2010,10,0
466,África,Cabo Verde,Pernambuco,2010,11,6
467,África,Cabo Verde,Pernambuco,2010,12,0
468,África,Cabo Verde,Rio de Janeiro,2010,1,4
469,África,Cabo Verde,Rio de Janeiro,2010,2,6
470,África,Cabo Verde,Rio de Janeiro,2010,3,16
471,África,Cabo Verde,Rio de Janeiro,2010,4,12
472,África,Cabo Verde,Rio de Janeiro,2010,5,20
473,África,Cabo Verde,Rio de Janeiro,2010,6,7
474,África,Cabo Verde,Rio de Janeiro,2010,7,20
475,África,Cabo Verde,Rio de Janeiro,2010,8,13
476,África,Cabo Verde,Rio de Janeiro,2010,9,6
477,África,Cabo Verde,Rio de Janeiro,2010,10,6
478,África,Cabo Verde,Rio de Janeiro,2010,11,20
479,África,Cabo Verde,Rio de Janeiro,2010,12,16
480,África,Cabo Verde,Rio Grande do Norte,2010,1,0
481,África,Cabo Verde,Rio Grande do Norte,2010,2,3
482,África,Cabo Verde,Rio Grande do Norte,2010,3,1
483,África,Cabo Verde,Rio Grande do Norte,2010,4,2
484,África,Cabo Verde,Rio Grande do Norte,2010,5,1
485,África,Cabo Verde,Rio Grande do Norte,2010,6,0
486,África,Cabo Verde,Rio Grande do Norte,2010,7,2
487,África,Cabo Verde,Rio Grande do Norte,2010,8,0
488,África,Cabo Verde,Rio Grande do Norte,2010,9,1
489,África,Cabo Verde,Rio Grande do Norte,2010,10,0
490,África,Cabo Verde,Rio Grande do Norte,2010,11,1
491,África,Cabo Verde,Rio Grande do Norte,2010,12,1
492,África,Cabo Verde,Rio Grande do Sul,2010,1,0
493,África,Cabo Verde,Rio Grande do Sul,2010,2,0
494,África,Cabo Verde,Rio Grande do Sul,2010,3,0
495,África,Cabo Verde,Rio Grande do Sul,2010,4,0
496,África,Cabo Verde,Rio Grande do Sul,2010,5,0
497,África,Cabo Verde,Rio Grande do Sul,2010,6,0
498,África,Cabo Verde,Rio Grande do Sul,2010,7,0
499,África,Cabo Verde,Rio Grande do Sul,2010,8,0
500,África,Cabo Verde,Rio Grande do Sul,2010,9,0
501,África,Cabo Verde,Rio Grande do Sul,2010,10,0
502,África,Cabo Verde,Rio Grande do Sul,2010,11,0
503,África,Cabo Verde,Rio Grande do Sul,2010,12,0
504,África,Cabo Verde,Santa Catarina,2010,1,0
505,África,Cabo Verde,Santa Catarina,2010,2,0
506,África,Cabo Verde,Santa Catarina,2010,3,0
507,África,Cabo Verde,Santa Catarina,2010,4,0
508,África,Cabo Verde,Santa Catarina,2010,5,0
509,África,Cabo Verde,Santa Catarina,2010,6,0
510,África,Cabo Verde,Santa Catarina,2010,7,0
511,África,Cabo Verde,Santa Catarina,2010,8,0
512,África,Cabo Verde,Santa Catarina,2010,9,0
513,África,Cabo Verde,Santa Catarina,2010,10,0
514,África,Cabo Verde,Santa Catarina,2010,11,0
515,África,Cabo Verde,Santa Catarina,2010,12,0
516,África,Cabo Verde,São Paulo,2010,1,16
517,África,Cabo Verde,São Paulo,2010,2,17
518,África,Cabo Verde,São Paulo,2010,3,44
519,África,Cabo Verde,São Paulo,2010,4,20
520,África,Cabo Verde,São Paulo,2010,5,39
521,África,Cabo Verde,São Paulo,2010,6,23
522,África,Cabo Verde,São Paulo,2010,7,22
523,África,Cabo Verde,São Paulo,2010,8,30
524,África,Cabo Verde,São Paulo,2010,9,28
525,África,Cabo Verde,São Paulo,2010,10,34
526,África,Cabo Verde,São Paulo,2010,11,56
527,África,Cabo Verde,São Paulo,2010,12,53
528,África,Cabo Verde,Outras Unidades da Federação,2010,1,0
529,África,Cabo Verde,Outras Unidades da Federação,2010,2,0
530,África,Cabo Verde,Outras Unidades da Federação,2010,3,0
531,África,Cabo Verde,Outras Unidades da Federação,2010,4,0
532,África,Cabo Verde,Outras Unidades da Federação,2010,5,0
533,África,Cabo Verde,Outras Unidades da Federação,2010,6,0
534,África,Cabo Verde,Outras Unidades da Federação,2010,7,0
535,África,Cabo Verde,Outras Unidades da Federação,2010,8,0
536,África,Cabo Verde,Outras Unidades da Federação,2010,9,1
537,África,Cabo Verde,Outras Unidades da Federação,2010,10,0
538,África,Cabo Verde,Outras Unidades da Federação,2010,11,0
539,África,Cabo Verde,Outras Unidades da Federação,2010,12,0
540,África,Nigéria,Amazonas,2010,1,0
541,África,Nigéria,Amazonas,2010,2,0
542,África,Nigéria,Amazonas,2010,3,0
543,África,Nigéria,Amazonas,2010,4,1
544,África,Nigéria,Amazonas,2010,5,1
545,África,Nigéria,Amazonas,2010,6,0
546,África,Nigéria,Amazonas,2010,7,0
547,África,Nigéria,Amazonas,2010,8,0
548,África,Nigéria,Amazonas,2010,9,0
549,África,Nigéria,Amazonas,2010,10,0
550,África,Nigéria,Amazonas,2010,11,0
551,África,Nigéria,Amazonas,2010,12,0
552,África,Nigéria,Bahia,2010,1,0
553,África,Nigéria,Bahia,2010,2,0
554,África,Nigéria,Bahia,2010,3,4
555,África,Nigéria,Bahia,2010,4,0
556,África,Nigéria,Bahia,2010,5,0
557,África,Nigéria,Bahia,2010,6,0
558,África,Nigéria,Bahia,2010,7,0
559,África,Nigéria,Bahia,2010,8,0
560,África,Nigéria,Bahia,2010,9,0
