Continente,País,UF,Ano,Mês,Chegadas
132,África,África do Sul,Rio Grande do Sul,2013,1,18
133,África,África do Sul,Rio Grande do Sul,2013,2,11
134,África,África do Sul,Rio Grande do Sul,2013,3,2
135,África,África do Sul,Rio Grande do Sul,2013,4,11
136,África,África do Sul,Rio Grande do Sul,2013,5,24
137,África,África do Sul,Rio Grande do Sul,2013,6,46
138,África,África do Sul,Rio Grande do Sul,2013,7,51
139,África,África do Sul,Rio Grande do Sul,2013,8,43
140,África,África do Sul,Rio Grande do Sul,2013,9,23
141,África,África do Sul,Rio Grande do Sul,2013,10,10
142,África,África do Sul,Rio Grande do Sul,2013,11,52
143,África,África do Sul,Rio Grande do Sul,2013,12,24
144,África,África do Sul,Santa Catarina,2013,1,5
145,África,África do Sul,Santa Catarina,2013,2,0
146,África,África do Sul,Santa Catarina,2013,3,0
147,África,África do Sul,Santa Catarina,2013,4,2
148,África,África do Sul,Santa Catarina,2013,5,0
149,África,África do Sul,Santa Catarina,2013,6,1
150,África,África do Sul,Santa Catarina,2013,7,0
151,África,África do Sul,Santa Catarina,2013,8,0
152,África,África do Sul,Santa Catarina,2013,9,1
153,África,África do Sul,Santa Catarina,2013,10,0
154,África,África do Sul,Santa Catarina,2013,11,0
155,África,África do Sul,Santa Catarina,2013,12,0
156,África,África do Sul,São Paulo,2013,1,1221
157,África,África do Sul,São Paulo,2013,2,1106
158,África,África do Sul,São Paulo,2013,3,1429
159,África,África do Sul,São Paulo,2013,4,1725
160,África,África do Sul,São Paulo,2013,5,1365
161,África,África do Sul,São Paulo,2013,6,1741
162,África,África do Sul,São Paulo,2013,7,1839
163,África,África do Sul,São Paulo,2013,8,1445
164,África,África do Sul,São Paulo,2013,9,1019
165,África,África do Sul,São Paulo,2013,10,1536
166,África,África do Sul,São Paulo,2013,11,1551
167,África,África do Sul,São Paulo,2013,12,1819
168,África,África do Sul,Outras Unidades da Federação,2013,1,0
169,África,África do Sul,Outras Unidades da Federação,2013,2,0
170,África,África do Sul,Outras Unidades da Federação,2013,3,9
171,África,África do Sul,Outras Unidades da Federação,2013,4,1
172,África,África do Sul,Outras Unidades da Federação,2013,5,1
173,África,África do Sul,Outras Unidades da Federação,2013,6,2
174,África,África do Sul,Outras Unidades da Federação,2013,7,1
175,África,África do Sul,Outras Unidades da Federação,2013,8,2
176,África,África do Sul,Outras Unidades da Federação,2013,9,2
177,África,África do Sul,Outras Unidades da Federação,2013,10,1
178,África,África do Sul,Outras Unidades da Federação,2013,11,2
179,África,África do Sul,Outras Unidades da Federação,2013,12,5
180,África,Angola,Amazonas,2013,1,0
181,África,Angola,Amazonas,2013,2,0
182,África,Angola,Amazonas,2013,3,0
183,África,Angola,Amazonas,2013,4,0
184,África,Angola,Amazonas,2013,5,3
185,África,Angola,Amazonas,2013,6,0
186,África,Angola,Amazonas,2013,7,20
187,África,Angola,Amazonas,2013,8,0
188,África,Angola,Amazonas,2013,9,0
189,África,Angola,Amazonas,2013,10,0
190,África,Angola,Amazonas,2013,11,0
191,África,Angola,Amazonas,2013,12,0
192,África,Angola,Bahia,2013,1,5
193,África,Angola,Bahia,2013,2,5
194,África,Angola,Bahia,2013,3,1
195,África,Angola,Bahia,2013,4,0
196,África,Angola,Bahia,2013,5,11
197,África,Angola,Bahia,2013,6,8
198,África,Angola,Bahia,2013,7,1
199,África,Angola,Bahia,2013,8,8
200,África,Angola,Bahia,2013,9,4
201,África,Angola,Bahia,2013,10,9
202,África,Angola,Bahia,2013,11,1
203,África,Angola,Bahia,2013,12,9
204,África,Angola,Ceará,2013,1,0
205,África,Angola,Ceará,2013,2,1
206,África,Angola,Ceará,2013,3,6
207,África,Angola,Ceará,2013,4,1
208,África,Angola,Ceará,2013,5,1
209,África,Angola,Ceará,2013,6,4
210,África,Angola,Ceará,2013,7,0
211,África,Angola,Ceará,2013,8,4
212,África,Angola,Ceará,2013,9,1
213,África,Angola,Ceará,2013,10,0
214,África,Angola,Ceará,2013,11,6
215,África,Angola,Ceará,2013,12,22
216,África,Angola,Distrito Federal,2013,1,3
217,África,Angola,Distrito Federal,2013,2,0
218,África,Angola,Distrito Federal,2013,3,1
219,África,Angola,Distrito Federal,2013,4,6
220,África,Angola,Distrito Federal,2013,5,1
221,África,Angola,Distrito Federal,2013,6,3
222,África,Angola,Distrito Federal,2013,7,1
223,África,Angola,Distrito Federal,2013,8,1
224,África,Angola,Distrito Federal,2013,9,3
225,África,Angola,Distrito Federal,2013,10,3
226,África,Angola,Distrito Federal,2013,11,3
227,África,Angola,Distrito Federal,2013,12,0
228,África,Angola,Mato Grosso do Sul,2013,1,0
229,África,Angola,Mato Grosso do Sul,2013,2,0
230,África,Angola,Mato Grosso do Sul,2013,3,0
231,África,Angola,Mato Grosso do Sul,2013,4,0
232,África,Angola,Mato Grosso do Sul,2013,5,0
233,África,Angola,Mato Grosso do Sul,2013,6,0
234,África,Angola,Mato Grosso do Sul,2013,7,0
235,África,Angola,Mato Grosso do Sul,2013,8,0
236,África,Angola,Mato Grosso do Sul,2013,9,0
237,África,Angola,Mato Grosso do Sul,2013,10,0
238,África,Angola,Mato Grosso do Sul,2013,11,0
239,África,Angola,Mato Grosso do Sul,2013,12,0
240,África,Angola,Minas Gerais,2013,1,0
241,África,Angola,Minas Gerais,2013,2,1
242,África,Angola,Minas Gerais,2013,3,0
243,África,Angola,Minas Gerais,2013,4,0
244,África,Angola,Minas Gerais,2013,5,0
245,África,Angola,Minas Gerais,2013,6,10
246,África,Angola,Minas Gerais,2013,7,10
247,África,Angola,Minas Gerais,2013,8,0
248,África,Angola,Minas Gerais,2013,9,1
249,África,Angola,Minas Gerais,2013,10,4
250,África,Angola,Minas Gerais,2013,11,0
251,África,Angola,Minas Gerais,2013,12,4
252,África,Angola,Pará,2013,1,0
253,África,Angola,Pará,2013,2,0
254,África,Angola,Pará,2013,3,0
255,África,Angola,Pará,2013,4,0
256,África,Angola,Pará,2013,5,0
257,África,Angola,Pará,2013,6,0
258,África,Angola,Pará,2013,7,0
259,África,Angola,Pará,2013,8,0
260,África,Angola,Pará,2013,9,0
261,África,Angola,Pará,2013,10,0
262,África,Angola,Pará,2013,11,0
263,África,Angola,Pará,2013,12,0
264,África,Angola,Paraná,2013,1,117
265,África,Angola,Paraná,2013,2,13
266,África,Angola,Paraná,2013,3,11
267,África,Angola,Paraná,2013,4,11
268,África,Angola,Paraná,2013,5,15
269,África,Angola,Paraná,2013,6,4
270,África,Angola,Paraná,2013,7,210
271,África,Angola,Paraná,2013,8,85
272,África,Angola,Paraná,2013,9,2
273,África,Angola,Paraná,2013,10,6
274,África,Angola,Paraná,2013,11,8
275,África,Angola,Paraná,2013,12,4
276,África,Angola,Pernambuco,2013,1,5
277,África,Angola,Pernambuco,2013,2,1
278,África,Angola,Pernambuco,2013,3,32
279,África,Angola,Pernambuco,2013,4,0
280,África,Angola,Pernambuco,2013,5,4
281,África,Angola,Pernambuco,2013,6,0
282,África,Angola,Pernambuco,2013,7,0
283,África,Angola,Pernambuco,2013,8,8
284,África,Angola,Pernambuco,2013,9,5
285,África,Angola,Pernambuco,2013,10,0
286,África,Angola,Pernambuco,2013,11,1
287,África,Angola,Pernambuco,2013,12,8
288,África,Angola,Rio de Janeiro,2013,1,997
289,África,Angola,Rio de Janeiro,2013,2,924
290,África,Angola,Rio de Janeiro,2013,3,868
291,África,Angola,Rio de Janeiro,2013,4,891
292,África,Angola,Rio de Janeiro,2013,5,995
293,África,Angola,Rio de Janeiro,2013,6,678
294,África,Angola,Rio de Janeiro,2013,7,1374
295,África,Angola,Rio de Janeiro,2013,8,1207
296,África,Angola,Rio de Janeiro,2013,9,883
297,África,Angola,Rio de Janeiro,2013,10,1199
298,África,Angola,Rio de Janeiro,2013,11,1212
299,África,Angola,Rio de Janeiro,2013,12,1011
300,África,Angola,Rio Grande do Norte,2013,1,0
301,África,Angola,Rio Grande do Norte,2013,2,0
302,África,Angola,Rio Grande do Norte,2013,3,0
303,África,Angola,Rio Grande do Norte,2013,4,0
304,África,Angola,Rio Grande do Norte,2013,5,0
305,África,Angola,Rio Grande do Norte,2013,6,0
306,África,Angola,Rio Grande do Norte,2013,7,0
307,África,Angola,Rio Grande do Norte,2013,8,0
308,África,Angola,Rio Grande do Norte,2013,9,0
309,África,Angola,Rio Grande do Norte,2013,10,0
310,África,Angola,Rio Grande do Norte,2013,11,1
311,África,Angola,Rio Grande do Norte,2013,12,0
312,África,Angola,Rio Grande do Sul,2013,1,1
313,África,Angola,Rio Grande do Sul,2013,2,1
314,África,Angola,Rio Grande do Sul,2013,3,3
315,África,Angola,Rio Grande do Sul,2013,4,5
316,África,Angola,Rio Grande do Sul,2013,5,3
317,África,Angola,Rio Grande do Sul,2013,6,1
318,África,Angola,Rio Grande do Sul,2013,7,8
319,África,Angola,Rio Grande do Sul,2013,8,12
320,África,Angola,Rio Grande do Sul,2013,9,1
321,África,Angola,Rio Grande do Sul,2013,10,0
322,África,Angola,Rio Grande do Sul,2013,11,8
323,África,Angola,Rio Grande do Sul,2013,12,5
324,África,Angola,Santa Catarina,2013,1,1
325,África,Angola,Santa Catarina,2013,2,0
326,África,Angola,Santa Catarina,2013,3,1
327,África,Angola,Santa Catarina,2013,4,0
328,África,Angola,Santa Catarina,2013,5,0
329,África,Angola,Santa Catarina,2013,6,1
330,África,Angola,Santa Catarina,2013,7,0
331,África,Angola,Santa Catarina,2013,8,0
332,África,Angola,Santa Catarina,2013,9,0
333,África,Angola,Santa Catarina,2013,10,0
334,África,Angola,Santa Catarina,2013,11,0
335,África,Angola,Santa Catarina,2013,12,0
336,África,Angola,São Paulo,2013,1,2112
337,África,Angola,São Paulo,2013,2,1647
338,África,Angola,São Paulo,2013,3,1777
339,África,Angola,São Paulo,2013,4,1793
340,África,Angola,São Paulo,2013,5,1807
341,África,Angola,São Paulo,2013,6,1753
342,África,Angola,São Paulo,2013,7,3003
343,África,Angola,São Paulo,2013,8,2364
344,África,Angola,São Paulo,2013,9,1718
345,África,Angola,São Paulo,2013,10,2601
346,África,Angola,São Paulo,2013,11,2865
347,África,Angola,São Paulo,2013,12,2120
348,África,Angola,Outras Unidades da Federação,2013,1,0
349,África,Angola,Outras Unidades da Federação,2013,2,0
350,África,Angola,Outras Unidades da Federação,2013,3,0
351,África,Angola,Outras Unidades da Federação,2013,4,0
352,África,Angola,Outras Unidades da Federação,2013,5,0
353,África,Angola,Outras Unidades da Federação,2013,6,0
354,África,Angola,Outras Unidades da Federação,2013,7,0
355,África,Angola,Outras Unidades da Federação,2013,8,0
356,África,Angola,Outras Unidades da Federação,2013,9,0
357,África,Angola,Outras Unidades da Federação,2013,10,0
358,África,Angola,Outras Unidades da Federação,2013,11,0
359,África,Angola,Outras Unidades da Federação,2013,12,0
360,África,Cabo Verde,Amazonas,2013,1,0
361,África,Cabo Verde,Amazonas,2013,2,0
362,África,Cabo Verde,Amazonas,2013,3,0
363,África,Cabo Verde,Amazonas,2013,4,0
364,África,Cabo Verde,Amazonas,2013,5,0
365,África,Cabo Verde,Amazonas,2013,6,0
366,África,Cabo Verde,Amazonas,2013,7,1
367,África,Cabo Verde,Amazonas,2013,8,0
368,África,Cabo Verde,Amazonas,2013,9,1
369,África,Cabo Verde,Amazonas,2013,10,0
370,África,Cabo Verde,Amazonas,2013,11,0
371,África,Cabo Verde,Amazonas,2013,12,0
372,África,Cabo Verde,Bahia,2013,1,0
373,África,Cabo Verde,Bahia,2013,2,0
374,África,Cabo Verde,Bahia,2013,3,1
375,África,Cabo Verde,Bahia,2013,4,1
376,África,Cabo Verde,Bahia,2013,5,1
377,África,Cabo Verde,Bahia,2013,6,0
378,África,Cabo Verde,Bahia,2013,7,0
379,África,Cabo Verde,Bahia,2013,8,8
380,África,Cabo Verde,Bahia,2013,9,0
381,África,Cabo Verde,Bahia,2013,10,4
382,África,Cabo Verde,Bahia,2013,11,9
383,África,Cabo Verde,Bahia,2013,12,4
384,África,Cabo Verde,Ceará,2013,1,109
385,África,Cabo Verde,Ceará,2013,2,170
386,África,Cabo Verde,Ceará,2013,3,158
387,África,Cabo Verde,Ceará,2013,4,126
388,África,Cabo Verde,Ceará,2013,5,181
389,África,Cabo Verde,Ceará,2013,6,89
390,África,Cabo Verde,Ceará,2013,7,519
391,África,Cabo Verde,Ceará,2013,8,489
392,África,Cabo Verde,Ceará,2013,9,135
393,África,Cabo Verde,Ceará,2013,10,182
394,África,Cabo Verde,Ceará,2013,11,226
395,África,Cabo Verde,Ceará,2013,12,135
396,África,Cabo Verde,Distrito Federal,2013,1,1
397,África,Cabo Verde,Distrito Federal,2013,2,0
398,África,Cabo Verde,Distrito Federal,2013,3,9
399,África,Cabo Verde,Distrito Federal,2013,4,0
400,África,Cabo Verde,Distrito Federal,2013,5,4
401,África,Cabo Verde,Distrito Federal,2013,6,0
402,África,Cabo Verde,Distrito Federal,2013,7,0
403,África,Cabo Verde,Distrito Federal,2013,8,1
404,África,Cabo Verde,Distrito Federal,2013,9,3
405,África,Cabo Verde,Distrito Federal,2013,10,0
406,África,Cabo Verde,Distrito Federal,2013,11,6
407,África,Cabo Verde,Distrito Federal,2013,12,4
408,África,Cabo Verde,Mato Grosso do Sul,2013,1,0
409,África,Cabo Verde,Mato Grosso do Sul,2013,2,0
410,África,Cabo Verde,Mato Grosso do Sul,2013,3,0
411,África,Cabo Verde,Mato Grosso do Sul,2013,4,0
412,África,Cabo Verde,Mato Grosso do Sul,2013,5,0
413,África,Cabo Verde,Mato Grosso do Sul,2013,6,0
414,África,Cabo Verde,Mato Grosso do Sul,2013,7,1
415,África,Cabo Verde,Mato Grosso do Sul,2013,8,0
416,África,Cabo Verde,Mato Grosso do Sul,2013,9,0
417,África,Cabo Verde,Mato Grosso do Sul,2013,10,0
418,África,Cabo Verde,Mato Grosso do Sul,2013,11,1
419,África,Cabo Verde,Mato Grosso do Sul,2013,12,0
420,África,Cabo Verde,Minas Gerais,2013,1,0
421,África,Cabo Verde,Minas Gerais,2013,2,0
422,África,Cabo Verde,Minas Gerais,2013,3,0
423,África,Cabo Verde,Minas Gerais,2013,4,1
424,África,Cabo Verde,Minas Gerais,2013,5,0
425,África,Cabo Verde,Minas Gerais,2013,6,6
426,África,Cabo Verde,Minas Gerais,2013,7,0
427,África,Cabo Verde,Minas Gerais,2013,8,0
428,África,Cabo Verde,Minas Gerais,2013,9,4
429,África,Cabo Verde,Minas Gerais,2013,10,6
430,África,Cabo Verde,Minas Gerais,2013,11,0
431,África,Cabo Verde,Minas Gerais,2013,12,0
432,África,Cabo Verde,Pará,2013,1,0
433,África,Cabo Verde,Pará,2013,2,0
434,África,Cabo Verde,Pará,2013,3,0
435,África,Cabo Verde,Pará,2013,4,0
436,África,Cabo Verde,Pará,2013,5,0
437,África,Cabo Verde,Pará,2013,6,2
438,África,Cabo Verde,Pará,2013,7,0
439,África,Cabo Verde,Pará,2013,8,0
440,África,Cabo Verde,Pará,2013,9,0
441,África,Cabo Verde,Pará,2013,10,0
442,África,Cabo Verde,Pará,2013,11,0
443,África,Cabo Verde,Pará,2013,12,0
444,África,Cabo Verde,Paraná,2013,1,4
445,África,Cabo Verde,Paraná,2013,2,0
446,África,Cabo Verde,Paraná,2013,3,2
447,África,Cabo Verde,Paraná,2013,4,0
448,África,Cabo Verde,Paraná,2013,5,0
449,África,Cabo Verde,Paraná,2013,6,0
450,África,Cabo Verde,Paraná,2013,7,0
451,África,Cabo Verde,Paraná,2013,8,1
452,África,Cabo Verde,Paraná,2013,9,2
453,África,Cabo Verde,Paraná,2013,10,0
454,África,Cabo Verde,Paraná,2013,11,5
455,África,Cabo Verde,Paraná,2013,12,0
456,África,Cabo Verde,Pernambuco,2013,1,1
457,África,Cabo Verde,Pernambuco,2013,2,0
458,África,Cabo Verde,Pernambuco,2013,3,4
459,África,Cabo Verde,Pernambuco,2013,4,0
460,África,Cabo Verde,Pernambuco,2013,5,0
461,África,Cabo Verde,Pernambuco,2013,6,0
462,África,Cabo Verde,Pernambuco,2013,7,1
463,África,Cabo Verde,Pernambuco,2013,8,0
464,África,Cabo Verde,Pernambuco,2013,9,0
465,África,Cabo Verde,Pernambuco,2013,10,15
466,África,Cabo Verde,Pernambuco,2013,11,4
467,África,Cabo Verde,Pernambuco,2013,12,8
468,África,Cabo Verde,Rio de Janeiro,2013,1,4
469,África,Cabo Verde,Rio de Janeiro,2013,2,9
470,África,Cabo Verde,Rio de Janeiro,2013,3,8
471,África,Cabo Verde,Rio de Janeiro,2013,4,5
472,África,Cabo Verde,Rio de Janeiro,2013,5,8
473,África,Cabo Verde,Rio de Janeiro,2013,6,5
474,África,Cabo Verde,Rio de Janeiro,2013,7,16
475,África,Cabo Verde,Rio de Janeiro,2013,8,17
476,África,Cabo Verde,Rio de Janeiro,2013,9,17
477,África,Cabo Verde,Rio de Janeiro,2013,10,14
478,África,Cabo Verde,Rio de Janeiro,2013,11,8
479,África,Cabo Verde,Rio de Janeiro,2013,12,5
480,África,Cabo Verde,Rio Grande do Norte,2013,1,0
481,África,Cabo Verde,Rio Grande do Norte,2013,2,1
482,África,Cabo Verde,Rio Grande do Norte,2013,3,0
483,África,Cabo Verde,Rio Grande do Norte,2013,4,0
484,África,Cabo Verde,Rio Grande do Norte,2013,5,1
485,África,Cabo Verde,Rio Grande do Norte,2013,6,0
486,África,Cabo Verde,Rio Grande do Norte,2013,7,1
487,África,Cabo Verde,Rio Grande do Norte,2013,8,0
488,África,Cabo Verde,Rio Grande do Norte,2013,9,1
489,África,Cabo Verde,Rio Grande do Norte,2013,10,0
490,África,Cabo Verde,Rio Grande do Norte,2013,11,0
491,África,Cabo Verde,Rio Grande do Norte,2013,12,0
492,África,Cabo Verde,Rio Grande do Sul,2013,1,0
493,África,Cabo Verde,Rio Grande do Sul,2013,2,0
494,África,Cabo Verde,Rio Grande do Sul,2013,3,0
495,África,Cabo Verde,Rio Grande do Sul,2013,4,0
496,África,Cabo Verde,Rio Grande do Sul,2013,5,0
497,África,Cabo Verde,Rio Grande do Sul,2013,6,1
498,África,Cabo Verde,Rio Grande do Sul,2013,7,0
499,África,Cabo Verde,Rio Grande do Sul,2013,8,0
500,África,Cabo Verde,Rio Grande do Sul,2013,9,0
501,África,Cabo Verde,Rio Grande do Sul,2013,10,0
502,África,Cabo Verde,Rio Grande do Sul,2013,11,0
503,África,Cabo Verde,Rio Grande do Sul,2013,12,0
504,África,Cabo Verde,Santa Catarina,2013,1,0
505,África,Cabo Verde,Santa Catarina,2013,2,0
506,África,Cabo Verde,Santa Catarina,2013,3,0
507,África,Cabo Verde,Santa Catarina,2013,4,0
508,África,Cabo Verde,Santa Catarina,2013,5,0
509,África,Cabo Verde,Santa Catarina,2013,6,0
510,África,Cabo Verde,Santa Catarina,2013,7,0
511,África,Cabo Verde,Santa Catarina,2013,8,0
512,África,Cabo Verde,Santa Catarina,2013,9,0
513,África,Cabo Verde,Santa Catarina,2013,10,0
514,África,Cabo Verde,Santa Catarina,2013,11,0
515,África,Cabo Verde,Santa Catarina,2013,12,0
516,África,Cabo Verde,São Paulo,2013,1,20
517,África,Cabo Verde,São Paulo,2013,2,33
518,África,Cabo Verde,São Paulo,2013,3,36
519,África,Cabo Verde,São Paulo,2013,4,40
520,África,Cabo Verde,São Paulo,2013,5,23
521,África,Cabo Verde,São Paulo,2013,6,28
522,África,Cabo Verde,São Paulo,2013,7,33
523,África,Cabo Verde,São Paulo,2013,8,32
524,África,Cabo Verde,São Paulo,2013,9,13
525,África,Cabo Verde,São Paulo,2013,10,28
526,África,Cabo Verde,São Paulo,2013,11,34
527,África,Cabo Verde,São Paulo,2013,12,71
528,África,Cabo Verde,Outras Unidades da Federação,2013,1,0
529,África,Cabo Verde,Outras Unidades da Federação,2013,2,0
530,África,Cabo Verde,Outras Unidades da Federação,2013,3,0
531,África,Cabo Verde,Outras Unidades da Federação,2013,4,0
532,África,Cabo Verde,Outras Unidades da Federação,2013,5,0
533,África,Cabo Verde,Outras Unidades da Federação,2013,6,0
534,África,Cabo Verde,Outras Unidades da Federação,2013,7,1
535,África,Cabo Verde,Outras Unidades da Federação,2013,8,0
536,África,Cabo Verde,Outras Unidades da Federação,2013,9,0
537,África,Cabo Verde,Outras Unidades da Federação,2013,10,0
538,África,Cabo Verde,Outras Unidades da Federação,2013,11,0
539,África,Cabo Verde,Outras Unidades da Federação,2013,12,0
540,África,Nigéria,Amazonas,2013,1,0
541,África,Nigéria,Amazonas,2013,2,0
542,África,Nigéria,Amazonas,2013,3,0
543,África,Nigéria,Amazonas,2013,4,0
544,África,Nigéria,Amazonas,2013,5,0
545,África,Nigéria,Amazonas,2013,6,0
546,África,Nigéria,Amazonas,2013,7,1
547,África,Nigéria,Amazonas,2013,8,0
548,África,Nigéria,Amazonas,2013,9,0
549,África,Nigéria,Amazonas,2013,10,1
550,África,Nigéria,Amazonas,2013,11,0
551,África,Nigéria,Amazonas,2013,12,0
552,África,Nigéria,Bahia,2013,1,0
553,África,Nigéria,Bahia,2013,2,4
554,África,Nigéria,Bahia,2013,3,0
555,África,Nigéria,Bahia,2013,4,0
556,África,Nigéria,Bahia,2013,5,0
557,África,Nigéria,Bahia,2013,6,5
558,África,Nigéria,Bahia,2013,7,0
559,África,Nigéria,Bahia,2013,8,0
560,África,Nigéria,Bahia,2013,9,0
561,África,Nigéria,Bahia,2013,10,1
