Continente,País,UF,Ano,Mês,Chegadas
65,África,África do Sul,Distrito Federal,2015,6,12
66,África,África do Sul,Distrito Federal,2015,7,4
67,África,África do Sul,Distrito Federal,2015,8,8
68,África,África do Sul,Distrito Federal,2015,9,6
69,África,África do Sul,Distrito Federal,2015,10,6
70,África,África do Sul,Distrito Federal,2015,11,14
71,África,África do Sul,Distrito Federal,2015,12,8
72,África,África do Sul,Mato Grosso do Sul,2015,1,3
73,África,África do Sul,Mato Grosso do Sul,2015,2,3
74,África,África do Sul,Mato Grosso do Sul,2015,3,0
75,África,África do Sul,Mato Grosso do Sul,2015,4,0
76,África,África do Sul,Mato Grosso do Sul,2015,5,0
77,África,África do Sul,Mato Grosso do Sul,2015,6,1
78,África,África do Sul,Mato Grosso do Sul,2015,7,1
79,África,África do Sul,Mato Grosso do Sul,2015,8,0
80,África,África do Sul,Mato Grosso do Sul,2015,9,2
81,África,África do Sul,Mato Grosso do Sul,2015,10,3
82,África,África do Sul,Mato Grosso do Sul,2015,11,2
83,África,África do Sul,Mato Grosso do Sul,2015,12,0
84,África,África do Sul,Minas Gerais,2015,1,6
85,África,África do Sul,Minas Gerais,2015,2,0
86,África,África do Sul,Minas Gerais,2015,3,3
87,África,África do Sul,Minas Gerais,2015,4,0
88,África,África do Sul,Minas Gerais,2015,5,3
89,África,África do Sul,Minas Gerais,2015,6,0
90,África,África do Sul,Minas Gerais,2015,7,3
91,África,África do Sul,Minas Gerais,2015,8,0
92,África,África do Sul,Minas Gerais,2015,9,3
93,África,África do Sul,Minas Gerais,2015,10,3
94,África,África do Sul,Minas Gerais,2015,11,3
95,África,África do Sul,Minas Gerais,2015,12,11
96,África,África do Sul,Pará,2015,1,0
97,África,África do Sul,Pará,2015,2,2
98,África,África do Sul,Pará,2015,3,0
99,África,África do Sul,Pará,2015,4,2
100,África,África do Sul,Pará,2015,5,4
101,África,África do Sul,Pará,2015,6,4
102,África,África do Sul,Pará,2015,7,0
103,África,África do Sul,Pará,2015,8,4
104,África,África do Sul,Pará,2015,9,0
105,África,África do Sul,Pará,2015,10,0
106,África,África do Sul,Pará,2015,11,0
107,África,África do Sul,Pará,2015,12,0
108,África,África do Sul,Paraná,2015,1,120
109,África,África do Sul,Paraná,2015,2,60
110,África,África do Sul,Paraná,2015,3,58
111,África,África do Sul,Paraná,2015,4,79
112,África,África do Sul,Paraná,2015,5,61
113,África,África do Sul,Paraná,2015,6,98
114,África,África do Sul,Paraná,2015,7,100
115,África,África do Sul,Paraná,2015,8,68
116,África,África do Sul,Paraná,2015,9,33
117,África,África do Sul,Paraná,2015,10,49
118,África,África do Sul,Paraná,2015,11,82
119,África,África do Sul,Paraná,2015,12,181
120,África,África do Sul,Pernambuco,2015,1,4
121,África,África do Sul,Pernambuco,2015,2,2
122,África,África do Sul,Pernambuco,2015,3,0
123,África,África do Sul,Pernambuco,2015,4,6
124,África,África do Sul,Pernambuco,2015,5,0
125,África,África do Sul,Pernambuco,2015,6,2
126,África,África do Sul,Pernambuco,2015,7,2
127,África,África do Sul,Pernambuco,2015,8,0
128,África,África do Sul,Pernambuco,2015,9,0
129,África,África do Sul,Pernambuco,2015,10,0
130,África,África do Sul,Pernambuco,2015,11,4
131,África,África do Sul,Pernambuco,2015,12,9
132,África,África do Sul,Rio de Janeiro,2015,1,130
133,África,África do Sul,Rio de Janeiro,2015,2,96
134,África,África do Sul,Rio de Janeiro,2015,3,112
135,África,África do Sul,Rio de Janeiro,2015,4,112
136,África,África do Sul,Rio de Janeiro,2015,5,107
137,África,África do Sul,Rio de Janeiro,2015,6,104
138,África,África do Sul,Rio de Janeiro,2015,7,115
139,África,África do Sul,Rio de Janeiro,2015,8,68
140,África,África do Sul,Rio de Janeiro,2015,9,57
141,África,África do Sul,Rio de Janeiro,2015,10,99
142,África,África do Sul,Rio de Janeiro,2015,11,122
143,África,África do Sul,Rio de Janeiro,2015,12,394
144,África,África do Sul,Rio Grande do Norte,2015,1,1
145,África,África do Sul,Rio Grande do Norte,2015,2,4
146,África,África do Sul,Rio Grande do Norte,2015,3,0
147,África,África do Sul,Rio Grande do Norte,2015,4,0
148,África,África do Sul,Rio Grande do Norte,2015,5,3
149,África,África do Sul,Rio Grande do Norte,2015,6,0
150,África,África do Sul,Rio Grande do Norte,2015,7,1
151,África,África do Sul,Rio Grande do Norte,2015,8,0
152,África,África do Sul,Rio Grande do Norte,2015,9,0
153,África,África do Sul,Rio Grande do Norte,2015,10,0
154,África,África do Sul,Rio Grande do Norte,2015,11,0
155,África,África do Sul,Rio Grande do Norte,2015,12,0
156,África,África do Sul,Rio Grande do Sul,2015,1,14
157,África,África do Sul,Rio Grande do Sul,2015,2,11
158,África,África do Sul,Rio Grande do Sul,2015,3,19
159,África,África do Sul,Rio Grande do Sul,2015,4,11
160,África,África do Sul,Rio Grande do Sul,2015,5,11
161,África,África do Sul,Rio Grande do Sul,2015,6,18
162,África,África do Sul,Rio Grande do Sul,2015,7,10
163,África,África do Sul,Rio Grande do Sul,2015,8,16
164,África,África do Sul,Rio Grande do Sul,2015,9,1
165,África,África do Sul,Rio Grande do Sul,2015,10,2
166,África,África do Sul,Rio Grande do Sul,2015,11,10
167,África,África do Sul,Rio Grande do Sul,2015,12,40
168,África,África do Sul,Roraima,2015,1,7
169,África,África do Sul,Roraima,2015,2,1
170,África,África do Sul,Roraima,2015,3,5
171,África,África do Sul,Roraima,2015,4,5
172,África,África do Sul,Roraima,2015,5,0
173,África,África do Sul,Roraima,2015,6,3
174,África,África do Sul,Roraima,2015,7,11
175,África,África do Sul,Roraima,2015,8,2
176,África,África do Sul,Roraima,2015,9,0
177,África,África do Sul,Roraima,2015,10,11
178,África,África do Sul,Roraima,2015,11,11
179,África,África do Sul,Roraima,2015,12,11
180,África,África do Sul,Santa Catarina,2015,1,0
181,África,África do Sul,Santa Catarina,2015,2,2
182,África,África do Sul,Santa Catarina,2015,3,0
183,África,África do Sul,Santa Catarina,2015,4,0
184,África,África do Sul,Santa Catarina,2015,5,0
185,África,África do Sul,Santa Catarina,2015,6,0
186,África,África do Sul,Santa Catarina,2015,7,2
187,África,África do Sul,Santa Catarina,2015,8,0
188,África,África do Sul,Santa Catarina,2015,9,1
189,África,África do Sul,Santa Catarina,2015,10,0
190,África,África do Sul,Santa Catarina,2015,11,1
191,África,África do Sul,Santa Catarina,2015,12,0
192,África,África do Sul,São Paulo,2015,1,1384
193,África,África do Sul,São Paulo,2015,2,1615
194,África,África do Sul,São Paulo,2015,3,2013
195,África,África do Sul,São Paulo,2015,4,2302
196,África,África do Sul,São Paulo,2015,5,2148
197,África,África do Sul,São Paulo,2015,6,1606
198,África,África do Sul,São Paulo,2015,7,2031
199,África,África do Sul,São Paulo,2015,8,2065
200,África,África do Sul,São Paulo,2015,9,1423
201,África,África do Sul,São Paulo,2015,10,2112
202,África,África do Sul,São Paulo,2015,11,2266
203,África,África do Sul,São Paulo,2015,12,3213
204,África,África do Sul,Outras Unidades da Federação,2015,1,0
205,África,África do Sul,Outras Unidades da Federação,2015,2,0
206,África,África do Sul,Outras Unidades da Federação,2015,3,1
207,África,África do Sul,Outras Unidades da Federação,2015,4,1
208,África,África do Sul,Outras Unidades da Federação,2015,5,4
209,África,África do Sul,Outras Unidades da Federação,2015,6,0
210,África,África do Sul,Outras Unidades da Federação,2015,7,0
211,África,África do Sul,Outras Unidades da Federação,2015,8,0
212,África,África do Sul,Outras Unidades da Federação,2015,9,0
213,África,África do Sul,Outras Unidades da Federação,2015,10,5
214,África,África do Sul,Outras Unidades da Federação,2015,11,0
215,África,África do Sul,Outras Unidades da Federação,2015,12,0
216,África,Angola,Acre,2015,1,0
217,África,Angola,Acre,2015,2,0
218,África,Angola,Acre,2015,3,0
219,África,Angola,Acre,2015,4,0
220,África,Angola,Acre,2015,5,0
221,África,Angola,Acre,2015,6,0
222,África,Angola,Acre,2015,7,0
223,África,Angola,Acre,2015,8,0
224,África,Angola,Acre,2015,9,0
225,África,Angola,Acre,2015,10,0
226,África,Angola,Acre,2015,11,0
227,África,Angola,Acre,2015,12,0
228,África,Angola,Amapá,2015,1,0
229,África,Angola,Amapá,2015,2,0
230,África,Angola,Amapá,2015,3,0
231,África,Angola,Amapá,2015,4,0
232,África,Angola,Amapá,2015,5,0
233,África,Angola,Amapá,2015,6,0
234,África,Angola,Amapá,2015,7,0
235,África,Angola,Amapá,2015,8,0
236,África,Angola,Amapá,2015,9,0
237,África,Angola,Amapá,2015,10,0
238,África,Angola,Amapá,2015,11,0
239,África,Angola,Amapá,2015,12,0
240,África,Angola,Amazonas,2015,1,0
241,África,Angola,Amazonas,2015,2,0
242,África,Angola,Amazonas,2015,3,0
243,África,Angola,Amazonas,2015,4,1
244,África,Angola,Amazonas,2015,5,0
245,África,Angola,Amazonas,2015,6,1
246,África,Angola,Amazonas,2015,7,0
247,África,Angola,Amazonas,2015,8,0
248,África,Angola,Amazonas,2015,9,1
249,África,Angola,Amazonas,2015,10,0
250,África,Angola,Amazonas,2015,11,2
251,África,Angola,Amazonas,2015,12,1
252,África,Angola,Bahia,2015,1,1
253,África,Angola,Bahia,2015,2,1
254,África,Angola,Bahia,2015,3,12
255,África,Angola,Bahia,2015,4,1
256,África,Angola,Bahia,2015,5,3
257,África,Angola,Bahia,2015,6,0
258,África,Angola,Bahia,2015,7,7
259,África,Angola,Bahia,2015,8,1
260,África,Angola,Bahia,2015,9,0
261,África,Angola,Bahia,2015,10,1
262,África,Angola,Bahia,2015,11,0
263,África,Angola,Bahia,2015,12,1
264,África,Angola,Ceará,2015,1,3
265,África,Angola,Ceará,2015,2,2
266,África,Angola,Ceará,2015,3,0
267,África,Angola,Ceará,2015,4,2
268,África,Angola,Ceará,2015,5,0
269,África,Angola,Ceará,2015,6,10
270,África,Angola,Ceará,2015,7,0
271,África,Angola,Ceará,2015,8,0
272,África,Angola,Ceará,2015,9,2
273,África,Angola,Ceará,2015,10,0
274,África,Angola,Ceará,2015,11,0
275,África,Angola,Ceará,2015,12,2
276,África,Angola,Distrito Federal,2015,1,6
277,África,Angola,Distrito Federal,2015,2,2
278,África,Angola,Distrito Federal,2015,3,4
279,África,Angola,Distrito Federal,2015,4,4
280,África,Angola,Distrito Federal,2015,5,6
281,África,Angola,Distrito Federal,2015,6,4
282,África,Angola,Distrito Federal,2015,7,6
283,África,Angola,Distrito Federal,2015,8,10
284,África,Angola,Distrito Federal,2015,9,0
285,África,Angola,Distrito Federal,2015,10,4
286,África,Angola,Distrito Federal,2015,11,10
287,África,Angola,Distrito Federal,2015,12,4
288,África,Angola,Mato Grosso do Sul,2015,1,1
289,África,Angola,Mato Grosso do Sul,2015,2,1
290,África,Angola,Mato Grosso do Sul,2015,3,0
291,África,Angola,Mato Grosso do Sul,2015,4,0
292,África,Angola,Mato Grosso do Sul,2015,5,0
293,África,Angola,Mato Grosso do Sul,2015,6,0
294,África,Angola,Mato Grosso do Sul,2015,7,0
295,África,Angola,Mato Grosso do Sul,2015,8,0
296,África,Angola,Mato Grosso do Sul,2015,9,0
297,África,Angola,Mato Grosso do Sul,2015,10,0
298,África,Angola,Mato Grosso do Sul,2015,11,0
299,África,Angola,Mato Grosso do Sul,2015,12,0
300,África,Angola,Minas Gerais,2015,1,3
301,África,Angola,Minas Gerais,2015,2,3
302,África,Angola,Minas Gerais,2015,3,0
303,África,Angola,Minas Gerais,2015,4,8
304,África,Angola,Minas Gerais,2015,5,3
305,África,Angola,Minas Gerais,2015,6,0
306,África,Angola,Minas Gerais,2015,7,3
307,África,Angola,Minas Gerais,2015,8,6
308,África,Angola,Minas Gerais,2015,9,0
309,África,Angola,Minas Gerais,2015,10,3
310,África,Angola,Minas Gerais,2015,11,0
311,África,Angola,Minas Gerais,2015,12,3
312,África,Angola,Pará,2015,1,0
313,África,Angola,Pará,2015,2,0
314,África,Angola,Pará,2015,3,0
315,África,Angola,Pará,2015,4,0
316,África,Angola,Pará,2015,5,0
317,África,Angola,Pará,2015,6,0
318,África,Angola,Pará,2015,7,0
319,África,Angola,Pará,2015,8,0
320,África,Angola,Pará,2015,9,0
321,África,Angola,Pará,2015,10,0
322,África,Angola,Pará,2015,11,0
323,África,Angola,Pará,2015,12,0
324,África,Angola,Paraná,2015,1,10
325,África,Angola,Paraná,2015,2,18
326,África,Angola,Paraná,2015,3,1
327,África,Angola,Paraná,2015,4,0
328,África,Angola,Paraná,2015,5,4
329,África,Angola,Paraná,2015,6,8
330,África,Angola,Paraná,2015,7,31
331,África,Angola,Paraná,2015,8,12
332,África,Angola,Paraná,2015,9,0
333,África,Angola,Paraná,2015,10,8
334,África,Angola,Paraná,2015,11,8
335,África,Angola,Paraná,2015,12,4
336,África,Angola,Pernambuco,2015,1,2
337,África,Angola,Pernambuco,2015,2,0
338,África,Angola,Pernambuco,2015,3,0
339,África,Angola,Pernambuco,2015,4,0
340,África,Angola,Pernambuco,2015,5,0
341,África,Angola,Pernambuco,2015,6,0
342,África,Angola,Pernambuco,2015,7,3
343,África,Angola,Pernambuco,2015,8,3
344,África,Angola,Pernambuco,2015,9,2
345,África,Angola,Pernambuco,2015,10,2
346,África,Angola,Pernambuco,2015,11,0
347,África,Angola,Pernambuco,2015,12,14
348,África,Angola,Rio de Janeiro,2015,1,1952
349,África,Angola,Rio de Janeiro,2015,2,1051
350,África,Angola,Rio de Janeiro,2015,3,1472
351,África,Angola,Rio de Janeiro,2015,4,1012
352,África,Angola,Rio de Janeiro,2015,5,1161
353,África,Angola,Rio de Janeiro,2015,6,676
354,África,Angola,Rio de Janeiro,2015,7,1016
355,África,Angola,Rio de Janeiro,2015,8,1123
356,África,Angola,Rio de Janeiro,2015,9,497
357,África,Angola,Rio de Janeiro,2015,10,951
358,África,Angola,Rio de Janeiro,2015,11,1251
359,África,Angola,Rio de Janeiro,2015,12,977
360,África,Angola,Rio Grande do Norte,2015,1,0
361,África,Angola,Rio Grande do Norte,2015,2,0
362,África,Angola,Rio Grande do Norte,2015,3,0
363,África,Angola,Rio Grande do Norte,2015,4,0
364,África,Angola,Rio Grande do Norte,2015,5,0
365,África,Angola,Rio Grande do Norte,2015,6,0
366,África,Angola,Rio Grande do Norte,2015,7,1
367,África,Angola,Rio Grande do Norte,2015,8,1
368,África,Angola,Rio Grande do Norte,2015,9,0
369,África,Angola,Rio Grande do Norte,2015,10,0
370,África,Angola,Rio Grande do Norte,2015,11,0
371,África,Angola,Rio Grande do Norte,2015,12,0
372,África,Angola,Rio Grande do Sul,2015,1,9
373,África,Angola,Rio Grande do Sul,2015,2,0
374,África,Angola,Rio Grande do Sul,2015,3,0
375,África,Angola,Rio Grande do Sul,2015,4,2
376,África,Angola,Rio Grande do Sul,2015,5,1
377,África,Angola,Rio Grande do Sul,2015,6,0
378,África,Angola,Rio Grande do Sul,2015,7,3
379,África,Angola,Rio Grande do Sul,2015,8,5
380,África,Angola,Rio Grande do Sul,2015,9,3
381,África,Angola,Rio Grande do Sul,2015,10,0
382,África,Angola,Rio Grande do Sul,2015,11,0
383,África,Angola,Rio Grande do Sul,2015,12,2
384,África,Angola,Roraima,2015,1,0
385,África,Angola,Roraima,2015,2,0
386,África,Angola,Roraima,2015,3,0
387,África,Angola,Roraima,2015,4,0
388,África,Angola,Roraima,2015,5,0
389,África,Angola,Roraima,2015,6,0
390,África,Angola,Roraima,2015,7,0
391,África,Angola,Roraima,2015,8,0
392,África,Angola,Roraima,2015,9,0
393,África,Angola,Roraima,2015,10,0
394,África,Angola,Roraima,2015,11,0
395,África,Angola,Roraima,2015,12,0
396,África,Angola,Santa Catarina,2015,1,3
397,África,Angola,Santa Catarina,2015,2,0
398,África,Angola,Santa Catarina,2015,3,0
399,África,Angola,Santa Catarina,2015,4,0
400,África,Angola,Santa Catarina,2015,5,0
401,África,Angola,Santa Catarina,2015,6,0
402,África,Angola,Santa Catarina,2015,7,0
403,África,Angola,Santa Catarina,2015,8,0
404,África,Angola,Santa Catarina,2015,9,0
405,África,Angola,Santa Catarina,2015,10,0
406,África,Angola,Santa Catarina,2015,11,0
407,África,Angola,Santa Catarina,2015,12,0
408,África,Angola,São Paulo,2015,1,5573
409,África,Angola,São Paulo,2015,2,3030
410,África,Angola,São Paulo,2015,3,3091
411,África,Angola,São Paulo,2015,4,2348
412,África,Angola,São Paulo,2015,5,3044
413,África,Angola,São Paulo,2015,6,2312
414,África,Angola,São Paulo,2015,7,3396
415,África,Angola,São Paulo,2015,8,3214
416,África,Angola,São Paulo,2015,9,1159
417,África,Angola,São Paulo,2015,10,2491
418,África,Angola,São Paulo,2015,11,3069
419,África,Angola,São Paulo,2015,12,2119
420,África,Angola,Outras Unidades da Federação,2015,1,0
421,África,Angola,Outras Unidades da Federação,2015,2,2
422,África,Angola,Outras Unidades da Federação,2015,3,0
423,África,Angola,Outras Unidades da Federação,2015,4,0
424,África,Angola,Outras Unidades da Federação,2015,5,1
425,África,Angola,Outras Unidades da Federação,2015,6,0
426,África,Angola,Outras Unidades da Federação,2015,7,0
427,África,Angola,Outras Unidades da Federação,2015,8,0
428,África,Angola,Outras Unidades da Federação,2015,9,0
429,África,Angola,Outras Unidades da Federação,2015,10,0
430,África,Angola,Outras Unidades da Federação,2015,11,0
431,África,Angola,Outras Unidades da Federação,2015,12,0
432,África,Cabo Verde,Acre,2015,1,0
433,África,Cabo Verde,Acre,2015,2,0
434,África,Cabo Verde,Acre,2015,3,0
435,África,Cabo Verde,Acre,2015,4,0
436,África,Cabo Verde,Acre,2015,5,0
437,África,Cabo Verde,Acre,2015,6,0
438,África,Cabo Verde,Acre,2015,7,0
439,África,Cabo Verde,Acre,2015,8,0
440,África,Cabo Verde,Acre,2015,9,0
441,África,Cabo Verde,Acre,2015,10,0
442,África,Cabo Verde,Acre,2015,11,0
443,África,Cabo Verde,Acre,2015,12,0
444,África,Cabo Verde,Amapá,2015,1,0
445,África,Cabo Verde,Amapá,2015,2,0
446,África,Cabo Verde,Amapá,2015,3,0
447,África,Cabo Verde,Amapá,2015,4,0
448,África,Cabo Verde,Amapá,2015,5,0
449,África,Cabo Verde,Amapá,2015,6,0
450,África,Cabo Verde,Amapá,2015,7,0
451,África,Cabo Verde,Amapá,2015,8,0
452,África,Cabo Verde,Amapá,2015,9,0
453,África,Cabo Verde,Amapá,2015,10,0
454,África,Cabo Verde,Amapá,2015,11,0
455,África,Cabo Verde,Amapá,2015,12,0
456,África,Cabo Verde,Amazonas,2015,1,2
457,África,Cabo Verde,Amazonas,2015,2,0
458,África,Cabo Verde,Amazonas,2015,3,1
459,África,Cabo Verde,Amazonas,2015,4,0
460,África,Cabo Verde,Amazonas,2015,5,0
461,África,Cabo Verde,Amazonas,2015,6,0
462,África,Cabo Verde,Amazonas,2015,7,0
463,África,Cabo Verde,Amazonas,2015,8,2
464,África,Cabo Verde,Amazonas,2015,9,0
465,África,Cabo Verde,Amazonas,2015,10,1
466,África,Cabo Verde,Amazonas,2015,11,0
467,África,Cabo Verde,Amazonas,2015,12,1
468,África,Cabo Verde,Bahia,2015,1,0
469,África,Cabo Verde,Bahia,2015,2,0
470,África,Cabo Verde,Bahia,2015,3,1
471,África,Cabo Verde,Bahia,2015,4,0
472,África,Cabo Verde,Bahia,2015,5,1
473,África,Cabo Verde,Bahia,2015,6,0
474,África,Cabo Verde,Bahia,2015,7,1
475,África,Cabo Verde,Bahia,2015,8,1
476,África,Cabo Verde,Bahia,2015,9,0
477,África,Cabo Verde,Bahia,2015,10,1
478,África,Cabo Verde,Bahia,2015,11,0
479,África,Cabo Verde,Bahia,2015,12,0
480,África,Cabo Verde,Ceará,2015,1,150
481,África,Cabo Verde,Ceará,2015,2,135
482,África,Cabo Verde,Ceará,2015,3,118
483,África,Cabo Verde,Ceará,2015,4,157
484,África,Cabo Verde,Ceará,2015,5,159
485,África,Cabo Verde,Ceará,2015,6,122
486,África,Cabo Verde,Ceará,2015,7,151
487,África,Cabo Verde,Ceará,2015,8,148
488,África,Cabo Verde,Ceará,2015,9,115
489,África,Cabo Verde,Ceará,2015,10,113
490,África,Cabo Verde,Ceará,2015,11,147
491,África,Cabo Verde,Ceará,2015,12,38
492,África,Cabo Verde,Distrito Federal,2015,1,2
493,África,Cabo Verde,Distrito Federal,2015,2,10
494,África,Cabo Verde,Distrito Federal,2015,3,0
495,África,Cabo Verde,Distrito Federal,2015,4,6
496,África,Cabo Verde,Distrito Federal,2015,5,0
497,África,Cabo Verde,Distrito Federal,2015,6,2
498,África,Cabo Verde,Distrito Federal,2015,7,8
499,África,Cabo Verde,Distrito Federal,2015,8,4
500,África,Cabo Verde,Distrito Federal,2015,9,2
501,África,Cabo Verde,Distrito Federal,2015,10,10
502,África,Cabo Verde,Distrito Federal,2015,11,16
503,África,Cabo Verde,Distrito Federal,2015,12,2
504,África,Cabo Verde,Mato Grosso do Sul,2015,1,3
505,África,Cabo Verde,Mato Grosso do Sul,2015,2,0
506,África,Cabo Verde,Mato Grosso do Sul,2015,3,0
507,África,Cabo Verde,Mato Grosso do Sul,2015,4,0
508,África,Cabo Verde,Mato Grosso do Sul,2015,5,0
509,África,Cabo Verde,Mato Grosso do Sul,2015,6,0
510,África,Cabo Verde,Mato Grosso do Sul,2015,7,0
511,África,Cabo Verde,Mato Grosso do Sul,2015,8,0
512,África,Cabo Verde,Mato Grosso do Sul,2015,9,0
513,África,Cabo Verde,Mato Grosso do Sul,2015,10,0
514,África,Cabo Verde,Mato Grosso do Sul,2015,11,0
515,África,Cabo Verde,Mato Grosso do Sul,2015,12,1
516,África,Cabo Verde,Minas Gerais,2015,1,3
517,África,Cabo Verde,Minas Gerais,2015,2,0
518,África,Cabo Verde,Minas Gerais,2015,3,0
519,África,Cabo Verde,Minas Gerais,2015,4,3
520,África,Cabo Verde,Minas Gerais,2015,5,0
521,África,Cabo Verde,Minas Gerais,2015,6,0
522,África,Cabo Verde,Minas Gerais,2015,7,3
523,África,Cabo Verde,Minas Gerais,2015,8,0
524,África,Cabo Verde,Minas Gerais,2015,9,3
525,África,Cabo Verde,Minas Gerais,2015,10,3
526,África,Cabo Verde,Minas Gerais,2015,11,6
527,África,Cabo Verde,Minas Gerais,2015,12,0
528,África,Cabo Verde,Pará,2015,1,0
529,África,Cabo Verde,Pará,2015,2,0
530,África,Cabo Verde,Pará,2015,3,0
531,África,Cabo Verde,Pará,2015,4,0
532,África,Cabo Verde,Pará,2015,5,2
533,África,Cabo Verde,Pará,2015,6,0
534,África,Cabo Verde,Pará,2015,7,4
535,África,Cabo Verde,Pará,2015,8,0
536,África,Cabo Verde,Pará,2015,9,0
537,África,Cabo Verde,Pará,2015,10,2
538,África,Cabo Verde,Pará,2015,11,0
539,África,Cabo Verde,Pará,2015,12,0
540,África,Cabo Verde,Paraná,2015,1,1
541,África,Cabo Verde,Paraná,2015,2,0
542,África,Cabo Verde,Paraná,2015,3,1
543,África,Cabo Verde,Paraná,2015,4,0
544,África,Cabo Verde,Paraná,2015,5,0
545,África,Cabo Verde,Paraná,2015,6,0
546,África,Cabo Verde,Paraná,2015,7,0
547,África,Cabo Verde,Paraná,2015,8,1
548,África,Cabo Verde,Paraná,2015,9,1
549,África,Cabo Verde,Paraná,2015,10,0
550,África,Cabo Verde,Paraná,2015,11,0
551,África,Cabo Verde,Paraná,2015,12,1
552,África,Cabo Verde,Pernambuco,2015,1,0
553,África,Cabo Verde,Pernambuco,2015,2,0
554,África,Cabo Verde,Pernambuco,2015,3,2
555,África,Cabo Verde,Pernambuco,2015,4,0
556,África,Cabo Verde,Pernambuco,2015,5,0
557,África,Cabo Verde,Pernambuco,2015,6,72
558,África,Cabo Verde,Pernambuco,2015,7,95
559,África,Cabo Verde,Pernambuco,2015,8,48
560,África,Cabo Verde,Pernambuco,2015,9,31
561,África,Cabo Verde,Pernambuco,2015,10,53
562,África,Cabo Verde,Pernambuco,2015,11,75
563,África,Cabo Verde,Pernambuco,2015,12,43
564,África,Cabo Verde,Rio de Janeiro,2015,1,14
565,África,Cabo Verde,Rio de Janeiro,2015,2,12
566,África,Cabo Verde,Rio de Janeiro,2015,3,3
567,África,Cabo Verde,Rio de Janeiro,2015,4,2
568,África,Cabo Verde,Rio de Janeiro,2015,5,5
569,África,Cabo Verde,Rio de Janeiro,2015,6,8
570,África,Cabo Verde,Rio de Janeiro,2015,7,15
571,África,Cabo Verde,Rio de Janeiro,2015,8,18
572,África,Cabo Verde,Rio de Janeiro,2015,9,0
573,África,Cabo Verde,Rio de Janeiro,2015,10,8
574,África,Cabo Verde,Rio de Janeiro,2015,11,19
575,África,Cabo Verde,Rio de Janeiro,2015,12,3
576,África,Cabo Verde,Rio Grande do Norte,2015,1,0
577,África,Cabo Verde,Rio Grande do Norte,2015,2,0
578,África,Cabo Verde,Rio Grande do Norte,2015,3,0
579,África,Cabo Verde,Rio Grande do Norte,2015,4,0
580,África,Cabo Verde,Rio Grande do Norte,2015,5,1
