Continente,País,UF,Ano,Mês,Chegadas
119,África,África do Sul,Paraná,2016,12,126
120,África,África do Sul,Pernambuco,2016,1,1
121,África,África do Sul,Pernambuco,2016,2,0
122,África,África do Sul,Pernambuco,2016,3,0
123,África,África do Sul,Pernambuco,2016,4,1
124,África,África do Sul,Pernambuco,2016,5,0
125,África,África do Sul,Pernambuco,2016,6,4
126,África,África do Sul,Pernambuco,2016,7,0
127,África,África do Sul,Pernambuco,2016,8,2
128,África,África do Sul,Pernambuco,2016,9,3
129,África,África do Sul,Pernambuco,2016,10,1
130,África,África do Sul,Pernambuco,2016,11,3
131,África,África do Sul,Pernambuco,2016,12,20
132,África,África do Sul,Rio de Janeiro,2016,1,110
133,África,África do Sul,Rio de Janeiro,2016,2,124
134,África,África do Sul,Rio de Janeiro,2016,3,114
135,África,África do Sul,Rio de Janeiro,2016,4,91
136,África,África do Sul,Rio de Janeiro,2016,5,91
137,África,África do Sul,Rio de Janeiro,2016,6,88
138,África,África do Sul,Rio de Janeiro,2016,7,169
139,África,África do Sul,Rio de Janeiro,2016,8,251
140,África,África do Sul,Rio de Janeiro,2016,9,223
141,África,África do Sul,Rio de Janeiro,2016,10,91
142,África,África do Sul,Rio de Janeiro,2016,11,98
143,África,África do Sul,Rio de Janeiro,2016,12,225
144,África,África do Sul,Rio Grande do Norte,2016,1,1
145,África,África do Sul,Rio Grande do Norte,2016,2,0
146,África,África do Sul,Rio Grande do Norte,2016,3,0
147,África,África do Sul,Rio Grande do Norte,2016,4,4
148,África,África do Sul,Rio Grande do Norte,2016,5,0
149,África,África do Sul,Rio Grande do Norte,2016,6,2
150,África,África do Sul,Rio Grande do Norte,2016,7,0
151,África,África do Sul,Rio Grande do Norte,2016,8,0
152,África,África do Sul,Rio Grande do Norte,2016,9,0
153,África,África do Sul,Rio Grande do Norte,2016,10,0
154,África,África do Sul,Rio Grande do Norte,2016,11,7
155,África,África do Sul,Rio Grande do Norte,2016,12,0
156,África,África do Sul,Rio Grande do Sul,2016,1,18
157,África,África do Sul,Rio Grande do Sul,2016,2,4
158,África,África do Sul,Rio Grande do Sul,2016,3,8
159,África,África do Sul,Rio Grande do Sul,2016,4,11
160,África,África do Sul,Rio Grande do Sul,2016,5,7
161,África,África do Sul,Rio Grande do Sul,2016,6,12
162,África,África do Sul,Rio Grande do Sul,2016,7,4
163,África,África do Sul,Rio Grande do Sul,2016,8,4
164,África,África do Sul,Rio Grande do Sul,2016,9,4
165,África,África do Sul,Rio Grande do Sul,2016,10,9
166,África,África do Sul,Rio Grande do Sul,2016,11,9
167,África,África do Sul,Rio Grande do Sul,2016,12,18
168,África,África do Sul,Roraima,2016,1,6
169,África,África do Sul,Roraima,2016,2,6
170,África,África do Sul,Roraima,2016,3,1
171,África,África do Sul,Roraima,2016,4,13
172,África,África do Sul,Roraima,2016,5,2
173,África,África do Sul,Roraima,2016,6,11
174,África,África do Sul,Roraima,2016,7,0
175,África,África do Sul,Roraima,2016,8,1
176,África,África do Sul,Roraima,2016,9,0
177,África,África do Sul,Roraima,2016,10,12
178,África,África do Sul,Roraima,2016,11,16
179,África,África do Sul,Roraima,2016,12,2
180,África,África do Sul,Santa Catarina,2016,1,0
181,África,África do Sul,Santa Catarina,2016,2,0
182,África,África do Sul,Santa Catarina,2016,3,2
183,África,África do Sul,Santa Catarina,2016,4,0
184,África,África do Sul,Santa Catarina,2016,5,0
185,África,África do Sul,Santa Catarina,2016,6,0
186,África,África do Sul,Santa Catarina,2016,7,0
187,África,África do Sul,Santa Catarina,2016,8,0
188,África,África do Sul,Santa Catarina,2016,9,1
189,África,África do Sul,Santa Catarina,2016,10,0
190,África,África do Sul,Santa Catarina,2016,11,1
191,África,África do Sul,Santa Catarina,2016,12,1
192,África,África do Sul,São Paulo,2016,1,1606
193,África,África do Sul,São Paulo,2016,2,1577
194,África,África do Sul,São Paulo,2016,3,1752
195,África,África do Sul,São Paulo,2016,4,1634
196,África,África do Sul,São Paulo,2016,5,1284
197,África,África do Sul,São Paulo,2016,6,1380
198,África,África do Sul,São Paulo,2016,7,1666
199,África,África do Sul,São Paulo,2016,8,2625
200,África,África do Sul,São Paulo,2016,9,1690
201,África,África do Sul,São Paulo,2016,10,1750
202,África,África do Sul,São Paulo,2016,11,1759
203,África,África do Sul,São Paulo,2016,12,2311
204,África,África do Sul,Outras Unidades da Federação,2016,1,0
205,África,África do Sul,Outras Unidades da Federação,2016,2,1
206,África,África do Sul,Outras Unidades da Federação,2016,3,2
207,África,África do Sul,Outras Unidades da Federação,2016,4,0
208,África,África do Sul,Outras Unidades da Federação,2016,5,2
209,África,África do Sul,Outras Unidades da Federação,2016,6,0
210,África,África do Sul,Outras Unidades da Federação,2016,7,0
211,África,África do Sul,Outras Unidades da Federação,2016,8,0
212,África,África do Sul,Outras Unidades da Federação,2016,9,0
213,África,África do Sul,Outras Unidades da Federação,2016,10,0
214,África,África do Sul,Outras Unidades da Federação,2016,11,0
215,África,África do Sul,Outras Unidades da Federação,2016,12,0
216,África,Angola,Acre,2016,1,0
217,África,Angola,Acre,2016,2,0
218,África,Angola,Acre,2016,3,0
219,África,Angola,Acre,2016,4,0
220,África,Angola,Acre,2016,5,0
221,África,Angola,Acre,2016,6,0
222,África,Angola,Acre,2016,7,0
223,África,Angola,Acre,2016,8,0
224,África,Angola,Acre,2016,9,0
225,África,Angola,Acre,2016,10,0
226,África,Angola,Acre,2016,11,0
227,África,Angola,Acre,2016,12,0
228,África,Angola,Amapá,2016,1,0
229,África,Angola,Amapá,2016,2,0
230,África,Angola,Amapá,2016,3,0
231,África,Angola,Amapá,2016,4,0
232,África,Angola,Amapá,2016,5,0
233,África,Angola,Amapá,2016,6,0
234,África,Angola,Amapá,2016,7,0
235,África,Angola,Amapá,2016,8,0
236,África,Angola,Amapá,2016,9,0
237,África,Angola,Amapá,2016,10,0
238,África,Angola,Amapá,2016,11,0
239,África,Angola,Amapá,2016,12,0
240,África,Angola,Amazonas,2016,1,2
241,África,Angola,Amazonas,2016,2,0
242,África,Angola,Amazonas,2016,3,0
243,África,Angola,Amazonas,2016,4,0
244,África,Angola,Amazonas,2016,5,0
245,África,Angola,Amazonas,2016,6,0
246,África,Angola,Amazonas,2016,7,0
247,África,Angola,Amazonas,2016,8,0
248,África,Angola,Amazonas,2016,9,2
249,África,Angola,Amazonas,2016,10,0
250,África,Angola,Amazonas,2016,11,0
251,África,Angola,Amazonas,2016,12,0
252,África,Angola,Bahia,2016,1,2
253,África,Angola,Bahia,2016,2,6
254,África,Angola,Bahia,2016,3,2
255,África,Angola,Bahia,2016,4,0
256,África,Angola,Bahia,2016,5,0
257,África,Angola,Bahia,2016,6,0
258,África,Angola,Bahia,2016,7,0
259,África,Angola,Bahia,2016,8,2
260,África,Angola,Bahia,2016,9,2
261,África,Angola,Bahia,2016,10,0
262,África,Angola,Bahia,2016,11,0
263,África,Angola,Bahia,2016,12,7
264,África,Angola,Ceará,2016,1,2
265,África,Angola,Ceará,2016,2,0
266,África,Angola,Ceará,2016,3,0
267,África,Angola,Ceará,2016,4,0
268,África,Angola,Ceará,2016,5,0
269,África,Angola,Ceará,2016,6,0
270,África,Angola,Ceará,2016,7,3
271,África,Angola,Ceará,2016,8,0
272,África,Angola,Ceará,2016,9,6
273,África,Angola,Ceará,2016,10,0
274,África,Angola,Ceará,2016,11,0
275,África,Angola,Ceará,2016,12,2
276,África,Angola,Distrito Federal,2016,1,1
277,África,Angola,Distrito Federal,2016,2,1
278,África,Angola,Distrito Federal,2016,3,0
279,África,Angola,Distrito Federal,2016,4,2
280,África,Angola,Distrito Federal,2016,5,9
281,África,Angola,Distrito Federal,2016,6,0
282,África,Angola,Distrito Federal,2016,7,2
283,África,Angola,Distrito Federal,2016,8,2
284,África,Angola,Distrito Federal,2016,9,1
285,África,Angola,Distrito Federal,2016,10,13
286,África,Angola,Distrito Federal,2016,11,7
287,África,Angola,Distrito Federal,2016,12,0
288,África,Angola,Mato Grosso do Sul,2016,1,0
289,África,Angola,Mato Grosso do Sul,2016,2,0
290,África,Angola,Mato Grosso do Sul,2016,3,0
291,África,Angola,Mato Grosso do Sul,2016,4,0
292,África,Angola,Mato Grosso do Sul,2016,5,0
293,África,Angola,Mato Grosso do Sul,2016,6,0
294,África,Angola,Mato Grosso do Sul,2016,7,0
295,África,Angola,Mato Grosso do Sul,2016,8,0
296,África,Angola,Mato Grosso do Sul,2016,9,0
297,África,Angola,Mato Grosso do Sul,2016,10,0
298,África,Angola,Mato Grosso do Sul,2016,11,0
299,África,Angola,Mato Grosso do Sul,2016,12,0
300,África,Angola,Minas Gerais,2016,1,0
301,África,Angola,Minas Gerais,2016,2,2
302,África,Angola,Minas Gerais,2016,3,0
303,África,Angola,Minas Gerais,2016,4,0
304,África,Angola,Minas Gerais,2016,5,2
305,África,Angola,Minas Gerais,2016,6,0
306,África,Angola,Minas Gerais,2016,7,0
307,África,Angola,Minas Gerais,2016,8,0
308,África,Angola,Minas Gerais,2016,9,0
309,África,Angola,Minas Gerais,2016,10,6
310,África,Angola,Minas Gerais,2016,11,0
311,África,Angola,Minas Gerais,2016,12,0
312,África,Angola,Pará,2016,1,0
313,África,Angola,Pará,2016,2,0
314,África,Angola,Pará,2016,3,0
315,África,Angola,Pará,2016,4,0
316,África,Angola,Pará,2016,5,0
317,África,Angola,Pará,2016,6,0
318,África,Angola,Pará,2016,7,0
319,África,Angola,Pará,2016,8,0
320,África,Angola,Pará,2016,9,0
321,África,Angola,Pará,2016,10,0
322,África,Angola,Pará,2016,11,0
323,África,Angola,Pará,2016,12,0
324,África,Angola,Paraná,2016,1,13
325,África,Angola,Paraná,2016,2,9
326,África,Angola,Paraná,2016,3,8
327,África,Angola,Paraná,2016,4,0
328,África,Angola,Paraná,2016,5,1
329,África,Angola,Paraná,2016,6,0
330,África,Angola,Paraná,2016,7,11
331,África,Angola,Paraná,2016,8,3
332,África,Angola,Paraná,2016,9,0
333,África,Angola,Paraná,2016,10,6
334,África,Angola,Paraná,2016,11,0
335,África,Angola,Paraná,2016,12,3
336,África,Angola,Pernambuco,2016,1,1
337,África,Angola,Pernambuco,2016,2,4
338,África,Angola,Pernambuco,2016,3,0
339,África,Angola,Pernambuco,2016,4,0
340,África,Angola,Pernambuco,2016,5,1
341,África,Angola,Pernambuco,2016,6,0
342,África,Angola,Pernambuco,2016,7,8
343,África,Angola,Pernambuco,2016,8,5
344,África,Angola,Pernambuco,2016,9,0
345,África,Angola,Pernambuco,2016,10,0
346,África,Angola,Pernambuco,2016,11,0
347,África,Angola,Pernambuco,2016,12,0
348,África,Angola,Rio de Janeiro,2016,1,1310
349,África,Angola,Rio de Janeiro,2016,2,826
350,África,Angola,Rio de Janeiro,2016,3,709
351,África,Angola,Rio de Janeiro,2016,4,448
352,África,Angola,Rio de Janeiro,2016,5,459
353,África,Angola,Rio de Janeiro,2016,6,319
354,África,Angola,Rio de Janeiro,2016,7,408
355,África,Angola,Rio de Janeiro,2016,8,410
356,África,Angola,Rio de Janeiro,2016,9,401
357,África,Angola,Rio de Janeiro,2016,10,361
358,África,Angola,Rio de Janeiro,2016,11,405
359,África,Angola,Rio de Janeiro,2016,12,441
360,África,Angola,Rio Grande do Norte,2016,1,1
361,África,Angola,Rio Grande do Norte,2016,2,0
362,África,Angola,Rio Grande do Norte,2016,3,2
363,África,Angola,Rio Grande do Norte,2016,4,0
364,África,Angola,Rio Grande do Norte,2016,5,0
365,África,Angola,Rio Grande do Norte,2016,6,0
366,África,Angola,Rio Grande do Norte,2016,7,0
367,África,Angola,Rio Grande do Norte,2016,8,0
368,África,Angola,Rio Grande do Norte,2016,9,0
369,África,Angola,Rio Grande do Norte,2016,10,0
370,África,Angola,Rio Grande do Norte,2016,11,0
371,África,Angola,Rio Grande do Norte,2016,12,0
372,África,Angola,Rio Grande do Sul,2016,1,4
373,África,Angola,Rio Grande do Sul,2016,2,0
374,África,Angola,Rio Grande do Sul,2016,3,0
375,África,Angola,Rio Grande do Sul,2016,4,0
376,África,Angola,Rio Grande do Sul,2016,5,1
377,África,Angola,Rio Grande do Sul,2016,6,0
378,África,Angola,Rio Grande do Sul,2016,7,1
379,África,Angola,Rio Grande do Sul,2016,8,0
380,África,Angola,Rio Grande do Sul,2016,9,0
381,África,Angola,Rio Grande do Sul,2016,10,0
382,África,Angola,Rio Grande do Sul,2016,11,0
383,África,Angola,Rio Grande do Sul,2016,12,1
384,África,Angola,Roraima,2016,1,0
385,África,Angola,Roraima,2016,2,0
386,África,Angola,Roraima,2016,3,0
387,África,Angola,Roraima,2016,4,0
388,África,Angola,Roraima,2016,5,0
389,África,Angola,Roraima,2016,6,0
390,África,Angola,Roraima,2016,7,0
391,África,Angola,Roraima,2016,8,0
392,África,Angola,Roraima,2016,9,0
393,África,Angola,Roraima,2016,10,0
394,África,Angola,Roraima,2016,11,1
395,África,Angola,Roraima,2016,12,1
396,África,Angola,Santa Catarina,2016,1,1
397,África,Angola,Santa Catarina,2016,2,8
398,África,Angola,Santa Catarina,2016,3,0
399,África,Angola,Santa Catarina,2016,4,0
400,África,Angola,Santa Catarina,2016,5,0
401,África,Angola,Santa Catarina,2016,6,0
402,África,Angola,Santa Catarina,2016,7,0
403,África,Angola,Santa Catarina,2016,8,0
404,África,Angola,Santa Catarina,2016,9,0
405,África,Angola,Santa Catarina,2016,10,0
406,África,Angola,Santa Catarina,2016,11,0
407,África,Angola,Santa Catarina,2016,12,0
408,África,Angola,São Paulo,2016,1,3217
409,África,Angola,São Paulo,2016,2,2379
410,África,Angola,São Paulo,2016,3,2114
411,África,Angola,São Paulo,2016,4,1715
412,África,Angola,São Paulo,2016,5,1195
413,África,Angola,São Paulo,2016,6,917
414,África,Angola,São Paulo,2016,7,1410
415,África,Angola,São Paulo,2016,8,1432
416,África,Angola,São Paulo,2016,9,1294
417,África,Angola,São Paulo,2016,10,1511
418,África,Angola,São Paulo,2016,11,1743
419,África,Angola,São Paulo,2016,12,1180
420,África,Angola,Outras Unidades da Federação,2016,1,0
421,África,Angola,Outras Unidades da Federação,2016,2,0
422,África,Angola,Outras Unidades da Federação,2016,3,0
423,África,Angola,Outras Unidades da Federação,2016,4,0
424,África,Angola,Outras Unidades da Federação,2016,5,0
425,África,Angola,Outras Unidades da Federação,2016,6,0
426,África,Angola,Outras Unidades da Federação,2016,7,0
427,África,Angola,Outras Unidades da Federação,2016,8,0
428,África,Angola,Outras Unidades da Federação,2016,9,0
429,África,Angola,Outras Unidades da Federação,2016,10,0
430,África,Angola,Outras Unidades da Federação,2016,11,0
431,África,Angola,Outras Unidades da Federação,2016,12,0
432,África,Cabo Verde,Acre,2016,1,0
433,África,Cabo Verde,Acre,2016,2,0
434,África,Cabo Verde,Acre,2016,3,0
435,África,Cabo Verde,Acre,2016,4,1
436,África,Cabo Verde,Acre,2016,5,0
437,África,Cabo Verde,Acre,2016,6,0
438,África,Cabo Verde,Acre,2016,7,0
439,África,Cabo Verde,Acre,2016,8,0
440,África,Cabo Verde,Acre,2016,9,0
441,África,Cabo Verde,Acre,2016,10,0
442,África,Cabo Verde,Acre,2016,11,0
443,África,Cabo Verde,Acre,2016,12,0
444,África,Cabo Verde,Amapá,2016,1,0
445,África,Cabo Verde,Amapá,2016,2,0
446,África,Cabo Verde,Amapá,2016,3,0
447,África,Cabo Verde,Amapá,2016,4,0
448,África,Cabo Verde,Amapá,2016,5,0
449,África,Cabo Verde,Amapá,2016,6,0
450,África,Cabo Verde,Amapá,2016,7,0
451,África,Cabo Verde,Amapá,2016,8,0
452,África,Cabo Verde,Amapá,2016,9,0
453,África,Cabo Verde,Amapá,2016,10,0
454,África,Cabo Verde,Amapá,2016,11,0
455,África,Cabo Verde,Amapá,2016,12,0
456,África,Cabo Verde,Amazonas,2016,1,0
457,África,Cabo Verde,Amazonas,2016,2,2
458,África,Cabo Verde,Amazonas,2016,3,0
459,África,Cabo Verde,Amazonas,2016,4,0
460,África,Cabo Verde,Amazonas,2016,5,0
461,África,Cabo Verde,Amazonas,2016,6,0
462,África,Cabo Verde,Amazonas,2016,7,0
463,África,Cabo Verde,Amazonas,2016,8,0
464,África,Cabo Verde,Amazonas,2016,9,0
465,África,Cabo Verde,Amazonas,2016,10,0
466,África,Cabo Verde,Amazonas,2016,11,0
467,África,Cabo Verde,Amazonas,2016,12,0
468,África,Cabo Verde,Bahia,2016,1,2
469,África,Cabo Verde,Bahia,2016,2,0
470,África,Cabo Verde,Bahia,2016,3,0
471,África,Cabo Verde,Bahia,2016,4,0
472,África,Cabo Verde,Bahia,2016,5,0
473,África,Cabo Verde,Bahia,2016,6,0
474,África,Cabo Verde,Bahia,2016,7,0
475,África,Cabo Verde,Bahia,2016,8,0
476,África,Cabo Verde,Bahia,2016,9,0
477,África,Cabo Verde,Bahia,2016,10,0
478,África,Cabo Verde,Bahia,2016,11,1
479,África,Cabo Verde,Bahia,2016,12,1
480,África,Cabo Verde,Ceará,2016,1,35
481,África,Cabo Verde,Ceará,2016,2,151
482,África,Cabo Verde,Ceará,2016,3,91
483,África,Cabo Verde,Ceará,2016,4,135
484,África,Cabo Verde,Ceará,2016,5,119
485,África,Cabo Verde,Ceará,2016,6,95
486,África,Cabo Verde,Ceará,2016,7,114
487,África,Cabo Verde,Ceará,2016,8,56
488,África,Cabo Verde,Ceará,2016,9,97
489,África,Cabo Verde,Ceará,2016,10,102
490,África,Cabo Verde,Ceará,2016,11,170
491,África,Cabo Verde,Ceará,2016,12,62
492,África,Cabo Verde,Distrito Federal,2016,1,0
493,África,Cabo Verde,Distrito Federal,2016,2,1
494,África,Cabo Verde,Distrito Federal,2016,3,1
495,África,Cabo Verde,Distrito Federal,2016,4,0
496,África,Cabo Verde,Distrito Federal,2016,5,2
497,África,Cabo Verde,Distrito Federal,2016,6,4
498,África,Cabo Verde,Distrito Federal,2016,7,0
499,África,Cabo Verde,Distrito Federal,2016,8,2
500,África,Cabo Verde,Distrito Federal,2016,9,1
501,África,Cabo Verde,Distrito Federal,2016,10,10
502,África,Cabo Verde,Distrito Federal,2016,11,6
503,África,Cabo Verde,Distrito Federal,2016,12,1
504,África,Cabo Verde,Mato Grosso do Sul,2016,1,0
505,África,Cabo Verde,Mato Grosso do Sul,2016,2,0
506,África,Cabo Verde,Mato Grosso do Sul,2016,3,0
507,África,Cabo Verde,Mato Grosso do Sul,2016,4,2
508,África,Cabo Verde,Mato Grosso do Sul,2016,5,0
509,África,Cabo Verde,Mato Grosso do Sul,2016,6,0
510,África,Cabo Verde,Mato Grosso do Sul,2016,7,0
511,África,Cabo Verde,Mato Grosso do Sul,2016,8,0
512,África,Cabo Verde,Mato Grosso do Sul,2016,9,0
513,África,Cabo Verde,Mato Grosso do Sul,2016,10,0
514,África,Cabo Verde,Mato Grosso do Sul,2016,11,0
515,África,Cabo Verde,Mato Grosso do Sul,2016,12,0
516,África,Cabo Verde,Minas Gerais,2016,1,0
517,África,Cabo Verde,Minas Gerais,2016,2,0
518,África,Cabo Verde,Minas Gerais,2016,3,0
519,África,Cabo Verde,Minas Gerais,2016,4,0
520,África,Cabo Verde,Minas Gerais,2016,5,6
521,África,Cabo Verde,Minas Gerais,2016,6,0
522,África,Cabo Verde,Minas Gerais,2016,7,0
523,África,Cabo Verde,Minas Gerais,2016,8,0
524,África,Cabo Verde,Minas Gerais,2016,9,4
525,África,Cabo Verde,Minas Gerais,2016,10,2
526,África,Cabo Verde,Minas Gerais,2016,11,4
527,África,Cabo Verde,Minas Gerais,2016,12,0
528,África,Cabo Verde,Pará,2016,1,0
529,África,Cabo Verde,Pará,2016,2,0
530,África,Cabo Verde,Pará,2016,3,0
531,África,Cabo Verde,Pará,2016,4,2
532,África,Cabo Verde,Pará,2016,5,0
533,África,Cabo Verde,Pará,2016,6,0
534,África,Cabo Verde,Pará,2016,7,2
535,África,Cabo Verde,Pará,2016,8,0
536,África,Cabo Verde,Pará,2016,9,0
537,África,Cabo Verde,Pará,2016,10,0
538,África,Cabo Verde,Pará,2016,11,0
539,África,Cabo Verde,Pará,2016,12,0
540,África,Cabo Verde,Paraná,2016,1,0
541,África,Cabo Verde,Paraná,2016,2,0
542,África,Cabo Verde,Paraná,2016,3,0
543,África,Cabo Verde,Paraná,2016,4,0
544,África,Cabo Verde,Paraná,2016,5,0
545,África,Cabo Verde,Paraná,2016,6,0
546,África,Cabo Verde,Paraná,2016,7,0
547,África,Cabo Verde,Paraná,2016,8,0
548,África,Cabo Verde,Paraná,2016,9,0
549,África,Cabo Verde,Paraná,2016,10,1
550,África,Cabo Verde,Paraná,2016,11,0
551,África,Cabo Verde,Paraná,2016,12,0
552,África,Cabo Verde,Pernambuco,2016,1,31
553,África,Cabo Verde,Pernambuco,2016,2,18
554,África,Cabo Verde,Pernambuco,2016,3,30
555,África,Cabo Verde,Pernambuco,2016,4,23
556,África,Cabo Verde,Pernambuco,2016,5,57
557,África,Cabo Verde,Pernambuco,2016,6,23
558,África,Cabo Verde,Pernambuco,2016,7,42
559,África,Cabo Verde,Pernambuco,2016,8,51
560,África,Cabo Verde,Pernambuco,2016,9,31
561,África,Cabo Verde,Pernambuco,2016,10,39
562,África,Cabo Verde,Pernambuco,2016,11,21
563,África,Cabo Verde,Pernambuco,2016,12,13
564,África,Cabo Verde,Rio de Janeiro,2016,1,11
565,África,Cabo Verde,Rio de Janeiro,2016,2,5
566,África,Cabo Verde,Rio de Janeiro,2016,3,14
567,África,Cabo Verde,Rio de Janeiro,2016,4,5
568,África,Cabo Verde,Rio de Janeiro,2016,5,10
569,África,Cabo Verde,Rio de Janeiro,2016,6,15
570,África,Cabo Verde,Rio de Janeiro,2016,7,19
571,África,Cabo Verde,Rio de Janeiro,2016,8,18
572,África,Cabo Verde,Rio de Janeiro,2016,9,4
573,África,Cabo Verde,Rio de Janeiro,2016,10,7
574,África,Cabo Verde,Rio de Janeiro,2016,11,15
575,África,Cabo Verde,Rio de Janeiro,2016,12,14
576,África,Cabo Verde,Rio Grande do Norte,2016,1,2
577,África,Cabo Verde,Rio Grande do Norte,2016,2,0
578,África,Cabo Verde,Rio Grande do Norte,2016,3,2
579,África,Cabo Verde,Rio Grande do Norte,2016,4,0
580,África,Cabo Verde,Rio Grande do Norte,2016,5,0
