"Continente";"País de Residência Permanente";"Unidade da Federação";"Ano";"Mês";"Chegadas"
"África";"África do Sul";"Paraná";"2013";"Outubro";"67"
"África";"África do Sul";"Paraná";"2013";"Novembro";"100"
"África";"África do Sul";"Paraná";"2013";"Dezembro";"199"
"África";"África do Sul";"Pernambuco";"2013";"Janeiro";"6"
"África";"África do Sul";"Pernambuco";"2013";"Fevereiro";"0"
"África";"África do Sul";"Pernambuco";"2013";"Março";"4"
"África";"África do Sul";"Pernambuco";"2013";"Abril";"1"
"África";"África do Sul";"Pernambuco";"2013";"Maio";"4"
"África";"África do Sul";"Pernambuco";"2013";"Junho";"0"
"África";"África do Sul";"Pernambuco";"2013";"Julho";"3"
"África";"África do Sul";"Pernambuco";"2013";"Agosto";"0"
"África";"África do Sul";"Pernambuco";"2013";"Setembro";"1"
"África";"África do Sul";"Pernambuco";"2013";"Outubro";"0"
"África";"África do Sul";"Pernambuco";"2013";"Novembro";"9"
"África";"África do Sul";"Pernambuco";"2013";"Dezembro";"8"
"África";"África do Sul";"Rio de Janeiro";"2013";"Janeiro";"94"
"África";"África do Sul";"Rio de Janeiro";"2013";"Fevereiro";"158"
"África";"África do Sul";"Rio de Janeiro";"2013";"Março";"136"
"África";"África do Sul";"Rio de Janeiro";"2013";"Abril";"120"
"África";"África do Sul";"Rio de Janeiro";"2013";"Maio";"118"
"África";"África do Sul";"Rio de Janeiro";"2013";"Junho";"151"
"África";"África do Sul";"Rio de Janeiro";"2013";"Julho";"127"
"África";"África do Sul";"Rio de Janeiro";"2013";"Agosto";"106"
"África";"África do Sul";"Rio de Janeiro";"2013";"Setembro";"110"
"África";"África do Sul";"Rio de Janeiro";"2013";"Outubro";"117"
"África";"África do Sul";"Rio de Janeiro";"2013";"Novembro";"86"
"África";"África do Sul";"Rio de Janeiro";"2013";"Dezembro";"257"
"África";"África do Sul";"Rio Grande do Norte";"2013";"Janeiro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2013";"Fevereiro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2013";"Março";"1"
"África";"África do Sul";"Rio Grande do Norte";"2013";"Abril";"1"
"África";"África do Sul";"Rio Grande do Norte";"2013";"Maio";"0"
"África";"África do Sul";"Rio Grande do Norte";"2013";"Junho";"0"
"África";"África do Sul";"Rio Grande do Norte";"2013";"Julho";"1"
"África";"África do Sul";"Rio Grande do Norte";"2013";"Agosto";"0"
"África";"África do Sul";"Rio Grande do Norte";"2013";"Setembro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2013";"Outubro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2013";"Novembro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2013";"Dezembro";"0"
"África";"África do Sul";"Rio Grande do Sul";"2013";"Janeiro";"18"
"África";"África do Sul";"Rio Grande do Sul";"2013";"Fevereiro";"11"
"África";"África do Sul";"Rio Grande do Sul";"2013";"Março";"2"
"África";"África do Sul";"Rio Grande do Sul";"2013";"Abril";"11"
"África";"África do Sul";"Rio Grande do Sul";"2013";"Maio";"24"
"África";"África do Sul";"Rio Grande do Sul";"2013";"Junho";"46"
"África";"África do Sul";"Rio Grande do Sul";"2013";"Julho";"51"
"África";"África do Sul";"Rio Grande do Sul";"2013";"Agosto";"43"
"África";"África do Sul";"Rio Grande do Sul";"2013";"Setembro";"23"
"África";"África do Sul";"Rio Grande do Sul";"2013";"Outubro";"10"
"África";"África do Sul";"Rio Grande do Sul";"2013";"Novembro";"52"
"África";"África do Sul";"Rio Grande do Sul";"2013";"Dezembro";"24"
"África";"África do Sul";"Santa Catarina";"2013";"Janeiro";"5"
"África";"África do Sul";"Santa Catarina";"2013";"Fevereiro";"0"
"África";"África do Sul";"Santa Catarina";"2013";"Março";"0"
"África";"África do Sul";"Santa Catarina";"2013";"Abril";"2"
"África";"África do Sul";"Santa Catarina";"2013";"Maio";"0"
"África";"África do Sul";"Santa Catarina";"2013";"Junho";"1"
"África";"África do Sul";"Santa Catarina";"2013";"Julho";"0"
"África";"África do Sul";"Santa Catarina";"2013";"Agosto";"0"
"África";"África do Sul";"Santa Catarina";"2013";"Setembro";"1"
"África";"África do Sul";"Santa Catarina";"2013";"Outubro";"0"
"África";"África do Sul";"Santa Catarina";"2013";"Novembro";"0"
"África";"África do Sul";"Santa Catarina";"2013";"Dezembro";"0"
"África";"África do Sul";"São Paulo";"2013";"Janeiro";"1.221"
"África";"África do Sul";"São Paulo";"2013";"Fevereiro";"1.106"
"África";"África do Sul";"São Paulo";"2013";"Março";"1.429"
"África";"África do Sul";"São Paulo";"2013";"Abril";"1.725"
"África";"África do Sul";"São Paulo";"2013";"Maio";"1.365"
"África";"África do Sul";"São Paulo";"2013";"Junho";"1.741"
"África";"África do Sul";"São Paulo";"2013";"Julho";"1.839"
"África";"África do Sul";"São Paulo";"2013";"Agosto";"1.445"
"África";"África do Sul";"São Paulo";"2013";"Setembro";"1.019"
"África";"África do Sul";"São Paulo";"2013";"Outubro";"1.536"
"África";"África do Sul";"São Paulo";"2013";"Novembro";"1.551"
"África";"África do Sul";"São Paulo";"2013";"Dezembro";"1.819"
"África";"África do Sul";"Outras Unidades da Federação";"2013";"Janeiro";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2013";"Fevereiro";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2013";"Março";"9"
"África";"África do Sul";"Outras Unidades da Federação";"2013";"Abril";"1"
"África";"África do Sul";"Outras Unidades da Federação";"2013";"Maio";"1"
"África";"África do Sul";"Outras Unidades da Federação";"2013";"Junho";"2"
"África";"África do Sul";"Outras Unidades da Federação";"2013";"Julho";"1"
"África";"África do Sul";"Outras Unidades da Federação";"2013";"Agosto";"2"
"África";"África do Sul";"Outras Unidades da Federação";"2013";"Setembro";"2"
"África";"África do Sul";"Outras Unidades da Federação";"2013";"Outubro";"1"
"África";"África do Sul";"Outras Unidades da Federação";"2013";"Novembro";"2"
"África";"África do Sul";"Outras Unidades da Federação";"2013";"Dezembro";"5"
"África";"Angola";"Amazonas";"2013";"Janeiro";"0"
"África";"Angola";"Amazonas";"2013";"Fevereiro";"0"
"África";"Angola";"Amazonas";"2013";"Março";"0"
"África";"Angola";"Amazonas";"2013";"Abril";"0"
"África";"Angola";"Amazonas";"2013";"Maio";"3"
"África";"Angola";"Amazonas";"2013";"Junho";"0"
"África";"Angola";"Amazonas";"2013";"Julho";"20"
"África";"Angola";"Amazonas";"2013";"Agosto";"0"
"África";"Angola";"Amazonas";"2013";"Setembro";"0"
"África";"Angola";"Amazonas";"2013";"Outubro";"0"
"África";"Angola";"Amazonas";"2013";"Novembro";"0"
"África";"Angola";"Amazonas";"2013";"Dezembro";"0"
"África";"Angola";"Bahia";"2013";"Janeiro";"5"
"África";"Angola";"Bahia";"2013";"Fevereiro";"5"
"África";"Angola";"Bahia";"2013";"Março";"1"
"África";"Angola";"Bahia";"2013";"Abril";"0"
"África";"Angola";"Bahia";"2013";"Maio";"11"
"África";"Angola";"Bahia";"2013";"Junho";"8"
"África";"Angola";"Bahia";"2013";"Julho";"1"
"África";"Angola";"Bahia";"2013";"Agosto";"8"
"África";"Angola";"Bahia";"2013";"Setembro";"4"
"África";"Angola";"Bahia";"2013";"Outubro";"9"
"África";"Angola";"Bahia";"2013";"Novembro";"1"
"África";"Angola";"Bahia";"2013";"Dezembro";"9"
"África";"Angola";"Ceará";"2013";"Janeiro";"0"
"África";"Angola";"Ceará";"2013";"Fevereiro";"1"
"África";"Angola";"Ceará";"2013";"Março";"6"
"África";"Angola";"Ceará";"2013";"Abril";"1"
"África";"Angola";"Ceará";"2013";"Maio";"1"
"África";"Angola";"Ceará";"2013";"Junho";"4"
"África";"Angola";"Ceará";"2013";"Julho";"0"
"África";"Angola";"Ceará";"2013";"Agosto";"4"
"África";"Angola";"Ceará";"2013";"Setembro";"1"
"África";"Angola";"Ceará";"2013";"Outubro";"0"
"África";"Angola";"Ceará";"2013";"Novembro";"6"
"África";"Angola";"Ceará";"2013";"Dezembro";"22"
"África";"Angola";"Distrito Federal";"2013";"Janeiro";"3"
"África";"Angola";"Distrito Federal";"2013";"Fevereiro";"0"
"África";"Angola";"Distrito Federal";"2013";"Março";"1"
"África";"Angola";"Distrito Federal";"2013";"Abril";"6"
"África";"Angola";"Distrito Federal";"2013";"Maio";"1"
"África";"Angola";"Distrito Federal";"2013";"Junho";"3"
"África";"Angola";"Distrito Federal";"2013";"Julho";"1"
"África";"Angola";"Distrito Federal";"2013";"Agosto";"1"
"África";"Angola";"Distrito Federal";"2013";"Setembro";"3"
"África";"Angola";"Distrito Federal";"2013";"Outubro";"3"
"África";"Angola";"Distrito Federal";"2013";"Novembro";"3"
"África";"Angola";"Distrito Federal";"2013";"Dezembro";"0"
"África";"Angola";"Mato Grosso do Sul";"2013";"Janeiro";"0"
"África";"Angola";"Mato Grosso do Sul";"2013";"Fevereiro";"0"
"África";"Angola";"Mato Grosso do Sul";"2013";"Março";"0"
"África";"Angola";"Mato Grosso do Sul";"2013";"Abril";"0"
"África";"Angola";"Mato Grosso do Sul";"2013";"Maio";"0"
"África";"Angola";"Mato Grosso do Sul";"2013";"Junho";"0"
"África";"Angola";"Mato Grosso do Sul";"2013";"Julho";"0"
"África";"Angola";"Mato Grosso do Sul";"2013";"Agosto";"0"
"África";"Angola";"Mato Grosso do Sul";"2013";"Setembro";"0"
"África";"Angola";"Mato Grosso do Sul";"2013";"Outubro";"0"
"África";"Angola";"Mato Grosso do Sul";"2013";"Novembro";"0"
"África";"Angola";"Mato Grosso do Sul";"2013";"Dezembro";"0"
"África";"Angola";"Minas Gerais";"2013";"Janeiro";"0"
"África";"Angola";"Minas Gerais";"2013";"Fevereiro";"1"
"África";"Angola";"Minas Gerais";"2013";"Março";"0"
"África";"Angola";"Minas Gerais";"2013";"Abril";"0"
"África";"Angola";"Minas Gerais";"2013";"Maio";"0"
"África";"Angola";"Minas Gerais";"2013";"Junho";"10"
"África";"Angola";"Minas Gerais";"2013";"Julho";"10"
"África";"Angola";"Minas Gerais";"2013";"Agosto";"0"
"África";"Angola";"Minas Gerais";"2013";"Setembro";"1"
"África";"Angola";"Minas Gerais";"2013";"Outubro";"4"
"África";"Angola";"Minas Gerais";"2013";"Novembro";"0"
"África";"Angola";"Minas Gerais";"2013";"Dezembro";"4"
"África";"Angola";"Pará";"2013";"Janeiro";"0"
"África";"Angola";"Pará";"2013";"Fevereiro";"0"
"África";"Angola";"Pará";"2013";"Março";"0"
"África";"Angola";"Pará";"2013";"Abril";"0"
"África";"Angola";"Pará";"2013";"Maio";"0"
"África";"Angola";"Pará";"2013";"Junho";"0"
"África";"Angola";"Pará";"2013";"Julho";"0"
"África";"Angola";"Pará";"2013";"Agosto";"0"
"África";"Angola";"Pará";"2013";"Setembro";"0"
"África";"Angola";"Pará";"2013";"Outubro";"0"
"África";"Angola";"Pará";"2013";"Novembro";"0"
"África";"Angola";"Pará";"2013";"Dezembro";"0"
"África";"Angola";"Paraná";"2013";"Janeiro";"117"
"África";"Angola";"Paraná";"2013";"Fevereiro";"13"
"África";"Angola";"Paraná";"2013";"Março";"11"
"África";"Angola";"Paraná";"2013";"Abril";"11"
"África";"Angola";"Paraná";"2013";"Maio";"15"
"África";"Angola";"Paraná";"2013";"Junho";"4"
"África";"Angola";"Paraná";"2013";"Julho";"210"
"África";"Angola";"Paraná";"2013";"Agosto";"85"
"África";"Angola";"Paraná";"2013";"Setembro";"2"
"África";"Angola";"Paraná";"2013";"Outubro";"6"
"África";"Angola";"Paraná";"2013";"Novembro";"8"
"África";"Angola";"Paraná";"2013";"Dezembro";"4"
"África";"Angola";"Pernambuco";"2013";"Janeiro";"5"
"África";"Angola";"Pernambuco";"2013";"Fevereiro";"1"
"África";"Angola";"Pernambuco";"2013";"Março";"32"
"África";"Angola";"Pernambuco";"2013";"Abril";"0"
"África";"Angola";"Pernambuco";"2013";"Maio";"4"
"África";"Angola";"Pernambuco";"2013";"Junho";"0"
"África";"Angola";"Pernambuco";"2013";"Julho";"0"
"África";"Angola";"Pernambuco";"2013";"Agosto";"8"
"África";"Angola";"Pernambuco";"2013";"Setembro";"5"
"África";"Angola";"Pernambuco";"2013";"Outubro";"0"
"África";"Angola";"Pernambuco";"2013";"Novembro";"1"
"África";"Angola";"Pernambuco";"2013";"Dezembro";"8"
"África";"Angola";"Rio de Janeiro";"2013";"Janeiro";"997"
"África";"Angola";"Rio de Janeiro";"2013";"Fevereiro";"924"
"África";"Angola";"Rio de Janeiro";"2013";"Março";"868"
"África";"Angola";"Rio de Janeiro";"2013";"Abril";"891"
"África";"Angola";"Rio de Janeiro";"2013";"Maio";"995"
"África";"Angola";"Rio de Janeiro";"2013";"Junho";"678"
"África";"Angola";"Rio de Janeiro";"2013";"Julho";"1.374"
"África";"Angola";"Rio de Janeiro";"2013";"Agosto";"1.207"
"África";"Angola";"Rio de Janeiro";"2013";"Setembro";"883"
"África";"Angola";"Rio de Janeiro";"2013";"Outubro";"1.199"
"África";"Angola";"Rio de Janeiro";"2013";"Novembro";"1.212"
"África";"Angola";"Rio de Janeiro";"2013";"Dezembro";"1.011"
"África";"Angola";"Rio Grande do Norte";"2013";"Janeiro";"0"
"África";"Angola";"Rio Grande do Norte";"2013";"Fevereiro";"0"
"África";"Angola";"Rio Grande do Norte";"2013";"Março";"0"
"África";"Angola";"Rio Grande do Norte";"2013";"Abril";"0"
"África";"Angola";"Rio Grande do Norte";"2013";"Maio";"0"
"África";"Angola";"Rio Grande do Norte";"2013";"Junho";"0"
"África";"Angola";"Rio Grande do Norte";"2013";"Julho";"0"
"África";"Angola";"Rio Grande do Norte";"2013";"Agosto";"0"
"África";"Angola";"Rio Grande do Norte";"2013";"Setembro";"0"
"África";"Angola";"Rio Grande do Norte";"2013";"Outubro";"0"
"África";"Angola";"Rio Grande do Norte";"2013";"Novembro";"1"
"África";"Angola";"Rio Grande do Norte";"2013";"Dezembro";"0"
"África";"Angola";"Rio Grande do Sul";"2013";"Janeiro";"1"
"África";"Angola";"Rio Grande do Sul";"2013";"Fevereiro";"1"
"África";"Angola";"Rio Grande do Sul";"2013";"Março";"3"
"África";"Angola";"Rio Grande do Sul";"2013";"Abril";"5"
"África";"Angola";"Rio Grande do Sul";"2013";"Maio";"3"
"África";"Angola";"Rio Grande do Sul";"2013";"Junho";"1"
"África";"Angola";"Rio Grande do Sul";"2013";"Julho";"8"
"África";"Angola";"Rio Grande do Sul";"2013";"Agosto";"12"
"África";"Angola";"Rio Grande do Sul";"2013";"Setembro";"1"
"África";"Angola";"Rio Grande do Sul";"2013";"Outubro";"0"
"África";"Angola";"Rio Grande do Sul";"2013";"Novembro";"8"
"África";"Angola";"Rio Grande do Sul";"2013";"Dezembro";"5"
"África";"Angola";"Santa Catarina";"2013";"Janeiro";"1"
"África";"Angola";"Santa Catarina";"2013";"Fevereiro";"0"
"África";"Angola";"Santa Catarina";"2013";"Março";"1"
"África";"Angola";"Santa Catarina";"2013";"Abril";"0"
"África";"Angola";"Santa Catarina";"2013";"Maio";"0"
"África";"Angola";"Santa Catarina";"2013";"Junho";"1"
"África";"Angola";"Santa Catarina";"2013";"Julho";"0"
"África";"Angola";"Santa Catarina";"2013";"Agosto";"0"
"África";"Angola";"Santa Catarina";"2013";"Setembro";"0"
"África";"Angola";"Santa Catarina";"2013";"Outubro";"0"
"África";"Angola";"Santa Catarina";"2013";"Novembro";"0"
"África";"Angola";"Santa Catarina";"2013";"Dezembro";"0"
"África";"Angola";"São Paulo";"2013";"Janeiro";"2.112"
"África";"Angola";"São Paulo";"2013";"Fevereiro";"1.647"
"África";"Angola";"São Paulo";"2013";"Março";"1.777"
"África";"Angola";"São Paulo";"2013";"Abril";"1.793"
"África";"Angola";"São Paulo";"2013";"Maio";"1.807"
"África";"Angola";"São Paulo";"2013";"Junho";"1.753"
"África";"Angola";"São Paulo";"2013";"Julho";"3.003"
"África";"Angola";"São Paulo";"2013";"Agosto";"2.364"
"África";"Angola";"São Paulo";"2013";"Setembro";"1.718"
"África";"Angola";"São Paulo";"2013";"Outubro";"2.601"
"África";"Angola";"São Paulo";"2013";"Novembro";"2.865"
"África";"Angola";"São Paulo";"2013";"Dezembro";"2.120"
"África";"Angola";"Outras Unidades da Federação";"2013";"Janeiro";"0"
"África";"Angola";"Outras Unidades da Federação";"2013";"Fevereiro";"0"
"África";"Angola";"Outras Unidades da Federação";"2013";"Março";"0"
"África";"Angola";"Outras Unidades da Federação";"2013";"Abril";"0"
"África";"Angola";"Outras Unidades da Federação";"2013";"Maio";"0"
"África";"Angola";"Outras Unidades da Federação";"2013";"Junho";"0"
"África";"Angola";"Outras Unidades da Federação";"2013";"Julho";"0"
"África";"Angola";"Outras Unidades da Federação";"2013";"Agosto";"0"
"África";"Angola";"Outras Unidades da Federação";"2013";"Setembro";"0"
"África";"Angola";"Outras Unidades da Federação";"2013";"Outubro";"0"
"África";"Angola";"Outras Unidades da Federação";"2013";"Novembro";"0"
"África";"Angola";"Outras Unidades da Federação";"2013";"Dezembro";"0"
"África";"Cabo Verde";"Amazonas";"2013";"Janeiro";"0"
"África";"Cabo Verde";"Amazonas";"2013";"Fevereiro";"0"
"África";"Cabo Verde";"Amazonas";"2013";"Março";"0"
"África";"Cabo Verde";"Amazonas";"2013";"Abril";"0"
"África";"Cabo Verde";"Amazonas";"2013";"Maio";"0"
"África";"Cabo Verde";"Amazonas";"2013";"Junho";"0"
"África";"Cabo Verde";"Amazonas";"2013";"Julho";"1"
"África";"Cabo Verde";"Amazonas";"2013";"Agosto";"0"
"África";"Cabo Verde";"Amazonas";"2013";"Setembro";"1"
"África";"Cabo Verde";"Amazonas";"2013";"Outubro";"0"
"África";"Cabo Verde";"Amazonas";"2013";"Novembro";"0"
"África";"Cabo Verde";"Amazonas";"2013";"Dezembro";"0"
"África";"Cabo Verde";"Bahia";"2013";"Janeiro";"0"
"África";"Cabo Verde";"Bahia";"2013";"Fevereiro";"0"
"África";"Cabo Verde";"Bahia";"2013";"Março";"1"
"África";"Cabo Verde";"Bahia";"2013";"Abril";"1"
"África";"Cabo Verde";"Bahia";"2013";"Maio";"1"
"África";"Cabo Verde";"Bahia";"2013";"Junho";"0"
"África";"Cabo Verde";"Bahia";"2013";"Julho";"0"
"África";"Cabo Verde";"Bahia";"2013";"Agosto";"8"
"África";"Cabo Verde";"Bahia";"2013";"Setembro";"0"
"África";"Cabo Verde";"Bahia";"2013";"Outubro";"4"
"África";"Cabo Verde";"Bahia";"2013";"Novembro";"9"
"África";"Cabo Verde";"Bahia";"2013";"Dezembro";"4"
"África";"Cabo Verde";"Ceará";"2013";"Janeiro";"109"
"África";"Cabo Verde";"Ceará";"2013";"Fevereiro";"170"
"África";"Cabo Verde";"Ceará";"2013";"Março";"158"
"África";"Cabo Verde";"Ceará";"2013";"Abril";"126"
"África";"Cabo Verde";"Ceará";"2013";"Maio";"181"
"África";"Cabo Verde";"Ceará";"2013";"Junho";"89"
"África";"Cabo Verde";"Ceará";"2013";"Julho";"519"
"África";"Cabo Verde";"Ceará";"2013";"Agosto";"489"
"África";"Cabo Verde";"Ceará";"2013";"Setembro";"135"
"África";"Cabo Verde";"Ceará";"2013";"Outubro";"182"
"África";"Cabo Verde";"Ceará";"2013";"Novembro";"226"
"África";"Cabo Verde";"Ceará";"2013";"Dezembro";"135"
"África";"Cabo Verde";"Distrito Federal";"2013";"Janeiro";"1"
"África";"Cabo Verde";"Distrito Federal";"2013";"Fevereiro";"0"
"África";"Cabo Verde";"Distrito Federal";"2013";"Março";"9"
"África";"Cabo Verde";"Distrito Federal";"2013";"Abril";"0"
"África";"Cabo Verde";"Distrito Federal";"2013";"Maio";"4"
"África";"Cabo Verde";"Distrito Federal";"2013";"Junho";"0"
"África";"Cabo Verde";"Distrito Federal";"2013";"Julho";"0"
"África";"Cabo Verde";"Distrito Federal";"2013";"Agosto";"1"
"África";"Cabo Verde";"Distrito Federal";"2013";"Setembro";"3"
"África";"Cabo Verde";"Distrito Federal";"2013";"Outubro";"0"
"África";"Cabo Verde";"Distrito Federal";"2013";"Novembro";"6"
"África";"Cabo Verde";"Distrito Federal";"2013";"Dezembro";"4"
"África";"Cabo Verde";"Mato Grosso do Sul";"2013";"Janeiro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2013";"Fevereiro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2013";"Março";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2013";"Abril";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2013";"Maio";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2013";"Junho";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2013";"Julho";"1"
"África";"Cabo Verde";"Mato Grosso do Sul";"2013";"Agosto";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2013";"Setembro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2013";"Outubro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2013";"Novembro";"1"
"África";"Cabo Verde";"Mato Grosso do Sul";"2013";"Dezembro";"0"
"África";"Cabo Verde";"Minas Gerais";"2013";"Janeiro";"0"
"África";"Cabo Verde";"Minas Gerais";"2013";"Fevereiro";"0"
"África";"Cabo Verde";"Minas Gerais";"2013";"Março";"0"
"África";"Cabo Verde";"Minas Gerais";"2013";"Abril";"1"
"África";"Cabo Verde";"Minas Gerais";"2013";"Maio";"0"
"África";"Cabo Verde";"Minas Gerais";"2013";"Junho";"6"
"África";"Cabo Verde";"Minas Gerais";"2013";"Julho";"0"
"África";"Cabo Verde";"Minas Gerais";"2013";"Agosto";"0"
"África";"Cabo Verde";"Minas Gerais";"2013";"Setembro";"4"
"África";"Cabo Verde";"Minas Gerais";"2013";"Outubro";"6"
"África";"Cabo Verde";"Minas Gerais";"2013";"Novembro";"0"
