"Continente";"País de Residência Permanente";"Unidade da Federação";"Ano";"Mês";"Chegadas"
"África";"África do Sul";"Rio Grande do Norte";"2008";"Dezembro";"2"
"África";"África do Sul";"Rio Grande do Sul";"2008";"Janeiro";"12"
"África";"África do Sul";"Rio Grande do Sul";"2008";"Fevereiro";"25"
"África";"África do Sul";"Rio Grande do Sul";"2008";"Março";"22"
"África";"África do Sul";"Rio Grande do Sul";"2008";"Abril";"0"
"África";"África do Sul";"Rio Grande do Sul";"2008";"Maio";"6"
"África";"África do Sul";"Rio Grande do Sul";"2008";"Junho";"0"
"África";"África do Sul";"Rio Grande do Sul";"2008";"Julho";"6"
"África";"África do Sul";"Rio Grande do Sul";"2008";"Agosto";"2"
"África";"África do Sul";"Rio Grande do Sul";"2008";"Setembro";"3"
"África";"África do Sul";"Rio Grande do Sul";"2008";"Outubro";"3"
"África";"África do Sul";"Rio Grande do Sul";"2008";"Novembro";"5"
"África";"África do Sul";"Rio Grande do Sul";"2008";"Dezembro";"5"
"África";"África do Sul";"Santa Catarina";"2008";"Janeiro";"4"
"África";"África do Sul";"Santa Catarina";"2008";"Fevereiro";"3"
"África";"África do Sul";"Santa Catarina";"2008";"Março";"0"
"África";"África do Sul";"Santa Catarina";"2008";"Abril";"1"
"África";"África do Sul";"Santa Catarina";"2008";"Maio";"0"
"África";"África do Sul";"Santa Catarina";"2008";"Junho";"0"
"África";"África do Sul";"Santa Catarina";"2008";"Julho";"1"
"África";"África do Sul";"Santa Catarina";"2008";"Agosto";"0"
"África";"África do Sul";"Santa Catarina";"2008";"Setembro";"0"
"África";"África do Sul";"Santa Catarina";"2008";"Outubro";"0"
"África";"África do Sul";"Santa Catarina";"2008";"Novembro";"0"
"África";"África do Sul";"Santa Catarina";"2008";"Dezembro";"6"
"África";"África do Sul";"São Paulo";"2008";"Janeiro";"2.552"
"África";"África do Sul";"São Paulo";"2008";"Fevereiro";"1.675"
"África";"África do Sul";"São Paulo";"2008";"Março";"2.518"
"África";"África do Sul";"São Paulo";"2008";"Abril";"1.920"
"África";"África do Sul";"São Paulo";"2008";"Maio";"1.670"
"África";"África do Sul";"São Paulo";"2008";"Junho";"1.949"
"África";"África do Sul";"São Paulo";"2008";"Julho";"2.330"
"África";"África do Sul";"São Paulo";"2008";"Agosto";"2.095"
"África";"África do Sul";"São Paulo";"2008";"Setembro";"1.901"
"África";"África do Sul";"São Paulo";"2008";"Outubro";"2.479"
"África";"África do Sul";"São Paulo";"2008";"Novembro";"1.884"
"África";"África do Sul";"São Paulo";"2008";"Dezembro";"2.569"
"África";"África do Sul";"Outras Unidades da Federação";"2008";"Janeiro";"21"
"África";"África do Sul";"Outras Unidades da Federação";"2008";"Fevereiro";"6"
"África";"África do Sul";"Outras Unidades da Federação";"2008";"Março";"22"
"África";"África do Sul";"Outras Unidades da Federação";"2008";"Abril";"12"
"África";"África do Sul";"Outras Unidades da Federação";"2008";"Maio";"7"
"África";"África do Sul";"Outras Unidades da Federação";"2008";"Junho";"3"
"África";"África do Sul";"Outras Unidades da Federação";"2008";"Julho";"9"
"África";"África do Sul";"Outras Unidades da Federação";"2008";"Agosto";"9"
"África";"África do Sul";"Outras Unidades da Federação";"2008";"Setembro";"7"
"África";"África do Sul";"Outras Unidades da Federação";"2008";"Outubro";"1"
"África";"África do Sul";"Outras Unidades da Federação";"2008";"Novembro";"16"
"África";"África do Sul";"Outras Unidades da Federação";"2008";"Dezembro";"10"
"África";"Angola";"Amazonas";"2008";"Janeiro";"0"
"África";"Angola";"Amazonas";"2008";"Fevereiro";"0"
"África";"Angola";"Amazonas";"2008";"Março";"0"
"África";"Angola";"Amazonas";"2008";"Abril";"0"
"África";"Angola";"Amazonas";"2008";"Maio";"0"
"África";"Angola";"Amazonas";"2008";"Junho";"0"
"África";"Angola";"Amazonas";"2008";"Julho";"0"
"África";"Angola";"Amazonas";"2008";"Agosto";"0"
"África";"Angola";"Amazonas";"2008";"Setembro";"0"
"África";"Angola";"Amazonas";"2008";"Outubro";"2"
"África";"Angola";"Amazonas";"2008";"Novembro";"0"
"África";"Angola";"Amazonas";"2008";"Dezembro";"0"
"África";"Angola";"Bahia";"2008";"Janeiro";"10"
"África";"Angola";"Bahia";"2008";"Fevereiro";"10"
"África";"Angola";"Bahia";"2008";"Março";"4"
"África";"Angola";"Bahia";"2008";"Abril";"4"
"África";"Angola";"Bahia";"2008";"Maio";"15"
"África";"Angola";"Bahia";"2008";"Junho";"8"
"África";"Angola";"Bahia";"2008";"Julho";"14"
"África";"Angola";"Bahia";"2008";"Agosto";"4"
"África";"Angola";"Bahia";"2008";"Setembro";"3"
"África";"Angola";"Bahia";"2008";"Outubro";"10"
"África";"Angola";"Bahia";"2008";"Novembro";"6"
"África";"Angola";"Bahia";"2008";"Dezembro";"15"
"África";"Angola";"Ceará";"2008";"Janeiro";"23"
"África";"Angola";"Ceará";"2008";"Fevereiro";"7"
"África";"Angola";"Ceará";"2008";"Março";"5"
"África";"Angola";"Ceará";"2008";"Abril";"4"
"África";"Angola";"Ceará";"2008";"Maio";"14"
"África";"Angola";"Ceará";"2008";"Junho";"11"
"África";"Angola";"Ceará";"2008";"Julho";"5"
"África";"Angola";"Ceará";"2008";"Agosto";"6"
"África";"Angola";"Ceará";"2008";"Setembro";"5"
"África";"Angola";"Ceará";"2008";"Outubro";"6"
"África";"Angola";"Ceará";"2008";"Novembro";"2"
"África";"Angola";"Ceará";"2008";"Dezembro";"13"
"África";"Angola";"Distrito Federal";"2008";"Janeiro";"2"
"África";"Angola";"Distrito Federal";"2008";"Fevereiro";"1"
"África";"Angola";"Distrito Federal";"2008";"Março";"1"
"África";"Angola";"Distrito Federal";"2008";"Abril";"1"
"África";"Angola";"Distrito Federal";"2008";"Maio";"1"
"África";"Angola";"Distrito Federal";"2008";"Junho";"1"
"África";"Angola";"Distrito Federal";"2008";"Julho";"1"
"África";"Angola";"Distrito Federal";"2008";"Agosto";"4"
"África";"Angola";"Distrito Federal";"2008";"Setembro";"1"
"África";"Angola";"Distrito Federal";"2008";"Outubro";"3"
"África";"Angola";"Distrito Federal";"2008";"Novembro";"10"
"África";"Angola";"Distrito Federal";"2008";"Dezembro";"3"
"África";"Angola";"Mato Grosso do Sul";"2008";"Janeiro";"0"
"África";"Angola";"Mato Grosso do Sul";"2008";"Fevereiro";"0"
"África";"Angola";"Mato Grosso do Sul";"2008";"Março";"0"
"África";"Angola";"Mato Grosso do Sul";"2008";"Abril";"0"
"África";"Angola";"Mato Grosso do Sul";"2008";"Maio";"0"
"África";"Angola";"Mato Grosso do Sul";"2008";"Junho";"0"
"África";"Angola";"Mato Grosso do Sul";"2008";"Julho";"0"
"África";"Angola";"Mato Grosso do Sul";"2008";"Agosto";"0"
"África";"Angola";"Mato Grosso do Sul";"2008";"Setembro";"0"
"África";"Angola";"Mato Grosso do Sul";"2008";"Outubro";"0"
"África";"Angola";"Mato Grosso do Sul";"2008";"Novembro";"0"
"África";"Angola";"Mato Grosso do Sul";"2008";"Dezembro";"0"
"África";"Angola";"Minas Gerais";"2008";"Janeiro";"0"
"África";"Angola";"Minas Gerais";"2008";"Fevereiro";"0"
"África";"Angola";"Minas Gerais";"2008";"Março";"2"
"África";"Angola";"Minas Gerais";"2008";"Abril";"0"
"África";"Angola";"Minas Gerais";"2008";"Maio";"6"
"África";"Angola";"Minas Gerais";"2008";"Junho";"0"
"África";"Angola";"Minas Gerais";"2008";"Julho";"0"
"África";"Angola";"Minas Gerais";"2008";"Agosto";"0"
"África";"Angola";"Minas Gerais";"2008";"Setembro";"3"
"África";"Angola";"Minas Gerais";"2008";"Outubro";"1"
"África";"Angola";"Minas Gerais";"2008";"Novembro";"5"
"África";"Angola";"Minas Gerais";"2008";"Dezembro";"2"
"África";"Angola";"Pará";"2008";"Janeiro";"2"
"África";"Angola";"Pará";"2008";"Fevereiro";"2"
"África";"Angola";"Pará";"2008";"Março";"0"
"África";"Angola";"Pará";"2008";"Abril";"0"
"África";"Angola";"Pará";"2008";"Maio";"5"
"África";"Angola";"Pará";"2008";"Junho";"0"
"África";"Angola";"Pará";"2008";"Julho";"0"
"África";"Angola";"Pará";"2008";"Agosto";"0"
"África";"Angola";"Pará";"2008";"Setembro";"0"
"África";"Angola";"Pará";"2008";"Outubro";"3"
"África";"Angola";"Pará";"2008";"Novembro";"0"
"África";"Angola";"Pará";"2008";"Dezembro";"0"
"África";"Angola";"Paraná";"2008";"Janeiro";"13"
"África";"Angola";"Paraná";"2008";"Fevereiro";"11"
"África";"Angola";"Paraná";"2008";"Março";"3"
"África";"Angola";"Paraná";"2008";"Abril";"1"
"África";"Angola";"Paraná";"2008";"Maio";"1"
"África";"Angola";"Paraná";"2008";"Junho";"2"
"África";"Angola";"Paraná";"2008";"Julho";"50"
"África";"Angola";"Paraná";"2008";"Agosto";"6"
"África";"Angola";"Paraná";"2008";"Setembro";"0"
"África";"Angola";"Paraná";"2008";"Outubro";"4"
"África";"Angola";"Paraná";"2008";"Novembro";"1"
"África";"Angola";"Paraná";"2008";"Dezembro";"5"
"África";"Angola";"Pernambuco";"2008";"Janeiro";"1"
"África";"Angola";"Pernambuco";"2008";"Fevereiro";"7"
"África";"Angola";"Pernambuco";"2008";"Março";"7"
"África";"Angola";"Pernambuco";"2008";"Abril";"3"
"África";"Angola";"Pernambuco";"2008";"Maio";"12"
"África";"Angola";"Pernambuco";"2008";"Junho";"18"
"África";"Angola";"Pernambuco";"2008";"Julho";"3"
"África";"Angola";"Pernambuco";"2008";"Agosto";"4"
"África";"Angola";"Pernambuco";"2008";"Setembro";"3"
"África";"Angola";"Pernambuco";"2008";"Outubro";"1"
"África";"Angola";"Pernambuco";"2008";"Novembro";"3"
"África";"Angola";"Pernambuco";"2008";"Dezembro";"15"
"África";"Angola";"Rio de Janeiro";"2008";"Janeiro";"2.245"
"África";"Angola";"Rio de Janeiro";"2008";"Fevereiro";"1.411"
"África";"Angola";"Rio de Janeiro";"2008";"Março";"1.569"
"África";"Angola";"Rio de Janeiro";"2008";"Abril";"1.254"
"África";"Angola";"Rio de Janeiro";"2008";"Maio";"1.312"
"África";"Angola";"Rio de Janeiro";"2008";"Junho";"926"
"África";"Angola";"Rio de Janeiro";"2008";"Julho";"1.668"
"África";"Angola";"Rio de Janeiro";"2008";"Agosto";"1.662"
"África";"Angola";"Rio de Janeiro";"2008";"Setembro";"1.321"
"África";"Angola";"Rio de Janeiro";"2008";"Outubro";"1.781"
"África";"Angola";"Rio de Janeiro";"2008";"Novembro";"1.373"
"África";"Angola";"Rio de Janeiro";"2008";"Dezembro";"1.435"
"África";"Angola";"Rio Grande do Norte";"2008";"Janeiro";"0"
"África";"Angola";"Rio Grande do Norte";"2008";"Fevereiro";"0"
"África";"Angola";"Rio Grande do Norte";"2008";"Março";"0"
"África";"Angola";"Rio Grande do Norte";"2008";"Abril";"0"
"África";"Angola";"Rio Grande do Norte";"2008";"Maio";"0"
"África";"Angola";"Rio Grande do Norte";"2008";"Junho";"0"
"África";"Angola";"Rio Grande do Norte";"2008";"Julho";"4"
"África";"Angola";"Rio Grande do Norte";"2008";"Agosto";"3"
"África";"Angola";"Rio Grande do Norte";"2008";"Setembro";"3"
"África";"Angola";"Rio Grande do Norte";"2008";"Outubro";"0"
"África";"Angola";"Rio Grande do Norte";"2008";"Novembro";"0"
"África";"Angola";"Rio Grande do Norte";"2008";"Dezembro";"0"
"África";"Angola";"Rio Grande do Sul";"2008";"Janeiro";"9"
"África";"Angola";"Rio Grande do Sul";"2008";"Fevereiro";"2"
"África";"Angola";"Rio Grande do Sul";"2008";"Março";"0"
"África";"Angola";"Rio Grande do Sul";"2008";"Abril";"0"
"África";"Angola";"Rio Grande do Sul";"2008";"Maio";"6"
"África";"Angola";"Rio Grande do Sul";"2008";"Junho";"1"
"África";"Angola";"Rio Grande do Sul";"2008";"Julho";"0"
"África";"Angola";"Rio Grande do Sul";"2008";"Agosto";"2"
"África";"Angola";"Rio Grande do Sul";"2008";"Setembro";"3"
"África";"Angola";"Rio Grande do Sul";"2008";"Outubro";"0"
"África";"Angola";"Rio Grande do Sul";"2008";"Novembro";"1"
"África";"Angola";"Rio Grande do Sul";"2008";"Dezembro";"2"
"África";"Angola";"Santa Catarina";"2008";"Janeiro";"2"
"África";"Angola";"Santa Catarina";"2008";"Fevereiro";"0"
"África";"Angola";"Santa Catarina";"2008";"Março";"0"
"África";"Angola";"Santa Catarina";"2008";"Abril";"2"
"África";"Angola";"Santa Catarina";"2008";"Maio";"0"
"África";"Angola";"Santa Catarina";"2008";"Junho";"2"
"África";"Angola";"Santa Catarina";"2008";"Julho";"0"
"África";"Angola";"Santa Catarina";"2008";"Agosto";"0"
"África";"Angola";"Santa Catarina";"2008";"Setembro";"0"
"África";"Angola";"Santa Catarina";"2008";"Outubro";"0"
"África";"Angola";"Santa Catarina";"2008";"Novembro";"0"
"África";"Angola";"Santa Catarina";"2008";"Dezembro";"0"
"África";"Angola";"São Paulo";"2008";"Janeiro";"635"
"África";"Angola";"São Paulo";"2008";"Fevereiro";"572"
"África";"Angola";"São Paulo";"2008";"Março";"644"
"África";"Angola";"São Paulo";"2008";"Abril";"598"
"África";"Angola";"São Paulo";"2008";"Maio";"714"
"África";"Angola";"São Paulo";"2008";"Junho";"548"
"África";"Angola";"São Paulo";"2008";"Julho";"744"
"África";"Angola";"São Paulo";"2008";"Agosto";"508"
"África";"Angola";"São Paulo";"2008";"Setembro";"590"
"África";"Angola";"São Paulo";"2008";"Outubro";"351"
"África";"Angola";"São Paulo";"2008";"Novembro";"532"
"África";"Angola";"São Paulo";"2008";"Dezembro";"378"
"África";"Angola";"Outras Unidades da Federação";"2008";"Janeiro";"12"
"África";"Angola";"Outras Unidades da Federação";"2008";"Fevereiro";"1"
"África";"Angola";"Outras Unidades da Federação";"2008";"Março";"5"
"África";"Angola";"Outras Unidades da Federação";"2008";"Abril";"2"
"África";"Angola";"Outras Unidades da Federação";"2008";"Maio";"1"
"África";"Angola";"Outras Unidades da Federação";"2008";"Junho";"0"
"África";"Angola";"Outras Unidades da Federação";"2008";"Julho";"4"
"África";"Angola";"Outras Unidades da Federação";"2008";"Agosto";"6"
"África";"Angola";"Outras Unidades da Federação";"2008";"Setembro";"1"
"África";"Angola";"Outras Unidades da Federação";"2008";"Outubro";"2"
"África";"Angola";"Outras Unidades da Federação";"2008";"Novembro";"15"
"África";"Angola";"Outras Unidades da Federação";"2008";"Dezembro";"5"
"África";"Cabo Verde";"Amazonas";"2008";"Janeiro";"0"
"África";"Cabo Verde";"Amazonas";"2008";"Fevereiro";"0"
"África";"Cabo Verde";"Amazonas";"2008";"Março";"0"
"África";"Cabo Verde";"Amazonas";"2008";"Abril";"0"
"África";"Cabo Verde";"Amazonas";"2008";"Maio";"0"
"África";"Cabo Verde";"Amazonas";"2008";"Junho";"1"
"África";"Cabo Verde";"Amazonas";"2008";"Julho";"0"
"África";"Cabo Verde";"Amazonas";"2008";"Agosto";"0"
"África";"Cabo Verde";"Amazonas";"2008";"Setembro";"0"
"África";"Cabo Verde";"Amazonas";"2008";"Outubro";"0"
"África";"Cabo Verde";"Amazonas";"2008";"Novembro";"0"
"África";"Cabo Verde";"Amazonas";"2008";"Dezembro";"0"
"África";"Cabo Verde";"Bahia";"2008";"Janeiro";"1"
"África";"Cabo Verde";"Bahia";"2008";"Fevereiro";"0"
"África";"Cabo Verde";"Bahia";"2008";"Março";"0"
"África";"Cabo Verde";"Bahia";"2008";"Abril";"1"
"África";"Cabo Verde";"Bahia";"2008";"Maio";"1"
"África";"Cabo Verde";"Bahia";"2008";"Junho";"0"
"África";"Cabo Verde";"Bahia";"2008";"Julho";"4"
"África";"Cabo Verde";"Bahia";"2008";"Agosto";"4"
"África";"Cabo Verde";"Bahia";"2008";"Setembro";"0"
"África";"Cabo Verde";"Bahia";"2008";"Outubro";"1"
"África";"Cabo Verde";"Bahia";"2008";"Novembro";"3"
"África";"Cabo Verde";"Bahia";"2008";"Dezembro";"1"
"África";"Cabo Verde";"Ceará";"2008";"Janeiro";"166"
"África";"Cabo Verde";"Ceará";"2008";"Fevereiro";"167"
"África";"Cabo Verde";"Ceará";"2008";"Março";"455"
"África";"Cabo Verde";"Ceará";"2008";"Abril";"150"
"África";"Cabo Verde";"Ceará";"2008";"Maio";"284"
"África";"Cabo Verde";"Ceará";"2008";"Junho";"298"
"África";"Cabo Verde";"Ceará";"2008";"Julho";"613"
"África";"Cabo Verde";"Ceará";"2008";"Agosto";"465"
"África";"Cabo Verde";"Ceará";"2008";"Setembro";"275"
"África";"Cabo Verde";"Ceará";"2008";"Outubro";"173"
"África";"Cabo Verde";"Ceará";"2008";"Novembro";"525"
"África";"Cabo Verde";"Ceará";"2008";"Dezembro";"320"
"África";"Cabo Verde";"Distrito Federal";"2008";"Janeiro";"3"
"África";"Cabo Verde";"Distrito Federal";"2008";"Fevereiro";"1"
"África";"Cabo Verde";"Distrito Federal";"2008";"Março";"1"
"África";"Cabo Verde";"Distrito Federal";"2008";"Abril";"1"
"África";"Cabo Verde";"Distrito Federal";"2008";"Maio";"2"
"África";"Cabo Verde";"Distrito Federal";"2008";"Junho";"0"
"África";"Cabo Verde";"Distrito Federal";"2008";"Julho";"1"
"África";"Cabo Verde";"Distrito Federal";"2008";"Agosto";"2"
"África";"Cabo Verde";"Distrito Federal";"2008";"Setembro";"1"
"África";"Cabo Verde";"Distrito Federal";"2008";"Outubro";"2"
"África";"Cabo Verde";"Distrito Federal";"2008";"Novembro";"6"
"África";"Cabo Verde";"Distrito Federal";"2008";"Dezembro";"1"
"África";"Cabo Verde";"Mato Grosso do Sul";"2008";"Janeiro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2008";"Fevereiro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2008";"Março";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2008";"Abril";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2008";"Maio";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2008";"Junho";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2008";"Julho";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2008";"Agosto";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2008";"Setembro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2008";"Outubro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2008";"Novembro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2008";"Dezembro";"0"
"África";"Cabo Verde";"Minas Gerais";"2008";"Janeiro";"0"
"África";"Cabo Verde";"Minas Gerais";"2008";"Fevereiro";"0"
"África";"Cabo Verde";"Minas Gerais";"2008";"Março";"1"
"África";"Cabo Verde";"Minas Gerais";"2008";"Abril";"0"
"África";"Cabo Verde";"Minas Gerais";"2008";"Maio";"0"
"África";"Cabo Verde";"Minas Gerais";"2008";"Junho";"0"
"África";"Cabo Verde";"Minas Gerais";"2008";"Julho";"0"
"África";"Cabo Verde";"Minas Gerais";"2008";"Agosto";"0"
"África";"Cabo Verde";"Minas Gerais";"2008";"Setembro";"1"
"África";"Cabo Verde";"Minas Gerais";"2008";"Outubro";"2"
"África";"Cabo Verde";"Minas Gerais";"2008";"Novembro";"0"
