"Continente";"País de Residência Permanente";"Unidade da Federação";"Ano";"Mês";"Chegadas"
"África";"África do Sul";"Pará";"2017";"Novembro";"2"
"África";"África do Sul";"Pará";"2017";"Dezembro";"0"
"África";"África do Sul";"Paraná";"2017";"Janeiro";"122"
"África";"África do Sul";"Paraná";"2017";"Fevereiro";"82"
"África";"África do Sul";"Paraná";"2017";"Março";"51"
"África";"África do Sul";"Paraná";"2017";"Abril";"54"
"África";"África do Sul";"Paraná";"2017";"Maio";"34"
"África";"África do Sul";"Paraná";"2017";"Junho";"30"
"África";"África do Sul";"Paraná";"2017";"Julho";"56"
"África";"África do Sul";"Paraná";"2017";"Agosto";"43"
"África";"África do Sul";"Paraná";"2017";"Setembro";"42"
"África";"África do Sul";"Paraná";"2017";"Outubro";"48"
"África";"África do Sul";"Paraná";"2017";"Novembro";"49"
"África";"África do Sul";"Paraná";"2017";"Dezembro";"79"
"África";"África do Sul";"Pernambuco";"2017";"Janeiro";"1"
"África";"África do Sul";"Pernambuco";"2017";"Fevereiro";"1"
"África";"África do Sul";"Pernambuco";"2017";"Março";"0"
"África";"África do Sul";"Pernambuco";"2017";"Abril";"3"
"África";"África do Sul";"Pernambuco";"2017";"Maio";"1"
"África";"África do Sul";"Pernambuco";"2017";"Junho";"0"
"África";"África do Sul";"Pernambuco";"2017";"Julho";"1"
"África";"África do Sul";"Pernambuco";"2017";"Agosto";"0"
"África";"África do Sul";"Pernambuco";"2017";"Setembro";"1"
"África";"África do Sul";"Pernambuco";"2017";"Outubro";"0"
"África";"África do Sul";"Pernambuco";"2017";"Novembro";"8"
"África";"África do Sul";"Pernambuco";"2017";"Dezembro";"8"
"África";"África do Sul";"Rio de Janeiro";"2017";"Janeiro";"387"
"África";"África do Sul";"Rio de Janeiro";"2017";"Fevereiro";"290"
"África";"África do Sul";"Rio de Janeiro";"2017";"Março";"245"
"África";"África do Sul";"Rio de Janeiro";"2017";"Abril";"226"
"África";"África do Sul";"Rio de Janeiro";"2017";"Maio";"169"
"África";"África do Sul";"Rio de Janeiro";"2017";"Junho";"136"
"África";"África do Sul";"Rio de Janeiro";"2017";"Julho";"201"
"África";"África do Sul";"Rio de Janeiro";"2017";"Agosto";"186"
"África";"África do Sul";"Rio de Janeiro";"2017";"Setembro";"190"
"África";"África do Sul";"Rio de Janeiro";"2017";"Outubro";"216"
"África";"África do Sul";"Rio de Janeiro";"2017";"Novembro";"243"
"África";"África do Sul";"Rio de Janeiro";"2017";"Dezembro";"301"
"África";"África do Sul";"Rio Grande do Norte";"2017";"Janeiro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2017";"Fevereiro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2017";"Março";"0"
"África";"África do Sul";"Rio Grande do Norte";"2017";"Abril";"0"
"África";"África do Sul";"Rio Grande do Norte";"2017";"Maio";"0"
"África";"África do Sul";"Rio Grande do Norte";"2017";"Junho";"0"
"África";"África do Sul";"Rio Grande do Norte";"2017";"Julho";"0"
"África";"África do Sul";"Rio Grande do Norte";"2017";"Agosto";"0"
"África";"África do Sul";"Rio Grande do Norte";"2017";"Setembro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2017";"Outubro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2017";"Novembro";"3"
"África";"África do Sul";"Rio Grande do Norte";"2017";"Dezembro";"1"
"África";"África do Sul";"Rio Grande do Sul";"2017";"Janeiro";"48"
"África";"África do Sul";"Rio Grande do Sul";"2017";"Fevereiro";"33"
"África";"África do Sul";"Rio Grande do Sul";"2017";"Março";"12"
"África";"África do Sul";"Rio Grande do Sul";"2017";"Abril";"8"
"África";"África do Sul";"Rio Grande do Sul";"2017";"Maio";"3"
"África";"África do Sul";"Rio Grande do Sul";"2017";"Junho";"3"
"África";"África do Sul";"Rio Grande do Sul";"2017";"Julho";"5"
"África";"África do Sul";"Rio Grande do Sul";"2017";"Agosto";"4"
"África";"África do Sul";"Rio Grande do Sul";"2017";"Setembro";"5"
"África";"África do Sul";"Rio Grande do Sul";"2017";"Outubro";"4"
"África";"África do Sul";"Rio Grande do Sul";"2017";"Novembro";"6"
"África";"África do Sul";"Rio Grande do Sul";"2017";"Dezembro";"12"
"África";"África do Sul";"Roraima";"2017";"Janeiro";"9"
"África";"África do Sul";"Roraima";"2017";"Fevereiro";"9"
"África";"África do Sul";"Roraima";"2017";"Março";"9"
"África";"África do Sul";"Roraima";"2017";"Abril";"11"
"África";"África do Sul";"Roraima";"2017";"Maio";"9"
"África";"África do Sul";"Roraima";"2017";"Junho";"9"
"África";"África do Sul";"Roraima";"2017";"Julho";"13"
"África";"África do Sul";"Roraima";"2017";"Agosto";"19"
"África";"África do Sul";"Roraima";"2017";"Setembro";"16"
"África";"África do Sul";"Roraima";"2017";"Outubro";"18"
"África";"África do Sul";"Roraima";"2017";"Novembro";"21"
"África";"África do Sul";"Roraima";"2017";"Dezembro";"21"
"África";"África do Sul";"Santa Catarina";"2017";"Janeiro";"0"
"África";"África do Sul";"Santa Catarina";"2017";"Fevereiro";"0"
"África";"África do Sul";"Santa Catarina";"2017";"Março";"0"
"África";"África do Sul";"Santa Catarina";"2017";"Abril";"0"
"África";"África do Sul";"Santa Catarina";"2017";"Maio";"0"
"África";"África do Sul";"Santa Catarina";"2017";"Junho";"0"
"África";"África do Sul";"Santa Catarina";"2017";"Julho";"0"
"África";"África do Sul";"Santa Catarina";"2017";"Agosto";"0"
"África";"África do Sul";"Santa Catarina";"2017";"Setembro";"0"
"África";"África do Sul";"Santa Catarina";"2017";"Outubro";"0"
"África";"África do Sul";"Santa Catarina";"2017";"Novembro";"1"
"África";"África do Sul";"Santa Catarina";"2017";"Dezembro";"1"
"África";"África do Sul";"São Paulo";"2017";"Janeiro";"1.361"
"África";"África do Sul";"São Paulo";"2017";"Fevereiro";"1.523"
"África";"África do Sul";"São Paulo";"2017";"Março";"1.582"
"África";"África do Sul";"São Paulo";"2017";"Abril";"1.360"
"África";"África do Sul";"São Paulo";"2017";"Maio";"1.262"
"África";"África do Sul";"São Paulo";"2017";"Junho";"1.210"
"África";"África do Sul";"São Paulo";"2017";"Julho";"1.503"
"África";"África do Sul";"São Paulo";"2017";"Agosto";"1.341"
"África";"África do Sul";"São Paulo";"2017";"Setembro";"1.310"
"África";"África do Sul";"São Paulo";"2017";"Outubro";"1.367"
"África";"África do Sul";"São Paulo";"2017";"Novembro";"1.415"
"África";"África do Sul";"São Paulo";"2017";"Dezembro";"1.554"
"África";"África do Sul";"Outras Unidades da Federação";"2017";"Janeiro";"8"
"África";"África do Sul";"Outras Unidades da Federação";"2017";"Fevereiro";"4"
"África";"África do Sul";"Outras Unidades da Federação";"2017";"Março";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2017";"Abril";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2017";"Maio";"1"
"África";"África do Sul";"Outras Unidades da Federação";"2017";"Junho";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2017";"Julho";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2017";"Agosto";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2017";"Setembro";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2017";"Outubro";"3"
"África";"África do Sul";"Outras Unidades da Federação";"2017";"Novembro";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2017";"Dezembro";"0"
"África";"Angola";"Acre";"2017";"Janeiro";"0"
"África";"Angola";"Acre";"2017";"Fevereiro";"0"
"África";"Angola";"Acre";"2017";"Março";"0"
"África";"Angola";"Acre";"2017";"Abril";"0"
"África";"Angola";"Acre";"2017";"Maio";"0"
"África";"Angola";"Acre";"2017";"Junho";"0"
"África";"Angola";"Acre";"2017";"Julho";"0"
"África";"Angola";"Acre";"2017";"Agosto";"0"
"África";"Angola";"Acre";"2017";"Setembro";"0"
"África";"Angola";"Acre";"2017";"Outubro";"0"
"África";"Angola";"Acre";"2017";"Novembro";"0"
"África";"Angola";"Acre";"2017";"Dezembro";"0"
"África";"Angola";"Amapá";"2017";"Janeiro";"0"
"África";"Angola";"Amapá";"2017";"Fevereiro";"0"
"África";"Angola";"Amapá";"2017";"Março";"0"
"África";"Angola";"Amapá";"2017";"Abril";"0"
"África";"Angola";"Amapá";"2017";"Maio";"0"
"África";"Angola";"Amapá";"2017";"Junho";"0"
"África";"Angola";"Amapá";"2017";"Julho";"0"
"África";"Angola";"Amapá";"2017";"Agosto";"0"
"África";"Angola";"Amapá";"2017";"Setembro";"0"
"África";"Angola";"Amapá";"2017";"Outubro";"0"
"África";"Angola";"Amapá";"2017";"Novembro";"0"
"África";"Angola";"Amapá";"2017";"Dezembro";"0"
"África";"Angola";"Amazonas";"2017";"Janeiro";"0"
"África";"Angola";"Amazonas";"2017";"Fevereiro";"0"
"África";"Angola";"Amazonas";"2017";"Março";"0"
"África";"Angola";"Amazonas";"2017";"Abril";"0"
"África";"Angola";"Amazonas";"2017";"Maio";"0"
"África";"Angola";"Amazonas";"2017";"Junho";"0"
"África";"Angola";"Amazonas";"2017";"Julho";"0"
"África";"Angola";"Amazonas";"2017";"Agosto";"0"
"África";"Angola";"Amazonas";"2017";"Setembro";"0"
"África";"Angola";"Amazonas";"2017";"Outubro";"0"
"África";"Angola";"Amazonas";"2017";"Novembro";"0"
"África";"Angola";"Amazonas";"2017";"Dezembro";"0"
"África";"Angola";"Bahia";"2017";"Janeiro";"1"
"África";"Angola";"Bahia";"2017";"Fevereiro";"1"
"África";"Angola";"Bahia";"2017";"Março";"1"
"África";"Angola";"Bahia";"2017";"Abril";"0"
"África";"Angola";"Bahia";"2017";"Maio";"0"
"África";"Angola";"Bahia";"2017";"Junho";"0"
"África";"Angola";"Bahia";"2017";"Julho";"0"
"África";"Angola";"Bahia";"2017";"Agosto";"0"
"África";"Angola";"Bahia";"2017";"Setembro";"0"
"África";"Angola";"Bahia";"2017";"Outubro";"1"
"África";"Angola";"Bahia";"2017";"Novembro";"0"
"África";"Angola";"Bahia";"2017";"Dezembro";"0"
"África";"Angola";"Ceará";"2017";"Janeiro";"0"
"África";"Angola";"Ceará";"2017";"Fevereiro";"1"
"África";"Angola";"Ceará";"2017";"Março";"0"
"África";"Angola";"Ceará";"2017";"Abril";"1"
"África";"Angola";"Ceará";"2017";"Maio";"0"
"África";"Angola";"Ceará";"2017";"Junho";"0"
"África";"Angola";"Ceará";"2017";"Julho";"2"
"África";"Angola";"Ceará";"2017";"Agosto";"0"
"África";"Angola";"Ceará";"2017";"Setembro";"0"
"África";"Angola";"Ceará";"2017";"Outubro";"1"
"África";"Angola";"Ceará";"2017";"Novembro";"2"
"África";"Angola";"Ceará";"2017";"Dezembro";"2"
"África";"Angola";"Distrito Federal";"2017";"Janeiro";"0"
"África";"Angola";"Distrito Federal";"2017";"Fevereiro";"2"
"África";"Angola";"Distrito Federal";"2017";"Março";"2"
"África";"Angola";"Distrito Federal";"2017";"Abril";"0"
"África";"Angola";"Distrito Federal";"2017";"Maio";"1"
"África";"Angola";"Distrito Federal";"2017";"Junho";"1"
"África";"Angola";"Distrito Federal";"2017";"Julho";"1"
"África";"Angola";"Distrito Federal";"2017";"Agosto";"0"
"África";"Angola";"Distrito Federal";"2017";"Setembro";"0"
"África";"Angola";"Distrito Federal";"2017";"Outubro";"2"
"África";"Angola";"Distrito Federal";"2017";"Novembro";"0"
"África";"Angola";"Distrito Federal";"2017";"Dezembro";"2"
"África";"Angola";"Mato Grosso do Sul";"2017";"Janeiro";"0"
"África";"Angola";"Mato Grosso do Sul";"2017";"Fevereiro";"0"
"África";"Angola";"Mato Grosso do Sul";"2017";"Março";"0"
"África";"Angola";"Mato Grosso do Sul";"2017";"Abril";"0"
"África";"Angola";"Mato Grosso do Sul";"2017";"Maio";"0"
"África";"Angola";"Mato Grosso do Sul";"2017";"Junho";"0"
"África";"Angola";"Mato Grosso do Sul";"2017";"Julho";"0"
"África";"Angola";"Mato Grosso do Sul";"2017";"Agosto";"0"
"África";"Angola";"Mato Grosso do Sul";"2017";"Setembro";"0"
"África";"Angola";"Mato Grosso do Sul";"2017";"Outubro";"0"
"África";"Angola";"Mato Grosso do Sul";"2017";"Novembro";"0"
"África";"Angola";"Mato Grosso do Sul";"2017";"Dezembro";"0"
"África";"Angola";"Minas Gerais";"2017";"Janeiro";"0"
"África";"Angola";"Minas Gerais";"2017";"Fevereiro";"0"
"África";"Angola";"Minas Gerais";"2017";"Março";"0"
"África";"Angola";"Minas Gerais";"2017";"Abril";"1"
"África";"Angola";"Minas Gerais";"2017";"Maio";"0"
"África";"Angola";"Minas Gerais";"2017";"Junho";"0"
"África";"Angola";"Minas Gerais";"2017";"Julho";"0"
"África";"Angola";"Minas Gerais";"2017";"Agosto";"0"
"África";"Angola";"Minas Gerais";"2017";"Setembro";"0"
"África";"Angola";"Minas Gerais";"2017";"Outubro";"0"
"África";"Angola";"Minas Gerais";"2017";"Novembro";"0"
"África";"Angola";"Minas Gerais";"2017";"Dezembro";"2"
"África";"Angola";"Pará";"2017";"Janeiro";"0"
"África";"Angola";"Pará";"2017";"Fevereiro";"0"
"África";"Angola";"Pará";"2017";"Março";"0"
"África";"Angola";"Pará";"2017";"Abril";"0"
"África";"Angola";"Pará";"2017";"Maio";"0"
"África";"Angola";"Pará";"2017";"Junho";"0"
"África";"Angola";"Pará";"2017";"Julho";"0"
"África";"Angola";"Pará";"2017";"Agosto";"0"
"África";"Angola";"Pará";"2017";"Setembro";"0"
"África";"Angola";"Pará";"2017";"Outubro";"0"
"África";"Angola";"Pará";"2017";"Novembro";"0"
"África";"Angola";"Pará";"2017";"Dezembro";"0"
"África";"Angola";"Paraná";"2017";"Janeiro";"5"
"África";"Angola";"Paraná";"2017";"Fevereiro";"3"
"África";"Angola";"Paraná";"2017";"Março";"2"
"África";"Angola";"Paraná";"2017";"Abril";"0"
"África";"Angola";"Paraná";"2017";"Maio";"0"
"África";"Angola";"Paraná";"2017";"Junho";"0"
"África";"Angola";"Paraná";"2017";"Julho";"2"
"África";"Angola";"Paraná";"2017";"Agosto";"2"
"África";"Angola";"Paraná";"2017";"Setembro";"2"
"África";"Angola";"Paraná";"2017";"Outubro";"2"
"África";"Angola";"Paraná";"2017";"Novembro";"0"
"África";"Angola";"Paraná";"2017";"Dezembro";"3"
"África";"Angola";"Pernambuco";"2017";"Janeiro";"1"
"África";"Angola";"Pernambuco";"2017";"Fevereiro";"0"
"África";"Angola";"Pernambuco";"2017";"Março";"0"
"África";"Angola";"Pernambuco";"2017";"Abril";"0"
"África";"Angola";"Pernambuco";"2017";"Maio";"1"
"África";"Angola";"Pernambuco";"2017";"Junho";"0"
"África";"Angola";"Pernambuco";"2017";"Julho";"1"
"África";"Angola";"Pernambuco";"2017";"Agosto";"1"
"África";"Angola";"Pernambuco";"2017";"Setembro";"1"
"África";"Angola";"Pernambuco";"2017";"Outubro";"0"
"África";"Angola";"Pernambuco";"2017";"Novembro";"1"
"África";"Angola";"Pernambuco";"2017";"Dezembro";"0"
"África";"Angola";"Rio de Janeiro";"2017";"Janeiro";"743"
"África";"Angola";"Rio de Janeiro";"2017";"Fevereiro";"762"
"África";"Angola";"Rio de Janeiro";"2017";"Março";"645"
"África";"Angola";"Rio de Janeiro";"2017";"Abril";"577"
"África";"Angola";"Rio de Janeiro";"2017";"Maio";"446"
"África";"Angola";"Rio de Janeiro";"2017";"Junho";"365"
"África";"Angola";"Rio de Janeiro";"2017";"Julho";"538"
"África";"Angola";"Rio de Janeiro";"2017";"Agosto";"497"
"África";"Angola";"Rio de Janeiro";"2017";"Setembro";"509"
"África";"Angola";"Rio de Janeiro";"2017";"Outubro";"578"
"África";"Angola";"Rio de Janeiro";"2017";"Novembro";"642"
"África";"Angola";"Rio de Janeiro";"2017";"Dezembro";"786"
"África";"Angola";"Rio Grande do Norte";"2017";"Janeiro";"0"
"África";"Angola";"Rio Grande do Norte";"2017";"Fevereiro";"1"
"África";"Angola";"Rio Grande do Norte";"2017";"Março";"1"
"África";"Angola";"Rio Grande do Norte";"2017";"Abril";"0"
"África";"Angola";"Rio Grande do Norte";"2017";"Maio";"0"
"África";"Angola";"Rio Grande do Norte";"2017";"Junho";"0"
"África";"Angola";"Rio Grande do Norte";"2017";"Julho";"0"
"África";"Angola";"Rio Grande do Norte";"2017";"Agosto";"0"
"África";"Angola";"Rio Grande do Norte";"2017";"Setembro";"0"
"África";"Angola";"Rio Grande do Norte";"2017";"Outubro";"0"
"África";"Angola";"Rio Grande do Norte";"2017";"Novembro";"0"
"África";"Angola";"Rio Grande do Norte";"2017";"Dezembro";"1"
"África";"Angola";"Rio Grande do Sul";"2017";"Janeiro";"0"
"África";"Angola";"Rio Grande do Sul";"2017";"Fevereiro";"2"
"África";"Angola";"Rio Grande do Sul";"2017";"Março";"1"
"África";"Angola";"Rio Grande do Sul";"2017";"Abril";"0"
"África";"Angola";"Rio Grande do Sul";"2017";"Maio";"0"
"África";"Angola";"Rio Grande do Sul";"2017";"Junho";"0"
"África";"Angola";"Rio Grande do Sul";"2017";"Julho";"0"
"África";"Angola";"Rio Grande do Sul";"2017";"Agosto";"0"
"África";"Angola";"Rio Grande do Sul";"2017";"Setembro";"0"
"África";"Angola";"Rio Grande do Sul";"2017";"Outubro";"0"
"África";"Angola";"Rio Grande do Sul";"2017";"Novembro";"1"
"África";"Angola";"Rio Grande do Sul";"2017";"Dezembro";"0"
"África";"Angola";"Roraima";"2017";"Janeiro";"0"
"África";"Angola";"Roraima";"2017";"Fevereiro";"0"
"África";"Angola";"Roraima";"2017";"Março";"0"
"África";"Angola";"Roraima";"2017";"Abril";"0"
"África";"Angola";"Roraima";"2017";"Maio";"0"
"África";"Angola";"Roraima";"2017";"Junho";"0"
"África";"Angola";"Roraima";"2017";"Julho";"0"
"África";"Angola";"Roraima";"2017";"Agosto";"0"
"África";"Angola";"Roraima";"2017";"Setembro";"0"
"África";"Angola";"Roraima";"2017";"Outubro";"0"
"África";"Angola";"Roraima";"2017";"Novembro";"0"
"África";"Angola";"Roraima";"2017";"Dezembro";"0"
"África";"Angola";"Santa Catarina";"2017";"Janeiro";"0"
"África";"Angola";"Santa Catarina";"2017";"Fevereiro";"0"
"África";"Angola";"Santa Catarina";"2017";"Março";"0"
"África";"Angola";"Santa Catarina";"2017";"Abril";"0"
"África";"Angola";"Santa Catarina";"2017";"Maio";"0"
"África";"Angola";"Santa Catarina";"2017";"Junho";"0"
"África";"Angola";"Santa Catarina";"2017";"Julho";"0"
"África";"Angola";"Santa Catarina";"2017";"Agosto";"0"
"África";"Angola";"Santa Catarina";"2017";"Setembro";"0"
"África";"Angola";"Santa Catarina";"2017";"Outubro";"0"
"África";"Angola";"Santa Catarina";"2017";"Novembro";"0"
"África";"Angola";"Santa Catarina";"2017";"Dezembro";"0"
"África";"Angola";"São Paulo";"2017";"Janeiro";"1.286"
"África";"Angola";"São Paulo";"2017";"Fevereiro";"1.438"
"África";"Angola";"São Paulo";"2017";"Março";"1.495"
"África";"Angola";"São Paulo";"2017";"Abril";"1.285"
"África";"Angola";"São Paulo";"2017";"Maio";"1.193"
"África";"Angola";"São Paulo";"2017";"Junho";"1.144"
"África";"Angola";"São Paulo";"2017";"Julho";"1.421"
"África";"Angola";"São Paulo";"2017";"Agosto";"1.267"
"África";"Angola";"São Paulo";"2017";"Setembro";"1.238"
"África";"Angola";"São Paulo";"2017";"Outubro";"1.292"
"África";"Angola";"São Paulo";"2017";"Novembro";"1.337"
"África";"Angola";"São Paulo";"2017";"Dezembro";"1.459"
"África";"Angola";"Outras Unidades da Federação";"2017";"Janeiro";"0"
"África";"Angola";"Outras Unidades da Federação";"2017";"Fevereiro";"0"
"África";"Angola";"Outras Unidades da Federação";"2017";"Março";"0"
"África";"Angola";"Outras Unidades da Federação";"2017";"Abril";"0"
"África";"Angola";"Outras Unidades da Federação";"2017";"Maio";"0"
"África";"Angola";"Outras Unidades da Federação";"2017";"Junho";"0"
"África";"Angola";"Outras Unidades da Federação";"2017";"Julho";"0"
"África";"Angola";"Outras Unidades da Federação";"2017";"Agosto";"0"
"África";"Angola";"Outras Unidades da Federação";"2017";"Setembro";"0"
"África";"Angola";"Outras Unidades da Federação";"2017";"Outubro";"0"
"África";"Angola";"Outras Unidades da Federação";"2017";"Novembro";"0"
"África";"Angola";"Outras Unidades da Federação";"2017";"Dezembro";"0"
"África";"Cabo Verde";"Acre";"2017";"Janeiro";"0"
"África";"Cabo Verde";"Acre";"2017";"Fevereiro";"0"
"África";"Cabo Verde";"Acre";"2017";"Março";"0"
"África";"Cabo Verde";"Acre";"2017";"Abril";"0"
"África";"Cabo Verde";"Acre";"2017";"Maio";"0"
"África";"Cabo Verde";"Acre";"2017";"Junho";"0"
"África";"Cabo Verde";"Acre";"2017";"Julho";"0"
"África";"Cabo Verde";"Acre";"2017";"Agosto";"0"
"África";"Cabo Verde";"Acre";"2017";"Setembro";"0"
"África";"Cabo Verde";"Acre";"2017";"Outubro";"0"
"África";"Cabo Verde";"Acre";"2017";"Novembro";"0"
"África";"Cabo Verde";"Acre";"2017";"Dezembro";"0"
