"Continente";"País de Residência Permanente";"Unidade da Federação";"Ano";"Mês";"Chegadas"
"América Central e Caribe";"Outros países";"Paraná";"2011";"Setembro";"40"
"América Central e Caribe";"Outros países";"Paraná";"2011";"Outubro";"55"
"América Central e Caribe";"Outros países";"Paraná";"2011";"Novembro";"42"
"América Central e Caribe";"Outros países";"Paraná";"2011";"Dezembro";"11"
"América Central e Caribe";"Outros países";"Pernambuco";"2011";"Janeiro";"0"
"América Central e Caribe";"Outros países";"Pernambuco";"2011";"Fevereiro";"1"
"América Central e Caribe";"Outros países";"Pernambuco";"2011";"Março";"1"
"América Central e Caribe";"Outros países";"Pernambuco";"2011";"Abril";"0"
"América Central e Caribe";"Outros países";"Pernambuco";"2011";"Maio";"7"
"América Central e Caribe";"Outros países";"Pernambuco";"2011";"Junho";"37"
"América Central e Caribe";"Outros países";"Pernambuco";"2011";"Julho";"4"
"América Central e Caribe";"Outros países";"Pernambuco";"2011";"Agosto";"9"
"América Central e Caribe";"Outros países";"Pernambuco";"2011";"Setembro";"20"
"América Central e Caribe";"Outros países";"Pernambuco";"2011";"Outubro";"4"
"América Central e Caribe";"Outros países";"Pernambuco";"2011";"Novembro";"5"
"América Central e Caribe";"Outros países";"Pernambuco";"2011";"Dezembro";"21"
"América Central e Caribe";"Outros países";"Rio de Janeiro";"2011";"Janeiro";"132"
"América Central e Caribe";"Outros países";"Rio de Janeiro";"2011";"Fevereiro";"209"
"América Central e Caribe";"Outros países";"Rio de Janeiro";"2011";"Março";"241"
"América Central e Caribe";"Outros países";"Rio de Janeiro";"2011";"Abril";"374"
"América Central e Caribe";"Outros países";"Rio de Janeiro";"2011";"Maio";"253"
"América Central e Caribe";"Outros países";"Rio de Janeiro";"2011";"Junho";"245"
"América Central e Caribe";"Outros países";"Rio de Janeiro";"2011";"Julho";"431"
"América Central e Caribe";"Outros países";"Rio de Janeiro";"2011";"Agosto";"272"
"América Central e Caribe";"Outros países";"Rio de Janeiro";"2011";"Setembro";"378"
"América Central e Caribe";"Outros países";"Rio de Janeiro";"2011";"Outubro";"445"
"América Central e Caribe";"Outros países";"Rio de Janeiro";"2011";"Novembro";"378"
"América Central e Caribe";"Outros países";"Rio de Janeiro";"2011";"Dezembro";"248"
"América Central e Caribe";"Outros países";"Rio Grande do Norte";"2011";"Janeiro";"0"
"América Central e Caribe";"Outros países";"Rio Grande do Norte";"2011";"Fevereiro";"0"
"América Central e Caribe";"Outros países";"Rio Grande do Norte";"2011";"Março";"1"
"América Central e Caribe";"Outros países";"Rio Grande do Norte";"2011";"Abril";"0"
"América Central e Caribe";"Outros países";"Rio Grande do Norte";"2011";"Maio";"1"
"América Central e Caribe";"Outros países";"Rio Grande do Norte";"2011";"Junho";"0"
"América Central e Caribe";"Outros países";"Rio Grande do Norte";"2011";"Julho";"0"
"América Central e Caribe";"Outros países";"Rio Grande do Norte";"2011";"Agosto";"0"
"América Central e Caribe";"Outros países";"Rio Grande do Norte";"2011";"Setembro";"0"
"América Central e Caribe";"Outros países";"Rio Grande do Norte";"2011";"Outubro";"1"
"América Central e Caribe";"Outros países";"Rio Grande do Norte";"2011";"Novembro";"0"
"América Central e Caribe";"Outros países";"Rio Grande do Norte";"2011";"Dezembro";"0"
"América Central e Caribe";"Outros países";"Rio Grande do Sul";"2011";"Janeiro";"6"
"América Central e Caribe";"Outros países";"Rio Grande do Sul";"2011";"Fevereiro";"22"
"América Central e Caribe";"Outros países";"Rio Grande do Sul";"2011";"Março";"22"
"América Central e Caribe";"Outros países";"Rio Grande do Sul";"2011";"Abril";"57"
"América Central e Caribe";"Outros países";"Rio Grande do Sul";"2011";"Maio";"34"
"América Central e Caribe";"Outros países";"Rio Grande do Sul";"2011";"Junho";"28"
"América Central e Caribe";"Outros países";"Rio Grande do Sul";"2011";"Julho";"31"
"América Central e Caribe";"Outros países";"Rio Grande do Sul";"2011";"Agosto";"32"
"América Central e Caribe";"Outros países";"Rio Grande do Sul";"2011";"Setembro";"70"
"América Central e Caribe";"Outros países";"Rio Grande do Sul";"2011";"Outubro";"51"
"América Central e Caribe";"Outros países";"Rio Grande do Sul";"2011";"Novembro";"44"
"América Central e Caribe";"Outros países";"Rio Grande do Sul";"2011";"Dezembro";"30"
"América Central e Caribe";"Outros países";"Santa Catarina";"2011";"Janeiro";"16"
"América Central e Caribe";"Outros países";"Santa Catarina";"2011";"Fevereiro";"3"
"América Central e Caribe";"Outros países";"Santa Catarina";"2011";"Março";"3"
"América Central e Caribe";"Outros países";"Santa Catarina";"2011";"Abril";"2"
"América Central e Caribe";"Outros países";"Santa Catarina";"2011";"Maio";"2"
"América Central e Caribe";"Outros países";"Santa Catarina";"2011";"Junho";"0"
"América Central e Caribe";"Outros países";"Santa Catarina";"2011";"Julho";"0"
"América Central e Caribe";"Outros países";"Santa Catarina";"2011";"Agosto";"3"
"América Central e Caribe";"Outros países";"Santa Catarina";"2011";"Setembro";"0"
"América Central e Caribe";"Outros países";"Santa Catarina";"2011";"Outubro";"0"
"América Central e Caribe";"Outros países";"Santa Catarina";"2011";"Novembro";"2"
"América Central e Caribe";"Outros países";"Santa Catarina";"2011";"Dezembro";"1"
"América Central e Caribe";"Outros países";"São Paulo";"2011";"Janeiro";"402"
"América Central e Caribe";"Outros países";"São Paulo";"2011";"Fevereiro";"600"
"América Central e Caribe";"Outros países";"São Paulo";"2011";"Março";"951"
"América Central e Caribe";"Outros países";"São Paulo";"2011";"Abril";"719"
"América Central e Caribe";"Outros países";"São Paulo";"2011";"Maio";"806"
"América Central e Caribe";"Outros países";"São Paulo";"2011";"Junho";"852"
"América Central e Caribe";"Outros países";"São Paulo";"2011";"Julho";"473"
"América Central e Caribe";"Outros países";"São Paulo";"2011";"Agosto";"722"
"América Central e Caribe";"Outros países";"São Paulo";"2011";"Setembro";"844"
"América Central e Caribe";"Outros países";"São Paulo";"2011";"Outubro";"694"
"América Central e Caribe";"Outros países";"São Paulo";"2011";"Novembro";"899"
"América Central e Caribe";"Outros países";"São Paulo";"2011";"Dezembro";"724"
"América Central e Caribe";"Outros países";"Outras Unidades da Federação";"2011";"Janeiro";"18"
"América Central e Caribe";"Outros países";"Outras Unidades da Federação";"2011";"Fevereiro";"13"
"América Central e Caribe";"Outros países";"Outras Unidades da Federação";"2011";"Março";"10"
"América Central e Caribe";"Outros países";"Outras Unidades da Federação";"2011";"Abril";"15"
"América Central e Caribe";"Outros países";"Outras Unidades da Federação";"2011";"Maio";"10"
"América Central e Caribe";"Outros países";"Outras Unidades da Federação";"2011";"Junho";"5"
"América Central e Caribe";"Outros países";"Outras Unidades da Federação";"2011";"Julho";"6"
"América Central e Caribe";"Outros países";"Outras Unidades da Federação";"2011";"Agosto";"21"
"América Central e Caribe";"Outros países";"Outras Unidades da Federação";"2011";"Setembro";"9"
"América Central e Caribe";"Outros países";"Outras Unidades da Federação";"2011";"Outubro";"4"
"América Central e Caribe";"Outros países";"Outras Unidades da Federação";"2011";"Novembro";"6"
"América Central e Caribe";"Outros países";"Outras Unidades da Federação";"2011";"Dezembro";"5"
"América do Norte";"Canadá";"Amazonas";"2011";"Janeiro";"156"
"América do Norte";"Canadá";"Amazonas";"2011";"Fevereiro";"172"
"América do Norte";"Canadá";"Amazonas";"2011";"Março";"62"
"América do Norte";"Canadá";"Amazonas";"2011";"Abril";"38"
"América do Norte";"Canadá";"Amazonas";"2011";"Maio";"45"
"América do Norte";"Canadá";"Amazonas";"2011";"Junho";"33"
"América do Norte";"Canadá";"Amazonas";"2011";"Julho";"48"
"América do Norte";"Canadá";"Amazonas";"2011";"Agosto";"41"
"América do Norte";"Canadá";"Amazonas";"2011";"Setembro";"37"
"América do Norte";"Canadá";"Amazonas";"2011";"Outubro";"78"
"América do Norte";"Canadá";"Amazonas";"2011";"Novembro";"156"
"América do Norte";"Canadá";"Amazonas";"2011";"Dezembro";"92"
"América do Norte";"Canadá";"Bahia";"2011";"Janeiro";"215"
"América do Norte";"Canadá";"Bahia";"2011";"Fevereiro";"84"
"América do Norte";"Canadá";"Bahia";"2011";"Março";"56"
"América do Norte";"Canadá";"Bahia";"2011";"Abril";"34"
"América do Norte";"Canadá";"Bahia";"2011";"Maio";"27"
"América do Norte";"Canadá";"Bahia";"2011";"Junho";"24"
"América do Norte";"Canadá";"Bahia";"2011";"Julho";"49"
"América do Norte";"Canadá";"Bahia";"2011";"Agosto";"38"
"América do Norte";"Canadá";"Bahia";"2011";"Setembro";"22"
"América do Norte";"Canadá";"Bahia";"2011";"Outubro";"28"
"América do Norte";"Canadá";"Bahia";"2011";"Novembro";"32"
"América do Norte";"Canadá";"Bahia";"2011";"Dezembro";"108"
"América do Norte";"Canadá";"Ceará";"2011";"Janeiro";"8"
"América do Norte";"Canadá";"Ceará";"2011";"Fevereiro";"4"
"América do Norte";"Canadá";"Ceará";"2011";"Março";"1"
"América do Norte";"Canadá";"Ceará";"2011";"Abril";"3"
"América do Norte";"Canadá";"Ceará";"2011";"Maio";"3"
"América do Norte";"Canadá";"Ceará";"2011";"Junho";"3"
"América do Norte";"Canadá";"Ceará";"2011";"Julho";"3"
"América do Norte";"Canadá";"Ceará";"2011";"Agosto";"4"
"América do Norte";"Canadá";"Ceará";"2011";"Setembro";"0"
"América do Norte";"Canadá";"Ceará";"2011";"Outubro";"8"
"América do Norte";"Canadá";"Ceará";"2011";"Novembro";"13"
"América do Norte";"Canadá";"Ceará";"2011";"Dezembro";"9"
"América do Norte";"Canadá";"Distrito Federal";"2011";"Janeiro";"84"
"América do Norte";"Canadá";"Distrito Federal";"2011";"Fevereiro";"77"
"América do Norte";"Canadá";"Distrito Federal";"2011";"Março";"43"
"América do Norte";"Canadá";"Distrito Federal";"2011";"Abril";"124"
"América do Norte";"Canadá";"Distrito Federal";"2011";"Maio";"79"
"América do Norte";"Canadá";"Distrito Federal";"2011";"Junho";"67"
"América do Norte";"Canadá";"Distrito Federal";"2011";"Julho";"79"
"América do Norte";"Canadá";"Distrito Federal";"2011";"Agosto";"150"
"América do Norte";"Canadá";"Distrito Federal";"2011";"Setembro";"32"
"América do Norte";"Canadá";"Distrito Federal";"2011";"Outubro";"153"
"América do Norte";"Canadá";"Distrito Federal";"2011";"Novembro";"132"
"América do Norte";"Canadá";"Distrito Federal";"2011";"Dezembro";"78"
"América do Norte";"Canadá";"Mato Grosso do Sul";"2011";"Janeiro";"3"
"América do Norte";"Canadá";"Mato Grosso do Sul";"2011";"Fevereiro";"13"
"América do Norte";"Canadá";"Mato Grosso do Sul";"2011";"Março";"10"
"América do Norte";"Canadá";"Mato Grosso do Sul";"2011";"Abril";"4"
"América do Norte";"Canadá";"Mato Grosso do Sul";"2011";"Maio";"1"
"América do Norte";"Canadá";"Mato Grosso do Sul";"2011";"Junho";"8"
"América do Norte";"Canadá";"Mato Grosso do Sul";"2011";"Julho";"1"
"América do Norte";"Canadá";"Mato Grosso do Sul";"2011";"Agosto";"0"
"América do Norte";"Canadá";"Mato Grosso do Sul";"2011";"Setembro";"0"
"América do Norte";"Canadá";"Mato Grosso do Sul";"2011";"Outubro";"5"
"América do Norte";"Canadá";"Mato Grosso do Sul";"2011";"Novembro";"5"
"América do Norte";"Canadá";"Mato Grosso do Sul";"2011";"Dezembro";"12"
"América do Norte";"Canadá";"Minas Gerais";"2011";"Janeiro";"38"
"América do Norte";"Canadá";"Minas Gerais";"2011";"Fevereiro";"65"
"América do Norte";"Canadá";"Minas Gerais";"2011";"Março";"53"
"América do Norte";"Canadá";"Minas Gerais";"2011";"Abril";"21"
"América do Norte";"Canadá";"Minas Gerais";"2011";"Maio";"100"
"América do Norte";"Canadá";"Minas Gerais";"2011";"Junho";"41"
"América do Norte";"Canadá";"Minas Gerais";"2011";"Julho";"95"
"América do Norte";"Canadá";"Minas Gerais";"2011";"Agosto";"53"
"América do Norte";"Canadá";"Minas Gerais";"2011";"Setembro";"89"
"América do Norte";"Canadá";"Minas Gerais";"2011";"Outubro";"50"
"América do Norte";"Canadá";"Minas Gerais";"2011";"Novembro";"65"
"América do Norte";"Canadá";"Minas Gerais";"2011";"Dezembro";"95"
"América do Norte";"Canadá";"Pará";"2011";"Janeiro";"0"
"América do Norte";"Canadá";"Pará";"2011";"Fevereiro";"3"
"América do Norte";"Canadá";"Pará";"2011";"Março";"7"
"América do Norte";"Canadá";"Pará";"2011";"Abril";"1"
"América do Norte";"Canadá";"Pará";"2011";"Maio";"1"
"América do Norte";"Canadá";"Pará";"2011";"Junho";"0"
"América do Norte";"Canadá";"Pará";"2011";"Julho";"0"
"América do Norte";"Canadá";"Pará";"2011";"Agosto";"3"
"América do Norte";"Canadá";"Pará";"2011";"Setembro";"0"
"América do Norte";"Canadá";"Pará";"2011";"Outubro";"2"
"América do Norte";"Canadá";"Pará";"2011";"Novembro";"24"
"América do Norte";"Canadá";"Pará";"2011";"Dezembro";"28"
"América do Norte";"Canadá";"Paraná";"2011";"Janeiro";"327"
"América do Norte";"Canadá";"Paraná";"2011";"Fevereiro";"390"
"América do Norte";"Canadá";"Paraná";"2011";"Março";"475"
"América do Norte";"Canadá";"Paraná";"2011";"Abril";"200"
"América do Norte";"Canadá";"Paraná";"2011";"Maio";"163"
"América do Norte";"Canadá";"Paraná";"2011";"Junho";"105"
"América do Norte";"Canadá";"Paraná";"2011";"Julho";"167"
"América do Norte";"Canadá";"Paraná";"2011";"Agosto";"172"
"América do Norte";"Canadá";"Paraná";"2011";"Setembro";"140"
"América do Norte";"Canadá";"Paraná";"2011";"Outubro";"187"
"América do Norte";"Canadá";"Paraná";"2011";"Novembro";"303"
"América do Norte";"Canadá";"Paraná";"2011";"Dezembro";"307"
"América do Norte";"Canadá";"Pernambuco";"2011";"Janeiro";"32"
"América do Norte";"Canadá";"Pernambuco";"2011";"Fevereiro";"34"
"América do Norte";"Canadá";"Pernambuco";"2011";"Março";"30"
"América do Norte";"Canadá";"Pernambuco";"2011";"Abril";"25"
"América do Norte";"Canadá";"Pernambuco";"2011";"Maio";"20"
"América do Norte";"Canadá";"Pernambuco";"2011";"Junho";"17"
"América do Norte";"Canadá";"Pernambuco";"2011";"Julho";"12"
"América do Norte";"Canadá";"Pernambuco";"2011";"Agosto";"26"
"América do Norte";"Canadá";"Pernambuco";"2011";"Setembro";"24"
"América do Norte";"Canadá";"Pernambuco";"2011";"Outubro";"25"
"América do Norte";"Canadá";"Pernambuco";"2011";"Novembro";"54"
"América do Norte";"Canadá";"Pernambuco";"2011";"Dezembro";"354"
"América do Norte";"Canadá";"Rio de Janeiro";"2011";"Janeiro";"846"
"América do Norte";"Canadá";"Rio de Janeiro";"2011";"Fevereiro";"1.947"
"América do Norte";"Canadá";"Rio de Janeiro";"2011";"Março";"2.190"
"América do Norte";"Canadá";"Rio de Janeiro";"2011";"Abril";"961"
"América do Norte";"Canadá";"Rio de Janeiro";"2011";"Maio";"753"
"América do Norte";"Canadá";"Rio de Janeiro";"2011";"Junho";"654"
"América do Norte";"Canadá";"Rio de Janeiro";"2011";"Julho";"1.330"
"América do Norte";"Canadá";"Rio de Janeiro";"2011";"Agosto";"888"
"América do Norte";"Canadá";"Rio de Janeiro";"2011";"Setembro";"719"
"América do Norte";"Canadá";"Rio de Janeiro";"2011";"Outubro";"936"
"América do Norte";"Canadá";"Rio de Janeiro";"2011";"Novembro";"1.344"
"América do Norte";"Canadá";"Rio de Janeiro";"2011";"Dezembro";"1.578"
"América do Norte";"Canadá";"Rio Grande do Norte";"2011";"Janeiro";"1"
"América do Norte";"Canadá";"Rio Grande do Norte";"2011";"Fevereiro";"2"
"América do Norte";"Canadá";"Rio Grande do Norte";"2011";"Março";"1"
"América do Norte";"Canadá";"Rio Grande do Norte";"2011";"Abril";"0"
"América do Norte";"Canadá";"Rio Grande do Norte";"2011";"Maio";"0"
"América do Norte";"Canadá";"Rio Grande do Norte";"2011";"Junho";"7"
"América do Norte";"Canadá";"Rio Grande do Norte";"2011";"Julho";"0"
"América do Norte";"Canadá";"Rio Grande do Norte";"2011";"Agosto";"4"
"América do Norte";"Canadá";"Rio Grande do Norte";"2011";"Setembro";"0"
"América do Norte";"Canadá";"Rio Grande do Norte";"2011";"Outubro";"0"
"América do Norte";"Canadá";"Rio Grande do Norte";"2011";"Novembro";"0"
"América do Norte";"Canadá";"Rio Grande do Norte";"2011";"Dezembro";"1"
"América do Norte";"Canadá";"Rio Grande do Sul";"2011";"Janeiro";"40"
"América do Norte";"Canadá";"Rio Grande do Sul";"2011";"Fevereiro";"46"
"América do Norte";"Canadá";"Rio Grande do Sul";"2011";"Março";"40"
"América do Norte";"Canadá";"Rio Grande do Sul";"2011";"Abril";"23"
"América do Norte";"Canadá";"Rio Grande do Sul";"2011";"Maio";"22"
"América do Norte";"Canadá";"Rio Grande do Sul";"2011";"Junho";"14"
"América do Norte";"Canadá";"Rio Grande do Sul";"2011";"Julho";"30"
"América do Norte";"Canadá";"Rio Grande do Sul";"2011";"Agosto";"17"
"América do Norte";"Canadá";"Rio Grande do Sul";"2011";"Setembro";"12"
"América do Norte";"Canadá";"Rio Grande do Sul";"2011";"Outubro";"24"
"América do Norte";"Canadá";"Rio Grande do Sul";"2011";"Novembro";"29"
"América do Norte";"Canadá";"Rio Grande do Sul";"2011";"Dezembro";"34"
"América do Norte";"Canadá";"Santa Catarina";"2011";"Janeiro";"24"
"América do Norte";"Canadá";"Santa Catarina";"2011";"Fevereiro";"37"
"América do Norte";"Canadá";"Santa Catarina";"2011";"Março";"35"
"América do Norte";"Canadá";"Santa Catarina";"2011";"Abril";"9"
"América do Norte";"Canadá";"Santa Catarina";"2011";"Maio";"1"
"América do Norte";"Canadá";"Santa Catarina";"2011";"Junho";"1"
"América do Norte";"Canadá";"Santa Catarina";"2011";"Julho";"0"
"América do Norte";"Canadá";"Santa Catarina";"2011";"Agosto";"1"
"América do Norte";"Canadá";"Santa Catarina";"2011";"Setembro";"1"
"América do Norte";"Canadá";"Santa Catarina";"2011";"Outubro";"2"
"América do Norte";"Canadá";"Santa Catarina";"2011";"Novembro";"6"
"América do Norte";"Canadá";"Santa Catarina";"2011";"Dezembro";"24"
"América do Norte";"Canadá";"São Paulo";"2011";"Janeiro";"3.802"
"América do Norte";"Canadá";"São Paulo";"2011";"Fevereiro";"5.443"
"América do Norte";"Canadá";"São Paulo";"2011";"Março";"5.127"
"América do Norte";"Canadá";"São Paulo";"2011";"Abril";"3.838"
"América do Norte";"Canadá";"São Paulo";"2011";"Maio";"3.970"
"América do Norte";"Canadá";"São Paulo";"2011";"Junho";"2.766"
"América do Norte";"Canadá";"São Paulo";"2011";"Julho";"2.782"
"América do Norte";"Canadá";"São Paulo";"2011";"Agosto";"3.459"
"América do Norte";"Canadá";"São Paulo";"2011";"Setembro";"3.271"
"América do Norte";"Canadá";"São Paulo";"2011";"Outubro";"3.488"
"América do Norte";"Canadá";"São Paulo";"2011";"Novembro";"4.609"
"América do Norte";"Canadá";"São Paulo";"2011";"Dezembro";"4.783"
"América do Norte";"Canadá";"Outras Unidades da Federação";"2011";"Janeiro";"193"
"América do Norte";"Canadá";"Outras Unidades da Federação";"2011";"Fevereiro";"13"
"América do Norte";"Canadá";"Outras Unidades da Federação";"2011";"Março";"169"
"América do Norte";"Canadá";"Outras Unidades da Federação";"2011";"Abril";"6"
"América do Norte";"Canadá";"Outras Unidades da Federação";"2011";"Maio";"12"
"América do Norte";"Canadá";"Outras Unidades da Federação";"2011";"Junho";"3"
"América do Norte";"Canadá";"Outras Unidades da Federação";"2011";"Julho";"4"
"América do Norte";"Canadá";"Outras Unidades da Federação";"2011";"Agosto";"1"
"América do Norte";"Canadá";"Outras Unidades da Federação";"2011";"Setembro";"2"
"América do Norte";"Canadá";"Outras Unidades da Federação";"2011";"Outubro";"9"
"América do Norte";"Canadá";"Outras Unidades da Federação";"2011";"Novembro";"325"
"América do Norte";"Canadá";"Outras Unidades da Federação";"2011";"Dezembro";"332"
"América do Norte";"Estados Unidos";"Amazonas";"2011";"Janeiro";"1.203"
"América do Norte";"Estados Unidos";"Amazonas";"2011";"Fevereiro";"831"
"América do Norte";"Estados Unidos";"Amazonas";"2011";"Março";"916"
"América do Norte";"Estados Unidos";"Amazonas";"2011";"Abril";"372"
"América do Norte";"Estados Unidos";"Amazonas";"2011";"Maio";"712"
"América do Norte";"Estados Unidos";"Amazonas";"2011";"Junho";"997"
"América do Norte";"Estados Unidos";"Amazonas";"2011";"Julho";"807"
"América do Norte";"Estados Unidos";"Amazonas";"2011";"Agosto";"763"
"América do Norte";"Estados Unidos";"Amazonas";"2011";"Setembro";"594"
"América do Norte";"Estados Unidos";"Amazonas";"2011";"Outubro";"670"
"América do Norte";"Estados Unidos";"Amazonas";"2011";"Novembro";"826"
"América do Norte";"Estados Unidos";"Amazonas";"2011";"Dezembro";"629"
"América do Norte";"Estados Unidos";"Bahia";"2011";"Janeiro";"985"
"América do Norte";"Estados Unidos";"Bahia";"2011";"Fevereiro";"563"
"América do Norte";"Estados Unidos";"Bahia";"2011";"Março";"645"
"América do Norte";"Estados Unidos";"Bahia";"2011";"Abril";"495"
"América do Norte";"Estados Unidos";"Bahia";"2011";"Maio";"464"
"América do Norte";"Estados Unidos";"Bahia";"2011";"Junho";"592"
"América do Norte";"Estados Unidos";"Bahia";"2011";"Julho";"497"
"América do Norte";"Estados Unidos";"Bahia";"2011";"Agosto";"576"
"América do Norte";"Estados Unidos";"Bahia";"2011";"Setembro";"457"
"América do Norte";"Estados Unidos";"Bahia";"2011";"Outubro";"460"
"América do Norte";"Estados Unidos";"Bahia";"2011";"Novembro";"487"
"América do Norte";"Estados Unidos";"Bahia";"2011";"Dezembro";"792"
"América do Norte";"Estados Unidos";"Ceará";"2011";"Janeiro";"10"
"América do Norte";"Estados Unidos";"Ceará";"2011";"Fevereiro";"7"
"América do Norte";"Estados Unidos";"Ceará";"2011";"Março";"11"
"América do Norte";"Estados Unidos";"Ceará";"2011";"Abril";"5"
"América do Norte";"Estados Unidos";"Ceará";"2011";"Maio";"5"
"América do Norte";"Estados Unidos";"Ceará";"2011";"Junho";"8"
"América do Norte";"Estados Unidos";"Ceará";"2011";"Julho";"18"
"América do Norte";"Estados Unidos";"Ceará";"2011";"Agosto";"24"
"América do Norte";"Estados Unidos";"Ceará";"2011";"Setembro";"11"
"América do Norte";"Estados Unidos";"Ceará";"2011";"Outubro";"10"
"América do Norte";"Estados Unidos";"Ceará";"2011";"Novembro";"109"
"América do Norte";"Estados Unidos";"Ceará";"2011";"Dezembro";"40"
"América do Norte";"Estados Unidos";"Distrito Federal";"2011";"Janeiro";"979"
"América do Norte";"Estados Unidos";"Distrito Federal";"2011";"Fevereiro";"1.276"
"América do Norte";"Estados Unidos";"Distrito Federal";"2011";"Março";"2.401"
"América do Norte";"Estados Unidos";"Distrito Federal";"2011";"Abril";"1.184"
"América do Norte";"Estados Unidos";"Distrito Federal";"2011";"Maio";"1.531"
"América do Norte";"Estados Unidos";"Distrito Federal";"2011";"Junho";"1.779"
"América do Norte";"Estados Unidos";"Distrito Federal";"2011";"Julho";"1.386"
"América do Norte";"Estados Unidos";"Distrito Federal";"2011";"Agosto";"1.763"
"América do Norte";"Estados Unidos";"Distrito Federal";"2011";"Setembro";"1.199"
"América do Norte";"Estados Unidos";"Distrito Federal";"2011";"Outubro";"1.429"
"América do Norte";"Estados Unidos";"Distrito Federal";"2011";"Novembro";"1.623"
"América do Norte";"Estados Unidos";"Distrito Federal";"2011";"Dezembro";"1.413"
"América do Norte";"Estados Unidos";"Mato Grosso do Sul";"2011";"Janeiro";"4"
"América do Norte";"Estados Unidos";"Mato Grosso do Sul";"2011";"Fevereiro";"11"
"América do Norte";"Estados Unidos";"Mato Grosso do Sul";"2011";"Março";"6"
"América do Norte";"Estados Unidos";"Mato Grosso do Sul";"2011";"Abril";"6"
"América do Norte";"Estados Unidos";"Mato Grosso do Sul";"2011";"Maio";"3"
"América do Norte";"Estados Unidos";"Mato Grosso do Sul";"2011";"Junho";"39"
"América do Norte";"Estados Unidos";"Mato Grosso do Sul";"2011";"Julho";"0"
"América do Norte";"Estados Unidos";"Mato Grosso do Sul";"2011";"Agosto";"1"
"América do Norte";"Estados Unidos";"Mato Grosso do Sul";"2011";"Setembro";"1"
"América do Norte";"Estados Unidos";"Mato Grosso do Sul";"2011";"Outubro";"6"
"América do Norte";"Estados Unidos";"Mato Grosso do Sul";"2011";"Novembro";"5"
"América do Norte";"Estados Unidos";"Mato Grosso do Sul";"2011";"Dezembro";"12"
"América do Norte";"Estados Unidos";"Minas Gerais";"2011";"Janeiro";"811"
"América do Norte";"Estados Unidos";"Minas Gerais";"2011";"Fevereiro";"974"
"América do Norte";"Estados Unidos";"Minas Gerais";"2011";"Março";"1.106"
"América do Norte";"Estados Unidos";"Minas Gerais";"2011";"Abril";"950"
"América do Norte";"Estados Unidos";"Minas Gerais";"2011";"Maio";"1.119"
"América do Norte";"Estados Unidos";"Minas Gerais";"2011";"Junho";"1.443"
"América do Norte";"Estados Unidos";"Minas Gerais";"2011";"Julho";"2.167"
"América do Norte";"Estados Unidos";"Minas Gerais";"2011";"Agosto";"1.264"
"América do Norte";"Estados Unidos";"Minas Gerais";"2011";"Setembro";"937"
"América do Norte";"Estados Unidos";"Minas Gerais";"2011";"Outubro";"831"
"América do Norte";"Estados Unidos";"Minas Gerais";"2011";"Novembro";"1.122"
"América do Norte";"Estados Unidos";"Minas Gerais";"2011";"Dezembro";"1.488"
"América do Norte";"Estados Unidos";"Pará";"2011";"Janeiro";"7"
"América do Norte";"Estados Unidos";"Pará";"2011";"Fevereiro";"9"
"América do Norte";"Estados Unidos";"Pará";"2011";"Março";"11"
"América do Norte";"Estados Unidos";"Pará";"2011";"Abril";"3"
"América do Norte";"Estados Unidos";"Pará";"2011";"Maio";"7"
"América do Norte";"Estados Unidos";"Pará";"2011";"Junho";"15"
"América do Norte";"Estados Unidos";"Pará";"2011";"Julho";"36"
"América do Norte";"Estados Unidos";"Pará";"2011";"Agosto";"11"
"América do Norte";"Estados Unidos";"Pará";"2011";"Setembro";"10"
"América do Norte";"Estados Unidos";"Pará";"2011";"Outubro";"13"
"América do Norte";"Estados Unidos";"Pará";"2011";"Novembro";"131"
"América do Norte";"Estados Unidos";"Pará";"2011";"Dezembro";"102"
"América do Norte";"Estados Unidos";"Paraná";"2011";"Janeiro";"1.323"
"América do Norte";"Estados Unidos";"Paraná";"2011";"Fevereiro";"1.557"
"América do Norte";"Estados Unidos";"Paraná";"2011";"Março";"1.802"
"América do Norte";"Estados Unidos";"Paraná";"2011";"Abril";"1.104"
"América do Norte";"Estados Unidos";"Paraná";"2011";"Maio";"951"
"América do Norte";"Estados Unidos";"Paraná";"2011";"Junho";"727"
"América do Norte";"Estados Unidos";"Paraná";"2011";"Julho";"820"
"América do Norte";"Estados Unidos";"Paraná";"2011";"Agosto";"950"
"América do Norte";"Estados Unidos";"Paraná";"2011";"Setembro";"688"
"América do Norte";"Estados Unidos";"Paraná";"2011";"Outubro";"1.087"
"América do Norte";"Estados Unidos";"Paraná";"2011";"Novembro";"1.266"
"América do Norte";"Estados Unidos";"Paraná";"2011";"Dezembro";"1.564"
"América do Norte";"Estados Unidos";"Pernambuco";"2011";"Janeiro";"294"
"América do Norte";"Estados Unidos";"Pernambuco";"2011";"Fevereiro";"438"
"América do Norte";"Estados Unidos";"Pernambuco";"2011";"Março";"320"
"América do Norte";"Estados Unidos";"Pernambuco";"2011";"Abril";"250"
"América do Norte";"Estados Unidos";"Pernambuco";"2011";"Maio";"340"
"América do Norte";"Estados Unidos";"Pernambuco";"2011";"Junho";"721"
"América do Norte";"Estados Unidos";"Pernambuco";"2011";"Julho";"489"
"América do Norte";"Estados Unidos";"Pernambuco";"2011";"Agosto";"436"
