"Continente";"País de Residência Permanente";"Unidade da Federação";"Ano";"Mês";"Chegadas"
"África";"África do Sul";"Pernambuco";"2009";"Maio";"7"
"África";"África do Sul";"Pernambuco";"2009";"Junho";"1"
"África";"África do Sul";"Pernambuco";"2009";"Julho";"1"
"África";"África do Sul";"Pernambuco";"2009";"Agosto";"8"
"África";"África do Sul";"Pernambuco";"2009";"Setembro";"1"
"África";"África do Sul";"Pernambuco";"2009";"Outubro";"2"
"África";"África do Sul";"Pernambuco";"2009";"Novembro";"1"
"África";"África do Sul";"Pernambuco";"2009";"Dezembro";"0"
"África";"África do Sul";"Rio de Janeiro";"2009";"Janeiro";"143"
"África";"África do Sul";"Rio de Janeiro";"2009";"Fevereiro";"92"
"África";"África do Sul";"Rio de Janeiro";"2009";"Março";"75"
"África";"África do Sul";"Rio de Janeiro";"2009";"Abril";"84"
"África";"África do Sul";"Rio de Janeiro";"2009";"Maio";"80"
"África";"África do Sul";"Rio de Janeiro";"2009";"Junho";"50"
"África";"África do Sul";"Rio de Janeiro";"2009";"Julho";"132"
"África";"África do Sul";"Rio de Janeiro";"2009";"Agosto";"71"
"África";"África do Sul";"Rio de Janeiro";"2009";"Setembro";"107"
"África";"África do Sul";"Rio de Janeiro";"2009";"Outubro";"157"
"África";"África do Sul";"Rio de Janeiro";"2009";"Novembro";"92"
"África";"África do Sul";"Rio de Janeiro";"2009";"Dezembro";"255"
"África";"África do Sul";"Rio Grande do Norte";"2009";"Janeiro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2009";"Fevereiro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2009";"Março";"0"
"África";"África do Sul";"Rio Grande do Norte";"2009";"Abril";"6"
"África";"África do Sul";"Rio Grande do Norte";"2009";"Maio";"45"
"África";"África do Sul";"Rio Grande do Norte";"2009";"Junho";"0"
"África";"África do Sul";"Rio Grande do Norte";"2009";"Julho";"0"
"África";"África do Sul";"Rio Grande do Norte";"2009";"Agosto";"0"
"África";"África do Sul";"Rio Grande do Norte";"2009";"Setembro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2009";"Outubro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2009";"Novembro";"10"
"África";"África do Sul";"Rio Grande do Norte";"2009";"Dezembro";"5"
"África";"África do Sul";"Rio Grande do Sul";"2009";"Janeiro";"25"
"África";"África do Sul";"Rio Grande do Sul";"2009";"Fevereiro";"0"
"África";"África do Sul";"Rio Grande do Sul";"2009";"Março";"2"
"África";"África do Sul";"Rio Grande do Sul";"2009";"Abril";"17"
"África";"África do Sul";"Rio Grande do Sul";"2009";"Maio";"6"
"África";"África do Sul";"Rio Grande do Sul";"2009";"Junho";"0"
"África";"África do Sul";"Rio Grande do Sul";"2009";"Julho";"4"
"África";"África do Sul";"Rio Grande do Sul";"2009";"Agosto";"4"
"África";"África do Sul";"Rio Grande do Sul";"2009";"Setembro";"14"
"África";"África do Sul";"Rio Grande do Sul";"2009";"Outubro";"163"
"África";"África do Sul";"Rio Grande do Sul";"2009";"Novembro";"10"
"África";"África do Sul";"Rio Grande do Sul";"2009";"Dezembro";"35"
"África";"África do Sul";"Santa Catarina";"2009";"Janeiro";"2"
"África";"África do Sul";"Santa Catarina";"2009";"Fevereiro";"8"
"África";"África do Sul";"Santa Catarina";"2009";"Março";"15"
"África";"África do Sul";"Santa Catarina";"2009";"Abril";"0"
"África";"África do Sul";"Santa Catarina";"2009";"Maio";"1"
"África";"África do Sul";"Santa Catarina";"2009";"Junho";"0"
"África";"África do Sul";"Santa Catarina";"2009";"Julho";"0"
"África";"África do Sul";"Santa Catarina";"2009";"Agosto";"1"
"África";"África do Sul";"Santa Catarina";"2009";"Setembro";"0"
"África";"África do Sul";"Santa Catarina";"2009";"Outubro";"0"
"África";"África do Sul";"Santa Catarina";"2009";"Novembro";"0"
"África";"África do Sul";"Santa Catarina";"2009";"Dezembro";"0"
"África";"África do Sul";"São Paulo";"2009";"Janeiro";"2.386"
"África";"África do Sul";"São Paulo";"2009";"Fevereiro";"1.534"
"África";"África do Sul";"São Paulo";"2009";"Março";"1.674"
"África";"África do Sul";"São Paulo";"2009";"Abril";"1.483"
"África";"África do Sul";"São Paulo";"2009";"Maio";"2.054"
"África";"África do Sul";"São Paulo";"2009";"Junho";"1.184"
"África";"África do Sul";"São Paulo";"2009";"Julho";"1.541"
"África";"África do Sul";"São Paulo";"2009";"Agosto";"1.305"
"África";"África do Sul";"São Paulo";"2009";"Setembro";"1.705"
"África";"África do Sul";"São Paulo";"2009";"Outubro";"2.028"
"África";"África do Sul";"São Paulo";"2009";"Novembro";"1.556"
"África";"África do Sul";"São Paulo";"2009";"Dezembro";"1.628"
"África";"África do Sul";"Outras Unidades da Federação";"2009";"Janeiro";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2009";"Fevereiro";"28"
"África";"África do Sul";"Outras Unidades da Federação";"2009";"Março";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2009";"Abril";"2"
"África";"África do Sul";"Outras Unidades da Federação";"2009";"Maio";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2009";"Junho";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2009";"Julho";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2009";"Agosto";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2009";"Setembro";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2009";"Outubro";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2009";"Novembro";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2009";"Dezembro";"0"
"África";"Angola";"Amazonas";"2009";"Janeiro";"0"
"África";"Angola";"Amazonas";"2009";"Fevereiro";"0"
"África";"Angola";"Amazonas";"2009";"Março";"1"
"África";"Angola";"Amazonas";"2009";"Abril";"1"
"África";"Angola";"Amazonas";"2009";"Maio";"0"
"África";"Angola";"Amazonas";"2009";"Junho";"1"
"África";"Angola";"Amazonas";"2009";"Julho";"0"
"África";"Angola";"Amazonas";"2009";"Agosto";"1"
"África";"Angola";"Amazonas";"2009";"Setembro";"0"
"África";"Angola";"Amazonas";"2009";"Outubro";"0"
"África";"Angola";"Amazonas";"2009";"Novembro";"0"
"África";"Angola";"Amazonas";"2009";"Dezembro";"0"
"África";"Angola";"Bahia";"2009";"Janeiro";"18"
"África";"Angola";"Bahia";"2009";"Fevereiro";"32"
"África";"Angola";"Bahia";"2009";"Março";"7"
"África";"Angola";"Bahia";"2009";"Abril";"14"
"África";"Angola";"Bahia";"2009";"Maio";"12"
"África";"Angola";"Bahia";"2009";"Junho";"4"
"África";"Angola";"Bahia";"2009";"Julho";"7"
"África";"Angola";"Bahia";"2009";"Agosto";"4"
"África";"Angola";"Bahia";"2009";"Setembro";"5"
"África";"Angola";"Bahia";"2009";"Outubro";"10"
"África";"Angola";"Bahia";"2009";"Novembro";"4"
"África";"Angola";"Bahia";"2009";"Dezembro";"2"
"África";"Angola";"Ceará";"2009";"Janeiro";"19"
"África";"Angola";"Ceará";"2009";"Fevereiro";"5"
"África";"Angola";"Ceará";"2009";"Março";"3"
"África";"Angola";"Ceará";"2009";"Abril";"3"
"África";"Angola";"Ceará";"2009";"Maio";"5"
"África";"Angola";"Ceará";"2009";"Junho";"1"
"África";"Angola";"Ceará";"2009";"Julho";"6"
"África";"Angola";"Ceará";"2009";"Agosto";"5"
"África";"Angola";"Ceará";"2009";"Setembro";"3"
"África";"Angola";"Ceará";"2009";"Outubro";"3"
"África";"Angola";"Ceará";"2009";"Novembro";"0"
"África";"Angola";"Ceará";"2009";"Dezembro";"1"
"África";"Angola";"Distrito Federal";"2009";"Janeiro";"6"
"África";"Angola";"Distrito Federal";"2009";"Fevereiro";"9"
"África";"Angola";"Distrito Federal";"2009";"Março";"0"
"África";"Angola";"Distrito Federal";"2009";"Abril";"4"
"África";"Angola";"Distrito Federal";"2009";"Maio";"2"
"África";"Angola";"Distrito Federal";"2009";"Junho";"2"
"África";"Angola";"Distrito Federal";"2009";"Julho";"12"
"África";"Angola";"Distrito Federal";"2009";"Agosto";"1"
"África";"Angola";"Distrito Federal";"2009";"Setembro";"1"
"África";"Angola";"Distrito Federal";"2009";"Outubro";"2"
"África";"Angola";"Distrito Federal";"2009";"Novembro";"4"
"África";"Angola";"Distrito Federal";"2009";"Dezembro";"10"
"África";"Angola";"Mato Grosso do Sul";"2009";"Janeiro";"0"
"África";"Angola";"Mato Grosso do Sul";"2009";"Fevereiro";"0"
"África";"Angola";"Mato Grosso do Sul";"2009";"Março";"0"
"África";"Angola";"Mato Grosso do Sul";"2009";"Abril";"0"
"África";"Angola";"Mato Grosso do Sul";"2009";"Maio";"0"
"África";"Angola";"Mato Grosso do Sul";"2009";"Junho";"0"
"África";"Angola";"Mato Grosso do Sul";"2009";"Julho";"0"
"África";"Angola";"Mato Grosso do Sul";"2009";"Agosto";"0"
"África";"Angola";"Mato Grosso do Sul";"2009";"Setembro";"0"
"África";"Angola";"Mato Grosso do Sul";"2009";"Outubro";"0"
"África";"Angola";"Mato Grosso do Sul";"2009";"Novembro";"0"
"África";"Angola";"Mato Grosso do Sul";"2009";"Dezembro";"0"
"África";"Angola";"Minas Gerais";"2009";"Janeiro";"2"
"África";"Angola";"Minas Gerais";"2009";"Fevereiro";"3"
"África";"Angola";"Minas Gerais";"2009";"Março";"5"
"África";"Angola";"Minas Gerais";"2009";"Abril";"2"
"África";"Angola";"Minas Gerais";"2009";"Maio";"0"
"África";"Angola";"Minas Gerais";"2009";"Junho";"3"
"África";"Angola";"Minas Gerais";"2009";"Julho";"2"
"África";"Angola";"Minas Gerais";"2009";"Agosto";"0"
"África";"Angola";"Minas Gerais";"2009";"Setembro";"1"
"África";"Angola";"Minas Gerais";"2009";"Outubro";"0"
"África";"Angola";"Minas Gerais";"2009";"Novembro";"5"
"África";"Angola";"Minas Gerais";"2009";"Dezembro";"3"
"África";"Angola";"Pará";"2009";"Janeiro";"0"
"África";"Angola";"Pará";"2009";"Fevereiro";"0"
"África";"Angola";"Pará";"2009";"Março";"0"
"África";"Angola";"Pará";"2009";"Abril";"0"
"África";"Angola";"Pará";"2009";"Maio";"0"
"África";"Angola";"Pará";"2009";"Junho";"0"
"África";"Angola";"Pará";"2009";"Julho";"0"
"África";"Angola";"Pará";"2009";"Agosto";"0"
"África";"Angola";"Pará";"2009";"Setembro";"0"
"África";"Angola";"Pará";"2009";"Outubro";"0"
"África";"Angola";"Pará";"2009";"Novembro";"0"
"África";"Angola";"Pará";"2009";"Dezembro";"0"
"África";"Angola";"Paraná";"2009";"Janeiro";"0"
"África";"Angola";"Paraná";"2009";"Fevereiro";"6"
"África";"Angola";"Paraná";"2009";"Março";"1"
"África";"Angola";"Paraná";"2009";"Abril";"9"
"África";"Angola";"Paraná";"2009";"Maio";"14"
"África";"Angola";"Paraná";"2009";"Junho";"12"
"África";"Angola";"Paraná";"2009";"Julho";"5"
"África";"Angola";"Paraná";"2009";"Agosto";"1"
"África";"Angola";"Paraná";"2009";"Setembro";"5"
"África";"Angola";"Paraná";"2009";"Outubro";"1"
"África";"Angola";"Paraná";"2009";"Novembro";"4"
"África";"Angola";"Paraná";"2009";"Dezembro";"2"
"África";"Angola";"Pernambuco";"2009";"Janeiro";"27"
"África";"Angola";"Pernambuco";"2009";"Fevereiro";"6"
"África";"Angola";"Pernambuco";"2009";"Março";"11"
"África";"Angola";"Pernambuco";"2009";"Abril";"6"
"África";"Angola";"Pernambuco";"2009";"Maio";"11"
"África";"Angola";"Pernambuco";"2009";"Junho";"3"
"África";"Angola";"Pernambuco";"2009";"Julho";"17"
"África";"Angola";"Pernambuco";"2009";"Agosto";"13"
"África";"Angola";"Pernambuco";"2009";"Setembro";"6"
"África";"Angola";"Pernambuco";"2009";"Outubro";"41"
"África";"Angola";"Pernambuco";"2009";"Novembro";"14"
"África";"Angola";"Pernambuco";"2009";"Dezembro";"3"
"África";"Angola";"Rio de Janeiro";"2009";"Janeiro";"2.423"
"África";"Angola";"Rio de Janeiro";"2009";"Fevereiro";"2.434"
"África";"Angola";"Rio de Janeiro";"2009";"Março";"2.306"
"África";"Angola";"Rio de Janeiro";"2009";"Abril";"1.716"
"África";"Angola";"Rio de Janeiro";"2009";"Maio";"1.545"
"África";"Angola";"Rio de Janeiro";"2009";"Junho";"1.080"
"África";"Angola";"Rio de Janeiro";"2009";"Julho";"1.092"
"África";"Angola";"Rio de Janeiro";"2009";"Agosto";"1.162"
"África";"Angola";"Rio de Janeiro";"2009";"Setembro";"1.280"
"África";"Angola";"Rio de Janeiro";"2009";"Outubro";"1.239"
"África";"Angola";"Rio de Janeiro";"2009";"Novembro";"1.151"
"África";"Angola";"Rio de Janeiro";"2009";"Dezembro";"1.073"
"África";"Angola";"Rio Grande do Norte";"2009";"Janeiro";"0"
"África";"Angola";"Rio Grande do Norte";"2009";"Fevereiro";"0"
"África";"Angola";"Rio Grande do Norte";"2009";"Março";"1"
"África";"Angola";"Rio Grande do Norte";"2009";"Abril";"3"
"África";"Angola";"Rio Grande do Norte";"2009";"Maio";"1"
"África";"Angola";"Rio Grande do Norte";"2009";"Junho";"0"
"África";"Angola";"Rio Grande do Norte";"2009";"Julho";"0"
"África";"Angola";"Rio Grande do Norte";"2009";"Agosto";"1"
"África";"Angola";"Rio Grande do Norte";"2009";"Setembro";"0"
"África";"Angola";"Rio Grande do Norte";"2009";"Outubro";"0"
"África";"Angola";"Rio Grande do Norte";"2009";"Novembro";"0"
"África";"Angola";"Rio Grande do Norte";"2009";"Dezembro";"6"
"África";"Angola";"Rio Grande do Sul";"2009";"Janeiro";"4"
"África";"Angola";"Rio Grande do Sul";"2009";"Fevereiro";"4"
"África";"Angola";"Rio Grande do Sul";"2009";"Março";"0"
"África";"Angola";"Rio Grande do Sul";"2009";"Abril";"2"
"África";"Angola";"Rio Grande do Sul";"2009";"Maio";"1"
"África";"Angola";"Rio Grande do Sul";"2009";"Junho";"0"
"África";"Angola";"Rio Grande do Sul";"2009";"Julho";"0"
"África";"Angola";"Rio Grande do Sul";"2009";"Agosto";"0"
"África";"Angola";"Rio Grande do Sul";"2009";"Setembro";"0"
"África";"Angola";"Rio Grande do Sul";"2009";"Outubro";"1"
"África";"Angola";"Rio Grande do Sul";"2009";"Novembro";"0"
"África";"Angola";"Rio Grande do Sul";"2009";"Dezembro";"0"
"África";"Angola";"Santa Catarina";"2009";"Janeiro";"0"
"África";"Angola";"Santa Catarina";"2009";"Fevereiro";"0"
"África";"Angola";"Santa Catarina";"2009";"Março";"12"
"África";"Angola";"Santa Catarina";"2009";"Abril";"0"
"África";"Angola";"Santa Catarina";"2009";"Maio";"0"
"África";"Angola";"Santa Catarina";"2009";"Junho";"0"
"África";"Angola";"Santa Catarina";"2009";"Julho";"0"
"África";"Angola";"Santa Catarina";"2009";"Agosto";"0"
"África";"Angola";"Santa Catarina";"2009";"Setembro";"0"
"África";"Angola";"Santa Catarina";"2009";"Outubro";"0"
"África";"Angola";"Santa Catarina";"2009";"Novembro";"0"
"África";"Angola";"Santa Catarina";"2009";"Dezembro";"0"
"África";"Angola";"São Paulo";"2009";"Janeiro";"887"
"África";"Angola";"São Paulo";"2009";"Fevereiro";"850"
"África";"Angola";"São Paulo";"2009";"Março";"1.015"
"África";"Angola";"São Paulo";"2009";"Abril";"1.161"
"África";"Angola";"São Paulo";"2009";"Maio";"1.388"
"África";"Angola";"São Paulo";"2009";"Junho";"1.436"
"África";"Angola";"São Paulo";"2009";"Julho";"1.509"
"África";"Angola";"São Paulo";"2009";"Agosto";"1.576"
"África";"Angola";"São Paulo";"2009";"Setembro";"1.748"
"África";"Angola";"São Paulo";"2009";"Outubro";"1.584"
"África";"Angola";"São Paulo";"2009";"Novembro";"2.078"
"África";"Angola";"São Paulo";"2009";"Dezembro";"1.873"
"África";"Angola";"Outras Unidades da Federação";"2009";"Janeiro";"0"
"África";"Angola";"Outras Unidades da Federação";"2009";"Fevereiro";"0"
"África";"Angola";"Outras Unidades da Federação";"2009";"Março";"0"
"África";"Angola";"Outras Unidades da Federação";"2009";"Abril";"2"
"África";"Angola";"Outras Unidades da Federação";"2009";"Maio";"0"
"África";"Angola";"Outras Unidades da Federação";"2009";"Junho";"0"
"África";"Angola";"Outras Unidades da Federação";"2009";"Julho";"0"
"África";"Angola";"Outras Unidades da Federação";"2009";"Agosto";"0"
"África";"Angola";"Outras Unidades da Federação";"2009";"Setembro";"0"
"África";"Angola";"Outras Unidades da Federação";"2009";"Outubro";"0"
"África";"Angola";"Outras Unidades da Federação";"2009";"Novembro";"5"
"África";"Angola";"Outras Unidades da Federação";"2009";"Dezembro";"0"
"África";"Cabo Verde";"Amazonas";"2009";"Janeiro";"0"
"África";"Cabo Verde";"Amazonas";"2009";"Fevereiro";"0"
"África";"Cabo Verde";"Amazonas";"2009";"Março";"0"
"África";"Cabo Verde";"Amazonas";"2009";"Abril";"0"
"África";"Cabo Verde";"Amazonas";"2009";"Maio";"0"
"África";"Cabo Verde";"Amazonas";"2009";"Junho";"0"
"África";"Cabo Verde";"Amazonas";"2009";"Julho";"1"
"África";"Cabo Verde";"Amazonas";"2009";"Agosto";"0"
"África";"Cabo Verde";"Amazonas";"2009";"Setembro";"0"
"África";"Cabo Verde";"Amazonas";"2009";"Outubro";"1"
"África";"Cabo Verde";"Amazonas";"2009";"Novembro";"0"
"África";"Cabo Verde";"Amazonas";"2009";"Dezembro";"0"
"África";"Cabo Verde";"Bahia";"2009";"Janeiro";"0"
"África";"Cabo Verde";"Bahia";"2009";"Fevereiro";"0"
"África";"Cabo Verde";"Bahia";"2009";"Março";"0"
"África";"Cabo Verde";"Bahia";"2009";"Abril";"0"
"África";"Cabo Verde";"Bahia";"2009";"Maio";"1"
"África";"Cabo Verde";"Bahia";"2009";"Junho";"0"
"África";"Cabo Verde";"Bahia";"2009";"Julho";"1"
"África";"Cabo Verde";"Bahia";"2009";"Agosto";"0"
"África";"Cabo Verde";"Bahia";"2009";"Setembro";"1"
"África";"Cabo Verde";"Bahia";"2009";"Outubro";"2"
"África";"Cabo Verde";"Bahia";"2009";"Novembro";"2"
"África";"Cabo Verde";"Bahia";"2009";"Dezembro";"2"
"África";"Cabo Verde";"Ceará";"2009";"Janeiro";"178"
"África";"Cabo Verde";"Ceará";"2009";"Fevereiro";"119"
"África";"Cabo Verde";"Ceará";"2009";"Março";"207"
"África";"Cabo Verde";"Ceará";"2009";"Abril";"362"
"África";"Cabo Verde";"Ceará";"2009";"Maio";"216"
"África";"Cabo Verde";"Ceará";"2009";"Junho";"229"
"África";"Cabo Verde";"Ceará";"2009";"Julho";"160"
"África";"Cabo Verde";"Ceará";"2009";"Agosto";"346"
"África";"Cabo Verde";"Ceará";"2009";"Setembro";"390"
"África";"Cabo Verde";"Ceará";"2009";"Outubro";"218"
"África";"Cabo Verde";"Ceará";"2009";"Novembro";"287"
"África";"Cabo Verde";"Ceará";"2009";"Dezembro";"357"
"África";"Cabo Verde";"Distrito Federal";"2009";"Janeiro";"0"
"África";"Cabo Verde";"Distrito Federal";"2009";"Fevereiro";"1"
"África";"Cabo Verde";"Distrito Federal";"2009";"Março";"4"
"África";"Cabo Verde";"Distrito Federal";"2009";"Abril";"2"
"África";"Cabo Verde";"Distrito Federal";"2009";"Maio";"2"
"África";"Cabo Verde";"Distrito Federal";"2009";"Junho";"9"
"África";"Cabo Verde";"Distrito Federal";"2009";"Julho";"2"
"África";"Cabo Verde";"Distrito Federal";"2009";"Agosto";"2"
"África";"Cabo Verde";"Distrito Federal";"2009";"Setembro";"4"
"África";"Cabo Verde";"Distrito Federal";"2009";"Outubro";"1"
"África";"Cabo Verde";"Distrito Federal";"2009";"Novembro";"6"
"África";"Cabo Verde";"Distrito Federal";"2009";"Dezembro";"5"
"África";"Cabo Verde";"Mato Grosso do Sul";"2009";"Janeiro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2009";"Fevereiro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2009";"Março";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2009";"Abril";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2009";"Maio";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2009";"Junho";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2009";"Julho";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2009";"Agosto";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2009";"Setembro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2009";"Outubro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2009";"Novembro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2009";"Dezembro";"0"
"África";"Cabo Verde";"Minas Gerais";"2009";"Janeiro";"0"
"África";"Cabo Verde";"Minas Gerais";"2009";"Fevereiro";"0"
"África";"Cabo Verde";"Minas Gerais";"2009";"Março";"1"
"África";"Cabo Verde";"Minas Gerais";"2009";"Abril";"0"
"África";"Cabo Verde";"Minas Gerais";"2009";"Maio";"0"
"África";"Cabo Verde";"Minas Gerais";"2009";"Junho";"3"
"África";"Cabo Verde";"Minas Gerais";"2009";"Julho";"0"
"África";"Cabo Verde";"Minas Gerais";"2009";"Agosto";"2"
"África";"Cabo Verde";"Minas Gerais";"2009";"Setembro";"0"
"África";"Cabo Verde";"Minas Gerais";"2009";"Outubro";"2"
"África";"Cabo Verde";"Minas Gerais";"2009";"Novembro";"0"
