"Continente";"País de Residência Permanente";"Unidade da Federação";"Ano";"Mês";"Chegadas"
"África";"África do Sul";"Ceará";"2010";"Dezembro";"9"
"África";"África do Sul";"Distrito Federal";"2010";"Janeiro";"0"
"África";"África do Sul";"Distrito Federal";"2010";"Fevereiro";"0"
"África";"África do Sul";"Distrito Federal";"2010";"Março";"3"
"África";"África do Sul";"Distrito Federal";"2010";"Abril";"4"
"África";"África do Sul";"Distrito Federal";"2010";"Maio";"5"
"África";"África do Sul";"Distrito Federal";"2010";"Junho";"0"
"África";"África do Sul";"Distrito Federal";"2010";"Julho";"3"
"África";"África do Sul";"Distrito Federal";"2010";"Agosto";"8"
"África";"África do Sul";"Distrito Federal";"2010";"Setembro";"3"
"África";"África do Sul";"Distrito Federal";"2010";"Outubro";"3"
"África";"África do Sul";"Distrito Federal";"2010";"Novembro";"0"
"África";"África do Sul";"Distrito Federal";"2010";"Dezembro";"0"
"África";"África do Sul";"Mato Grosso do Sul";"2010";"Janeiro";"0"
"África";"África do Sul";"Mato Grosso do Sul";"2010";"Fevereiro";"0"
"África";"África do Sul";"Mato Grosso do Sul";"2010";"Março";"9"
"África";"África do Sul";"Mato Grosso do Sul";"2010";"Abril";"2"
"África";"África do Sul";"Mato Grosso do Sul";"2010";"Maio";"0"
"África";"África do Sul";"Mato Grosso do Sul";"2010";"Junho";"0"
"África";"África do Sul";"Mato Grosso do Sul";"2010";"Julho";"0"
"África";"África do Sul";"Mato Grosso do Sul";"2010";"Agosto";"0"
"África";"África do Sul";"Mato Grosso do Sul";"2010";"Setembro";"0"
"África";"África do Sul";"Mato Grosso do Sul";"2010";"Outubro";"0"
"África";"África do Sul";"Mato Grosso do Sul";"2010";"Novembro";"7"
"África";"África do Sul";"Mato Grosso do Sul";"2010";"Dezembro";"0"
"África";"África do Sul";"Minas Gerais";"2010";"Janeiro";"6"
"África";"África do Sul";"Minas Gerais";"2010";"Fevereiro";"6"
"África";"África do Sul";"Minas Gerais";"2010";"Março";"2"
"África";"África do Sul";"Minas Gerais";"2010";"Abril";"4"
"África";"África do Sul";"Minas Gerais";"2010";"Maio";"4"
"África";"África do Sul";"Minas Gerais";"2010";"Junho";"6"
"África";"África do Sul";"Minas Gerais";"2010";"Julho";"15"
"África";"África do Sul";"Minas Gerais";"2010";"Agosto";"0"
"África";"África do Sul";"Minas Gerais";"2010";"Setembro";"6"
"África";"África do Sul";"Minas Gerais";"2010";"Outubro";"0"
"África";"África do Sul";"Minas Gerais";"2010";"Novembro";"4"
"África";"África do Sul";"Minas Gerais";"2010";"Dezembro";"11"
"África";"África do Sul";"Pará";"2010";"Janeiro";"0"
"África";"África do Sul";"Pará";"2010";"Fevereiro";"8"
"África";"África do Sul";"Pará";"2010";"Março";"0"
"África";"África do Sul";"Pará";"2010";"Abril";"0"
"África";"África do Sul";"Pará";"2010";"Maio";"0"
"África";"África do Sul";"Pará";"2010";"Junho";"0"
"África";"África do Sul";"Pará";"2010";"Julho";"0"
"África";"África do Sul";"Pará";"2010";"Agosto";"13"
"África";"África do Sul";"Pará";"2010";"Setembro";"2"
"África";"África do Sul";"Pará";"2010";"Outubro";"0"
"África";"África do Sul";"Pará";"2010";"Novembro";"0"
"África";"África do Sul";"Pará";"2010";"Dezembro";"0"
"África";"África do Sul";"Paraná";"2010";"Janeiro";"108"
"África";"África do Sul";"Paraná";"2010";"Fevereiro";"67"
"África";"África do Sul";"Paraná";"2010";"Março";"86"
"África";"África do Sul";"Paraná";"2010";"Abril";"76"
"África";"África do Sul";"Paraná";"2010";"Maio";"54"
"África";"África do Sul";"Paraná";"2010";"Junho";"47"
"África";"África do Sul";"Paraná";"2010";"Julho";"38"
"África";"África do Sul";"Paraná";"2010";"Agosto";"57"
"África";"África do Sul";"Paraná";"2010";"Setembro";"52"
"África";"África do Sul";"Paraná";"2010";"Outubro";"79"
"África";"África do Sul";"Paraná";"2010";"Novembro";"64"
"África";"África do Sul";"Paraná";"2010";"Dezembro";"226"
"África";"África do Sul";"Pernambuco";"2010";"Janeiro";"17"
"África";"África do Sul";"Pernambuco";"2010";"Fevereiro";"0"
"África";"África do Sul";"Pernambuco";"2010";"Março";"23"
"África";"África do Sul";"Pernambuco";"2010";"Abril";"2"
"África";"África do Sul";"Pernambuco";"2010";"Maio";"0"
"África";"África do Sul";"Pernambuco";"2010";"Junho";"0"
"África";"África do Sul";"Pernambuco";"2010";"Julho";"2"
"África";"África do Sul";"Pernambuco";"2010";"Agosto";"0"
"África";"África do Sul";"Pernambuco";"2010";"Setembro";"15"
"África";"África do Sul";"Pernambuco";"2010";"Outubro";"3"
"África";"África do Sul";"Pernambuco";"2010";"Novembro";"10"
"África";"África do Sul";"Pernambuco";"2010";"Dezembro";"10"
"África";"África do Sul";"Rio de Janeiro";"2010";"Janeiro";"87"
"África";"África do Sul";"Rio de Janeiro";"2010";"Fevereiro";"135"
"África";"África do Sul";"Rio de Janeiro";"2010";"Março";"150"
"África";"África do Sul";"Rio de Janeiro";"2010";"Abril";"426"
"África";"África do Sul";"Rio de Janeiro";"2010";"Maio";"99"
"África";"África do Sul";"Rio de Janeiro";"2010";"Junho";"56"
"África";"África do Sul";"Rio de Janeiro";"2010";"Julho";"42"
"África";"África do Sul";"Rio de Janeiro";"2010";"Agosto";"107"
"África";"África do Sul";"Rio de Janeiro";"2010";"Setembro";"133"
"África";"África do Sul";"Rio de Janeiro";"2010";"Outubro";"126"
"África";"África do Sul";"Rio de Janeiro";"2010";"Novembro";"138"
"África";"África do Sul";"Rio de Janeiro";"2010";"Dezembro";"402"
"África";"África do Sul";"Rio Grande do Norte";"2010";"Janeiro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2010";"Fevereiro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2010";"Março";"0"
"África";"África do Sul";"Rio Grande do Norte";"2010";"Abril";"0"
"África";"África do Sul";"Rio Grande do Norte";"2010";"Maio";"0"
"África";"África do Sul";"Rio Grande do Norte";"2010";"Junho";"0"
"África";"África do Sul";"Rio Grande do Norte";"2010";"Julho";"1"
"África";"África do Sul";"Rio Grande do Norte";"2010";"Agosto";"0"
"África";"África do Sul";"Rio Grande do Norte";"2010";"Setembro";"1"
"África";"África do Sul";"Rio Grande do Norte";"2010";"Outubro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2010";"Novembro";"0"
"África";"África do Sul";"Rio Grande do Norte";"2010";"Dezembro";"1"
"África";"África do Sul";"Rio Grande do Sul";"2010";"Janeiro";"6"
"África";"África do Sul";"Rio Grande do Sul";"2010";"Fevereiro";"71"
"África";"África do Sul";"Rio Grande do Sul";"2010";"Março";"10"
"África";"África do Sul";"Rio Grande do Sul";"2010";"Abril";"9"
"África";"África do Sul";"Rio Grande do Sul";"2010";"Maio";"4"
"África";"África do Sul";"Rio Grande do Sul";"2010";"Junho";"11"
"África";"África do Sul";"Rio Grande do Sul";"2010";"Julho";"0"
"África";"África do Sul";"Rio Grande do Sul";"2010";"Agosto";"7"
"África";"África do Sul";"Rio Grande do Sul";"2010";"Setembro";"3"
"África";"África do Sul";"Rio Grande do Sul";"2010";"Outubro";"73"
"África";"África do Sul";"Rio Grande do Sul";"2010";"Novembro";"10"
"África";"África do Sul";"Rio Grande do Sul";"2010";"Dezembro";"72"
"África";"África do Sul";"Santa Catarina";"2010";"Janeiro";"1"
"África";"África do Sul";"Santa Catarina";"2010";"Fevereiro";"2"
"África";"África do Sul";"Santa Catarina";"2010";"Março";"1"
"África";"África do Sul";"Santa Catarina";"2010";"Abril";"0"
"África";"África do Sul";"Santa Catarina";"2010";"Maio";"2"
"África";"África do Sul";"Santa Catarina";"2010";"Junho";"0"
"África";"África do Sul";"Santa Catarina";"2010";"Julho";"0"
"África";"África do Sul";"Santa Catarina";"2010";"Agosto";"0"
"África";"África do Sul";"Santa Catarina";"2010";"Setembro";"0"
"África";"África do Sul";"Santa Catarina";"2010";"Outubro";"2"
"África";"África do Sul";"Santa Catarina";"2010";"Novembro";"1"
"África";"África do Sul";"Santa Catarina";"2010";"Dezembro";"7"
"África";"África do Sul";"São Paulo";"2010";"Janeiro";"933"
"África";"África do Sul";"São Paulo";"2010";"Fevereiro";"1.089"
"África";"África do Sul";"São Paulo";"2010";"Março";"1.936"
"África";"África do Sul";"São Paulo";"2010";"Abril";"1.630"
"África";"África do Sul";"São Paulo";"2010";"Maio";"1.301"
"África";"África do Sul";"São Paulo";"2010";"Junho";"663"
"África";"África do Sul";"São Paulo";"2010";"Julho";"914"
"África";"África do Sul";"São Paulo";"2010";"Agosto";"1.530"
"África";"África do Sul";"São Paulo";"2010";"Setembro";"1.525"
"África";"África do Sul";"São Paulo";"2010";"Outubro";"1.873"
"África";"África do Sul";"São Paulo";"2010";"Novembro";"1.789"
"África";"África do Sul";"São Paulo";"2010";"Dezembro";"2.486"
"África";"África do Sul";"Outras Unidades da Federação";"2010";"Janeiro";"4"
"África";"África do Sul";"Outras Unidades da Federação";"2010";"Fevereiro";"1"
"África";"África do Sul";"Outras Unidades da Federação";"2010";"Março";"3"
"África";"África do Sul";"Outras Unidades da Federação";"2010";"Abril";"4"
"África";"África do Sul";"Outras Unidades da Federação";"2010";"Maio";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2010";"Junho";"59"
"África";"África do Sul";"Outras Unidades da Federação";"2010";"Julho";"42"
"África";"África do Sul";"Outras Unidades da Federação";"2010";"Agosto";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2010";"Setembro";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2010";"Outubro";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2010";"Novembro";"0"
"África";"África do Sul";"Outras Unidades da Federação";"2010";"Dezembro";"3"
"África";"Angola";"Amazonas";"2010";"Janeiro";"1"
"África";"Angola";"Amazonas";"2010";"Fevereiro";"0"
"África";"Angola";"Amazonas";"2010";"Março";"1"
"África";"Angola";"Amazonas";"2010";"Abril";"0"
"África";"Angola";"Amazonas";"2010";"Maio";"0"
"África";"Angola";"Amazonas";"2010";"Junho";"0"
"África";"Angola";"Amazonas";"2010";"Julho";"0"
"África";"Angola";"Amazonas";"2010";"Agosto";"0"
"África";"Angola";"Amazonas";"2010";"Setembro";"0"
"África";"Angola";"Amazonas";"2010";"Outubro";"0"
"África";"Angola";"Amazonas";"2010";"Novembro";"0"
"África";"Angola";"Amazonas";"2010";"Dezembro";"4"
"África";"Angola";"Bahia";"2010";"Janeiro";"4"
"África";"Angola";"Bahia";"2010";"Fevereiro";"6"
"África";"Angola";"Bahia";"2010";"Março";"0"
"África";"Angola";"Bahia";"2010";"Abril";"3"
"África";"Angola";"Bahia";"2010";"Maio";"0"
"África";"Angola";"Bahia";"2010";"Junho";"1"
"África";"Angola";"Bahia";"2010";"Julho";"0"
"África";"Angola";"Bahia";"2010";"Agosto";"1"
"África";"Angola";"Bahia";"2010";"Setembro";"4"
"África";"Angola";"Bahia";"2010";"Outubro";"3"
"África";"Angola";"Bahia";"2010";"Novembro";"10"
"África";"Angola";"Bahia";"2010";"Dezembro";"6"
"África";"Angola";"Ceará";"2010";"Janeiro";"5"
"África";"Angola";"Ceará";"2010";"Fevereiro";"3"
"África";"Angola";"Ceará";"2010";"Março";"10"
"África";"Angola";"Ceará";"2010";"Abril";"8"
"África";"Angola";"Ceará";"2010";"Maio";"0"
"África";"Angola";"Ceará";"2010";"Junho";"2"
"África";"Angola";"Ceará";"2010";"Julho";"1"
"África";"Angola";"Ceará";"2010";"Agosto";"2"
"África";"Angola";"Ceará";"2010";"Setembro";"3"
"África";"Angola";"Ceará";"2010";"Outubro";"6"
"África";"Angola";"Ceará";"2010";"Novembro";"0"
"África";"Angola";"Ceará";"2010";"Dezembro";"15"
"África";"Angola";"Distrito Federal";"2010";"Janeiro";"0"
"África";"Angola";"Distrito Federal";"2010";"Fevereiro";"0"
"África";"Angola";"Distrito Federal";"2010";"Março";"4"
"África";"Angola";"Distrito Federal";"2010";"Abril";"58"
"África";"Angola";"Distrito Federal";"2010";"Maio";"3"
"África";"Angola";"Distrito Federal";"2010";"Junho";"55"
"África";"Angola";"Distrito Federal";"2010";"Julho";"1"
"África";"Angola";"Distrito Federal";"2010";"Agosto";"3"
"África";"Angola";"Distrito Federal";"2010";"Setembro";"4"
"África";"Angola";"Distrito Federal";"2010";"Outubro";"4"
"África";"Angola";"Distrito Federal";"2010";"Novembro";"1"
"África";"Angola";"Distrito Federal";"2010";"Dezembro";"7"
"África";"Angola";"Mato Grosso do Sul";"2010";"Janeiro";"0"
"África";"Angola";"Mato Grosso do Sul";"2010";"Fevereiro";"0"
"África";"Angola";"Mato Grosso do Sul";"2010";"Março";"0"
"África";"Angola";"Mato Grosso do Sul";"2010";"Abril";"0"
"África";"Angola";"Mato Grosso do Sul";"2010";"Maio";"0"
"África";"Angola";"Mato Grosso do Sul";"2010";"Junho";"0"
"África";"Angola";"Mato Grosso do Sul";"2010";"Julho";"0"
"África";"Angola";"Mato Grosso do Sul";"2010";"Agosto";"0"
"África";"Angola";"Mato Grosso do Sul";"2010";"Setembro";"0"
"África";"Angola";"Mato Grosso do Sul";"2010";"Outubro";"0"
"África";"Angola";"Mato Grosso do Sul";"2010";"Novembro";"0"
"África";"Angola";"Mato Grosso do Sul";"2010";"Dezembro";"0"
"África";"Angola";"Minas Gerais";"2010";"Janeiro";"0"
"África";"Angola";"Minas Gerais";"2010";"Fevereiro";"2"
"África";"Angola";"Minas Gerais";"2010";"Março";"4"
"África";"Angola";"Minas Gerais";"2010";"Abril";"17"
"África";"Angola";"Minas Gerais";"2010";"Maio";"4"
"África";"Angola";"Minas Gerais";"2010";"Junho";"0"
"África";"Angola";"Minas Gerais";"2010";"Julho";"4"
"África";"Angola";"Minas Gerais";"2010";"Agosto";"2"
"África";"Angola";"Minas Gerais";"2010";"Setembro";"0"
"África";"Angola";"Minas Gerais";"2010";"Outubro";"2"
"África";"Angola";"Minas Gerais";"2010";"Novembro";"4"
"África";"Angola";"Minas Gerais";"2010";"Dezembro";"4"
"África";"Angola";"Pará";"2010";"Janeiro";"0"
"África";"Angola";"Pará";"2010";"Fevereiro";"0"
"África";"Angola";"Pará";"2010";"Março";"0"
"África";"Angola";"Pará";"2010";"Abril";"0"
"África";"Angola";"Pará";"2010";"Maio";"0"
"África";"Angola";"Pará";"2010";"Junho";"0"
"África";"Angola";"Pará";"2010";"Julho";"0"
"África";"Angola";"Pará";"2010";"Agosto";"0"
"África";"Angola";"Pará";"2010";"Setembro";"0"
"África";"Angola";"Pará";"2010";"Outubro";"0"
"África";"Angola";"Pará";"2010";"Novembro";"0"
"África";"Angola";"Pará";"2010";"Dezembro";"0"
"África";"Angola";"Paraná";"2010";"Janeiro";"3"
"África";"Angola";"Paraná";"2010";"Fevereiro";"2"
"África";"Angola";"Paraná";"2010";"Março";"2"
"África";"Angola";"Paraná";"2010";"Abril";"0"
"África";"Angola";"Paraná";"2010";"Maio";"3"
"África";"Angola";"Paraná";"2010";"Junho";"0"
"África";"Angola";"Paraná";"2010";"Julho";"0"
"África";"Angola";"Paraná";"2010";"Agosto";"1"
"África";"Angola";"Paraná";"2010";"Setembro";"1"
"África";"Angola";"Paraná";"2010";"Outubro";"0"
"África";"Angola";"Paraná";"2010";"Novembro";"3"
"África";"Angola";"Paraná";"2010";"Dezembro";"1"
"África";"Angola";"Pernambuco";"2010";"Janeiro";"2"
"África";"Angola";"Pernambuco";"2010";"Fevereiro";"3"
"África";"Angola";"Pernambuco";"2010";"Março";"3"
"África";"Angola";"Pernambuco";"2010";"Abril";"0"
"África";"Angola";"Pernambuco";"2010";"Maio";"5"
"África";"Angola";"Pernambuco";"2010";"Junho";"0"
"África";"Angola";"Pernambuco";"2010";"Julho";"30"
"África";"Angola";"Pernambuco";"2010";"Agosto";"6"
"África";"Angola";"Pernambuco";"2010";"Setembro";"6"
"África";"Angola";"Pernambuco";"2010";"Outubro";"25"
"África";"Angola";"Pernambuco";"2010";"Novembro";"11"
"África";"Angola";"Pernambuco";"2010";"Dezembro";"8"
"África";"Angola";"Rio de Janeiro";"2010";"Janeiro";"2.203"
"África";"Angola";"Rio de Janeiro";"2010";"Fevereiro";"1.653"
"África";"Angola";"Rio de Janeiro";"2010";"Março";"1.698"
"África";"Angola";"Rio de Janeiro";"2010";"Abril";"1.092"
"África";"Angola";"Rio de Janeiro";"2010";"Maio";"1.283"
"África";"Angola";"Rio de Janeiro";"2010";"Junho";"832"
"África";"Angola";"Rio de Janeiro";"2010";"Julho";"1.258"
"África";"Angola";"Rio de Janeiro";"2010";"Agosto";"1.595"
"África";"Angola";"Rio de Janeiro";"2010";"Setembro";"1.028"
"África";"Angola";"Rio de Janeiro";"2010";"Outubro";"1.121"
"África";"Angola";"Rio de Janeiro";"2010";"Novembro";"837"
"África";"Angola";"Rio de Janeiro";"2010";"Dezembro";"1.300"
"África";"Angola";"Rio Grande do Norte";"2010";"Janeiro";"0"
"África";"Angola";"Rio Grande do Norte";"2010";"Fevereiro";"1"
"África";"Angola";"Rio Grande do Norte";"2010";"Março";"0"
"África";"Angola";"Rio Grande do Norte";"2010";"Abril";"0"
"África";"Angola";"Rio Grande do Norte";"2010";"Maio";"0"
"África";"Angola";"Rio Grande do Norte";"2010";"Junho";"0"
"África";"Angola";"Rio Grande do Norte";"2010";"Julho";"0"
"África";"Angola";"Rio Grande do Norte";"2010";"Agosto";"0"
"África";"Angola";"Rio Grande do Norte";"2010";"Setembro";"0"
"África";"Angola";"Rio Grande do Norte";"2010";"Outubro";"1"
"África";"Angola";"Rio Grande do Norte";"2010";"Novembro";"0"
"África";"Angola";"Rio Grande do Norte";"2010";"Dezembro";"0"
"África";"Angola";"Rio Grande do Sul";"2010";"Janeiro";"1"
"África";"Angola";"Rio Grande do Sul";"2010";"Fevereiro";"0"
"África";"Angola";"Rio Grande do Sul";"2010";"Março";"0"
"África";"Angola";"Rio Grande do Sul";"2010";"Abril";"0"
"África";"Angola";"Rio Grande do Sul";"2010";"Maio";"0"
"África";"Angola";"Rio Grande do Sul";"2010";"Junho";"0"
"África";"Angola";"Rio Grande do Sul";"2010";"Julho";"0"
"África";"Angola";"Rio Grande do Sul";"2010";"Agosto";"0"
"África";"Angola";"Rio Grande do Sul";"2010";"Setembro";"0"
"África";"Angola";"Rio Grande do Sul";"2010";"Outubro";"1"
"África";"Angola";"Rio Grande do Sul";"2010";"Novembro";"3"
"África";"Angola";"Rio Grande do Sul";"2010";"Dezembro";"0"
"África";"Angola";"Santa Catarina";"2010";"Janeiro";"2"
"África";"Angola";"Santa Catarina";"2010";"Fevereiro";"0"
"África";"Angola";"Santa Catarina";"2010";"Março";"0"
"África";"Angola";"Santa Catarina";"2010";"Abril";"0"
"África";"Angola";"Santa Catarina";"2010";"Maio";"0"
"África";"Angola";"Santa Catarina";"2010";"Junho";"0"
"África";"Angola";"Santa Catarina";"2010";"Julho";"0"
"África";"Angola";"Santa Catarina";"2010";"Agosto";"1"
"África";"Angola";"Santa Catarina";"2010";"Setembro";"0"
"África";"Angola";"Santa Catarina";"2010";"Outubro";"0"
"África";"Angola";"Santa Catarina";"2010";"Novembro";"0"
"África";"Angola";"Santa Catarina";"2010";"Dezembro";"0"
"África";"Angola";"São Paulo";"2010";"Janeiro";"2.208"
"África";"Angola";"São Paulo";"2010";"Fevereiro";"1.366"
"África";"Angola";"São Paulo";"2010";"Março";"2.069"
"África";"Angola";"São Paulo";"2010";"Abril";"1.616"
"África";"Angola";"São Paulo";"2010";"Maio";"2.121"
"África";"Angola";"São Paulo";"2010";"Junho";"1.163"
"África";"Angola";"São Paulo";"2010";"Julho";"1.641"
"África";"Angola";"São Paulo";"2010";"Agosto";"2.011"
"África";"Angola";"São Paulo";"2010";"Setembro";"1.580"
"África";"Angola";"São Paulo";"2010";"Outubro";"1.745"
"África";"Angola";"São Paulo";"2010";"Novembro";"2.453"
"África";"Angola";"São Paulo";"2010";"Dezembro";"1.769"
"África";"Angola";"Outras Unidades da Federação";"2010";"Janeiro";"0"
"África";"Angola";"Outras Unidades da Federação";"2010";"Fevereiro";"2"
"África";"Angola";"Outras Unidades da Federação";"2010";"Março";"0"
"África";"Angola";"Outras Unidades da Federação";"2010";"Abril";"0"
"África";"Angola";"Outras Unidades da Federação";"2010";"Maio";"0"
"África";"Angola";"Outras Unidades da Federação";"2010";"Junho";"0"
"África";"Angola";"Outras Unidades da Federação";"2010";"Julho";"0"
"África";"Angola";"Outras Unidades da Federação";"2010";"Agosto";"0"
"África";"Angola";"Outras Unidades da Federação";"2010";"Setembro";"0"
"África";"Angola";"Outras Unidades da Federação";"2010";"Outubro";"0"
"África";"Angola";"Outras Unidades da Federação";"2010";"Novembro";"0"
"África";"Angola";"Outras Unidades da Federação";"2010";"Dezembro";"0"
"África";"Cabo Verde";"Amazonas";"2010";"Janeiro";"0"
"África";"Cabo Verde";"Amazonas";"2010";"Fevereiro";"0"
"África";"Cabo Verde";"Amazonas";"2010";"Março";"0"
"África";"Cabo Verde";"Amazonas";"2010";"Abril";"0"
"África";"Cabo Verde";"Amazonas";"2010";"Maio";"0"
"África";"Cabo Verde";"Amazonas";"2010";"Junho";"0"
"África";"Cabo Verde";"Amazonas";"2010";"Julho";"0"
"África";"Cabo Verde";"Amazonas";"2010";"Agosto";"0"
"África";"Cabo Verde";"Amazonas";"2010";"Setembro";"0"
"África";"Cabo Verde";"Amazonas";"2010";"Outubro";"0"
"África";"Cabo Verde";"Amazonas";"2010";"Novembro";"0"
"África";"Cabo Verde";"Amazonas";"2010";"Dezembro";"0"
"África";"Cabo Verde";"Bahia";"2010";"Janeiro";"0"
"África";"Cabo Verde";"Bahia";"2010";"Fevereiro";"1"
"África";"Cabo Verde";"Bahia";"2010";"Março";"0"
"África";"Cabo Verde";"Bahia";"2010";"Abril";"1"
"África";"Cabo Verde";"Bahia";"2010";"Maio";"23"
"África";"Cabo Verde";"Bahia";"2010";"Junho";"0"
"África";"Cabo Verde";"Bahia";"2010";"Julho";"0"
"África";"Cabo Verde";"Bahia";"2010";"Agosto";"0"
"África";"Cabo Verde";"Bahia";"2010";"Setembro";"1"
"África";"Cabo Verde";"Bahia";"2010";"Outubro";"0"
"África";"Cabo Verde";"Bahia";"2010";"Novembro";"1"
"África";"Cabo Verde";"Bahia";"2010";"Dezembro";"0"
"África";"Cabo Verde";"Ceará";"2010";"Janeiro";"69"
"África";"Cabo Verde";"Ceará";"2010";"Fevereiro";"93"
"África";"Cabo Verde";"Ceará";"2010";"Março";"177"
"África";"Cabo Verde";"Ceará";"2010";"Abril";"172"
"África";"Cabo Verde";"Ceará";"2010";"Maio";"129"
"África";"Cabo Verde";"Ceará";"2010";"Junho";"148"
"África";"Cabo Verde";"Ceará";"2010";"Julho";"231"
"África";"Cabo Verde";"Ceará";"2010";"Agosto";"262"
"África";"Cabo Verde";"Ceará";"2010";"Setembro";"221"
"África";"Cabo Verde";"Ceará";"2010";"Outubro";"152"
"África";"Cabo Verde";"Ceará";"2010";"Novembro";"168"
"África";"Cabo Verde";"Ceará";"2010";"Dezembro";"174"
"África";"Cabo Verde";"Distrito Federal";"2010";"Janeiro";"1"
"África";"Cabo Verde";"Distrito Federal";"2010";"Fevereiro";"3"
"África";"Cabo Verde";"Distrito Federal";"2010";"Março";"4"
"África";"Cabo Verde";"Distrito Federal";"2010";"Abril";"1"
"África";"Cabo Verde";"Distrito Federal";"2010";"Maio";"8"
"África";"Cabo Verde";"Distrito Federal";"2010";"Junho";"7"
"África";"Cabo Verde";"Distrito Federal";"2010";"Julho";"1"
"África";"Cabo Verde";"Distrito Federal";"2010";"Agosto";"1"
"África";"Cabo Verde";"Distrito Federal";"2010";"Setembro";"11"
"África";"Cabo Verde";"Distrito Federal";"2010";"Outubro";"1"
"África";"Cabo Verde";"Distrito Federal";"2010";"Novembro";"7"
"África";"Cabo Verde";"Distrito Federal";"2010";"Dezembro";"4"
"África";"Cabo Verde";"Mato Grosso do Sul";"2010";"Janeiro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2010";"Fevereiro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2010";"Março";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2010";"Abril";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2010";"Maio";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2010";"Junho";"3"
"África";"Cabo Verde";"Mato Grosso do Sul";"2010";"Julho";"3"
"África";"Cabo Verde";"Mato Grosso do Sul";"2010";"Agosto";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2010";"Setembro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2010";"Outubro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2010";"Novembro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"2010";"Dezembro";"0"
"África";"Cabo Verde";"Minas Gerais";"2010";"Janeiro";"0"
"África";"Cabo Verde";"Minas Gerais";"2010";"Fevereiro";"0"
"África";"Cabo Verde";"Minas Gerais";"2010";"Março";"0"
"África";"Cabo Verde";"Minas Gerais";"2010";"Abril";"0"
"África";"Cabo Verde";"Minas Gerais";"2010";"Maio";"2"
"África";"Cabo Verde";"Minas Gerais";"2010";"Junho";"0"
"África";"Cabo Verde";"Minas Gerais";"2010";"Julho";"2"
"África";"Cabo Verde";"Minas Gerais";"2010";"Agosto";"0"
"África";"Cabo Verde";"Minas Gerais";"2010";"Setembro";"0"
"África";"Cabo Verde";"Minas Gerais";"2010";"Outubro";"0"
"África";"Cabo Verde";"Minas Gerais";"2010";"Novembro";"6"
